sample_barcode	sample_id
GTEX-QDVN-0326-SM-2I3FS	SRR604122
GTEX-NPJ8-2626-SM-2D7W2	SRR604146
GTEX-P4QS-2626-SM-2I3EV	SRR604148
GTEX-OHPJ-0926-SM-2HMJ1	SRR604206
GTEX-OXRK-0626-SM-2HMJ5	SRR604294
GTEX-NPJ8-0011-R8a-SM-2HMLG	SRR604318
GTEX-OHPL-2626-SM-2HMJA	SRR604342
GTEX-NPJ8-0011-R5a-SM-2HMJY	SRR604366
GTEX-Q734-0626-SM-2I3EF	SRR604390
GTEX-PWN1-0126-SM-2I3FK	SRR604414
GTEX-NL4W-0011-R10A-SM-2I3DY	SRR604456
GTEX-P4PQ-0526-SM-2HMKR	SRR604480
GTEX-P44G-0011-R4A-SM-2I3FB	SRR604528
GTEX-P4QT-0126-SM-2I3FL	SRR604653
GTEX-O5YV-2026-SM-2D7VS	SRR606974
GTEX-OHPM-0006-SM-2HMKU	SRR607018
GTEX-P4PP-0005-SM-2HMKX	SRR607042
GTEX-OOBK-1626-SM-2HMKG	SRR607067
GTEX-NPJ8-0011-R3a-SM-2HMIW	SRR607091
GTEX-OHPJ-1626-SM-2HMKO	SRR607117
GTEX-NPJ8-0011-R6a-SM-2HMKB	SRR607141
GTEX-NFK9-1026-SM-2HMK1	SRR607166
K-562-SM-2HMJ2	SRR607190
GTEX-N7MS-0007-SM-2D7W1	SRR607214
GTEX-PWCY-0526-SM-2I3ER	SRR607252
GTEX-N7MS-2526-SM-2D7W3	SRR607311
GTEX-OXRK-0826-SM-2HMK7	SRR607313
GTEX-NPJ7-0011-R4a-SM-2I3GJ	SRR607478
GTEX-NPJ8-0011-R7a-SM-2HMJV	SRR607538
K-562-SM-2I3E7	SRR607562
GTEX-OXRL-0526-SM-2I3EZ	SRR607586
GTEX-N7MS-2326-SM-2HMLD	SRR607679
GTEX-OIZH-0526-SM-2HMKV	SRR607863
GTEX-NL4W-0011-R11A-SM-2I3DW	SRR607887
GTEX-N7MT-1226-SM-2D7W4	SRR607967
GTEX-P44G-0011-R3A-SM-2I3FC	SRR608002
GTEX-N7MS-0826-SM-2HML4	SRR608096
GTEX-Q734-1826-SM-2I3EL	SRR608150
GTEX-N7MS-0011-R5a-SM-2HMK8	SRR608174
GTEX-P4PP-1626-SM-2HMJF	SRR608264
GTEX-OXRK-0926-SM-2HMKP	SRR608288
GTEX-OIZH-0005-SM-2HMJN	SRR608344
GTEX-P44G-0011-R7A-SM-2I3F9	SRR608368
GTEX-NL3H-0006-SM-2I3FW	SRR608428
GTEX-N7MS-0011-R1a-SM-2HMJG	SRR608456
GTEX-OOBK-2626-SM-2HMKY	SRR608512
GTEX-NPJ7-0011-R8a-SM-2I3G2	SRR608574
GTEX-NFK9-0226-SM-2HMKQ	SRR608694
GTEX-Q2AG-0011-R11A-SM-2HMKZ	SRR608718
GTEX-PWN1-1726-SM-2S1O9	SRR612178
GTEX-REY6-0005-SM-2TF54	SRR612190
GTEX-QVJO-0326-SM-2S1R1	SRR612203
GTEX-P78B-1626-SM-2S1O1	SRR612215
GTEX-RTLS-0526-SM-2TF64	SRR612227
GTEX-QV44-0926-SM-2S1RH	SRR612239
GTEX-QVJO-1726-SM-2S1R3	SRR612251
GTEX-P4QR-0426-SM-2S1NV	SRR612263
GTEX-RU72-0926-SM-2TF6B	SRR612275
GTEX-QEG4-1226-SM-2S1P6	SRR612287
GTEX-Q2AH-2026-SM-2S1PX	SRR612299
GTEX-OHPN-0011-R9A-SM-2YUMN	SRR612311
GTEX-R55G-0526-SM-2TC5O	SRR612335
GTEX-QVJO-0011-R5A-SM-2S1QM	SRR612380
GTEX-QV44-2026-SM-2S1RD	SRR612395
GTEX-RNOR-0011-R9A-SM-2TF52	SRR612407
GTEX-RNOR-2226-SM-2TF5O	SRR612419
GTEX-Q2AI-1726-SM-2S1PZ	SRR612431
GTEX-RU72-0011-R2A-SM-2TF6O	SRR612455
K-562-SM-2YUNN	SRR612467
GTEX-POMQ-2026-SM-2S1OD	SRR612479
GTEX-RU1J-1926-SM-2TF6S	SRR612515
GTEX-QV31-1426-SM-2S1QD	SRR612539
GTEX-RTLS-0426-SM-2TF5K	SRR612551
GTEX-RU72-0011-R10A-SM-2TF6D	SRR612563
GTEX-N7MT-1126-SM-2YUNQ	SRR612575
GTEX-R55C-1926-SM-2TF4K	SRR612611
GTEX-QVJO-0011-R2A-SM-2S1QK	SRR612623
GTEX-RU1J-1726-SM-2TF5S	SRR612635
GTEX-P4PQ-0126-SM-2S1NM	SRR612659
GTEX-P4QS-1626-SM-2S1NH	SRR612683
GTEX-QXCU-0826-SM-2TC6F	SRR612719
GTEX-RU72-0011-R6A-SM-2TF71	SRR612731
GTEX-PLZ4-0726-SM-2TC6Q	SRR612743
GTEX-REY6-0426-SM-2TF5G	SRR612755
GTEX-OXRP-2326-SM-2S1NL	SRR612767
GTEX-OHPK-1826-SM-2YUMR	SRR612779
GTEX-RVPV-1726-SM-2TF5W	SRR612791
GTEX-QXCU-1726-SM-2TC6L	SRR612803
GTEX-QVJO-0226-SM-2S1R2	SRR612815
GTEX-QLQ7-0005-SM-2S1QP	SRR612827
GTEX-N7MS-0426-SM-2YUN6	SRR612839
GTEX-QCQG-1926-SM-2S1PI	SRR612851
GTEX-PX3G-0226-SM-2S1OU	SRR612863
GTEX-RU72-0326-SM-2TF5T	SRR612875
GTEX-R55G-0826-SM-2TC5U	SRR612887
GTEX-R55E-0011-R5A-SM-2TC5N	SRR612899
GTEX-PWOO-2526-SM-2S1PG	SRR612911
GTEX-QLQ7-1826-SM-2S1R5	SRR612923
GTEX-REY6-0326-SM-2TF5A	SRR612935
GTEX-PSDG-0526-SM-2S1OH	SRR612947
GTEX-RNOR-0126-SM-2TF57	SRR612959
GTEX-PW2O-1926-SM-2S1OB	SRR612971
GTEX-RU72-1226-SM-2TF6N	SRR612983
GTEX-QESD-1426-SM-2S1R9	SRR612994
GTEX-QV31-1626-SM-2S1QC	SRR613006
GTEX-RTLS-0626-SM-2TF6G	SRR613018
GTEX-PSDG-0626-SM-2S1OE	SRR613030
GTEX-R55F-0011-R6A-SM-2TF4L	SRR613042
GTEX-QXCU-0126-SM-2TC5Q	SRR613054
GTEX-RTLS-0926-SM-2TF5X	SRR613066
GTEX-PWOO-2426-SM-2S1OV	SRR613078
GTEX-RNOR-0011-R5A-SM-2TF4J	SRR613090
GTEX-RUSQ-1826-SM-2TF6E	SRR613102
GTEX-RVPU-0011-R8A-SM-2TF74	SRR613114
GTEX-QDVJ-1926-SM-2S1PJ	SRR613126
GTEX-RM2N-0426-SM-2TF4T	SRR613138
GTEX-QLQW-1226-SM-2S1Q9	SRR613150
K-562-SM-2S1RI	SRR613162
GTEX-RM2N-1426-SM-2TF4H	SRR613174
GTEX-OXRO-2026-SM-2YUMZ	SRR613186
GTEX-OXRP-2426-SM-2S1NR	SRR613214
GTEX-QLQ7-1726-SM-2S1QQ	SRR613222
GTEX-P4PQ-0226-SM-2S1NK	SRR613234
GTEX-Q2AG-0626-SM-2S1PV	SRR613249
GTEX-OIZG-0226-SM-2TC5L	SRR613258
GTEX-R55F-1226-SM-2TF59	SRR613270
GTEX-R55E-0526-SM-2TC6B	SRR613282
K-562-SM-2S1Q5	SRR613294
GTEX-PX3G-1826-SM-2S1PK	SRR613318
GTEX-RN64-0326-SM-2TC5J	SRR613330
GTEX-RU72-0011-R8A-SM-2TF61	SRR613354
GTEX-QVJO-1325-SM-2S1QX	SRR613366
GTEX-RM2N-1826-SM-2TF5B	SRR613378
GTEX-RVPU-2326-SM-2TF6R	SRR613390
GTEX-R55E-0826-SM-2TC5M	SRR613402
GTEX-RUSQ-0626-SM-2TF5V	SRR613414
GTEX-REY6-0826-SM-2TF4S	SRR613426
GTEX-RN64-0126-SM-2TC68	SRR613450
GTEX-REY6-1026-SM-2TF4Y	SRR613462
GTEX-R55E-0011-R11A-SM-2TC6I	SRR613498
GTEX-RTLS-0826-SM-2TF5Q	SRR613510
GTEX-OXRK-0526-SM-2YUMW	SRR613522
GTEX-Q2AH-1726-SM-2S1OT	SRR613533
GTEX-Q2AI-1426-SM-2S1P5	SRR613550
GTEX-QLQ7-1926-SM-2S1R6	SRR613557
GTEX-OIZH-1826-SM-2YUNP	SRR613568
GTEX-QVJO-0011-R6A-SM-2S1QN	SRR613579
GTEX-QCQG-2026-SM-2S1PH	SRR613591
GTEX-PLZ5-0006-SM-2S1NZ	SRR613603
GTEX-QDVJ-2026-SM-2S1PD	SRR613615
GTEX-NPJ8-0011-R10A-SM-2YUMO	SRR613627
GTEX-QMRM-1726-SM-2S1QG	SRR613639
GTEX-RU72-1126-SM-2TF6H	SRR613651
GTEX-OXRK-0226-SM-2YUN1	SRR613663
GTEX-POMQ-2326-SM-2S1O8	SRR613675
GTEX-PLZ6-1726-SM-2S1O6	SRR613687
GTEX-RM2N-1626-SM-2TF5N	SRR613699
GTEX-RN64-0626-SM-2TC5V	SRR613711
GTEX-R55F-0005-SM-2TF4W	SRR613723
GTEX-QVJO-0011-R1A-SM-2S1QI	SRR613735
GTEX-RU72-2926-SM-2TF66	SRR613747
GTEX-RUSQ-0526-SM-2TF72	SRR613759
GTEX-REY6-0626-SM-2TF4G	SRR613771
GTEX-QLQW-1126-SM-2S1Q8	SRR613783
GTEX-RM2N-0526-SM-2TF4N	SRR613795
GTEX-R55E-0011-R9A-SM-2TC6C	SRR613807
GTEX-QXCU-0226-SM-2TC5W	SRR613819
GTEX-QDVN-2226-SM-2S1PM	SRR613831
GTEX-REY6-0726-SM-2TF4M	SRR613843
GTEX-OIZH-0226-SM-2YUMH	SRR613855
GTEX-P4QT-1726-SM-2S1NQ	SRR613867
GTEX-P4QT-1626-SM-2S1NP	SRR613879
GTEX-QEG5-0326-SM-2S1PB	SRR613896
GTEX-QEG5-0626-SM-2S1PP	SRR613903
GTEX-RM2N-1726-SM-2TF55	SRR613915
GTEX-QLQ7-1526-SM-2S1QA	SRR613927
GTEX-OXRO-1926-SM-2S1O3	SRR613939
GTEX-R55F-1526-SM-2TF4X	SRR613951
GTEX-QXCU-0006-SM-2TC5K	SRR613963
GTEX-RVPV-1226-SM-2TF73	SRR613975
GTEX-NPJ7-1726-SM-2YUNA	SRR613987
GTEX-QEG4-0626-SM-2S1OY	SRR613999
GTEX-RU72-0006-SM-2TF65	SRR614011
GTEX-RU1J-0226-SM-2TF5Y	SRR614023
GTEX-P78B-0726-SM-2S1O2	SRR614035
GTEX-QLQ7-1626-SM-2S1R8	SRR614047
GTEX-PWN1-0006-SM-2S1NG	SRR614059
GTEX-NPJ8-0011-R9a-SM-2YUN5	SRR614071
GTEX-R55E-0011-R8A-SM-2TC66	SRR614083
GTEX-OIZG-1526-SM-2YUNG	SRR614095
GTEX-REY6-0526-SM-2TF5M	SRR614107
GTEX-Q2AG-0226-SM-2S1P4	SRR614119
GTEX-RTLS-0006-SM-2TF58	SRR614131
GTEX-QLQW-0005-SM-2S1RA	SRR614143
GTEX-R55E-0011-R7A-SM-2TC5Z	SRR614155
GTEX-RM2N-0006-SM-2TF5H	SRR614167
GTEX-R55G-0006-SM-2TC6O	SRR614179
GTEX-QESD-1526-SM-2S1QT	SRR614191
GTEX-NPJ8-0126-SM-2YUNR	SRR614206
GTEX-PWOO-0526-SM-2S1Q3	SRR614215
GTEX-OHPM-1826-SM-2YUNF	SRR614239
GTEX-PSDG-0426-SM-2S1OF	SRR614251
GTEX-RNOR-0526-SM-2TF4O	SRR614263
GTEX-NFK9-0426-SM-2YUNK	SRR614287
GTEX-RNOR-2326-SM-2TF4I	SRR614310
GTEX-RNOR-0005-SM-2TF4Z	SRR614311
GTEX-RVPV-0011-R11A-SM-2TF6F	SRR614323
GTEX-RN64-0526-SM-2TC5P	SRR614335
GTEX-P4PP-1726-SM-2S1NS	SRR614347
GTEX-RN64-1226-SM-2TC6E	SRR614359
K-562-SM-2TF5R	SRR614371
GTEX-R55E-2526-SM-2TC6H	SRR614383
GTEX-OXRK-0326-SM-2YUMQ	SRR614395
GTEX-OHPJ-0626-SM-2YUMY	SRR614407
GTEX-R55F-1426-SM-2TF53	SRR614419
GTEX-QEG4-1126-SM-2S1P7	SRR614431
GTEX-N7MS-0011-R8a-SM-2YUMK	SRR614443
GTEX-RNOR-0011-R7A-SM-2TF4V	SRR614455
GTEX-RNOR-0426-SM-2TF4U	SRR614467
GTEX-RU72-0011-R5A-SM-2TF6U	SRR614479
GTEX-QLQW-1526-SM-2S1QV	SRR614491
GTEX-OHPN-0005-SM-2YUML	SRR614503
GTEX-RU72-0011-R7A-SM-2TF5U	SRR614515
GTEX-PLZ4-0006-SM-2S1NY	SRR614527
GTEX-R55F-0011-R8A-SM-2TF4F	SRR614539
GTEX-O5YV-1826-SM-2YUNI	SRR614551
GTEX-QVJO-0011-R4A-SM-2S1QL	SRR614563
GTEX-QCQG-2126-SM-2S1P8	SRR614575
GTEX-R55G-2126-SM-2TC67	SRR614587
GTEX-PX3G-1626-SM-2S1PT	SRR614599
GTEX-R55G-2326-SM-2TC61	SRR614611
GTEX-OXRK-0426-SM-2YUMT	SRR614623
GTEX-OOBK-0005-SM-2YUMG	SRR614635
GTEX-QVJO-1626-SM-2S1QW	SRR614659
GTEX-QV44-0526-SM-2S1RE	SRR614683
GTEX-NPJ8-1826-SM-2YUNC	SRR614695
GTEX-QDVN-2326-SM-2S1PF	SRR614707
GTEX-PLZ4-1326-SM-2S1O7	SRR614719
GTEX-RNOR-0011-R3A-SM-2TF5J	SRR614742
GTEX-RU72-0126-SM-2TF6Z	SRR614743
GTEX-OXRO-0126-SM-2YUN4	SRR614755
GTEX-RVPV-0006-SM-2TF6Q	SRR614767
GTEX-PWCY-1826-SM-2S1OK	SRR614779
GTEX-QV31-1526-SM-2S1QB	SRR614791
GTEX-QVJO-0011-R10A-SM-2S1QJ	SRR614802
GTEX-OHPJ-0726-SM-2YUNM	SRR614827
GTEX-PWCY-2026-SM-2S1NF	SRR614839
GTEX-RUSQ-1726-SM-2TF68	SRR614852
GTEX-QCQG-1826-SM-2S1P2	SRR614864
GTEX-OHPL-1826-SM-2YUN8	SRR614887
GTEX-P78B-0626-SM-2S1O5	SRR614888
GTEX-RVPV-0011-R3A-SM-2TF63	SRR614900
GTEX-RNOR-0926-SM-2TF56	SRR614912
GTEX-QVJO-0011-R7A-SM-2S1QO	SRR614924
GTEX-OHPM-0526-SM-2YUMJ	SRR614936
GTEX-RU72-0526-SM-2TF5Z	SRR614948
GTEX-RU1J-0006-SM-2TF6M	SRR614960
GTEX-P4QS-1826-SM-2S1NI	SRR614984
GTEX-RNOR-0826-SM-2TF5C	SRR614996
GTEX-PLZ5-2026-SM-2S1O4	SRR615008
GTEX-POMQ-2126-SM-2S1OJ	SRR615032
GTEX-RU72-1326-SM-2TF6T	SRR615044
GTEX-RVPV-0226-SM-2TF6W	SRR615056
GTEX-OOBK-0226-SM-2YUMF	SRR615069
GTEX-Q2AG-0526-SM-2S1PW	SRR615081
GTEX-RVPV-0011-R5A-SM-2TF69	SRR615096
GTEX-PWOO-2326-SM-2S1PQ	SRR615105
GTEX-RUSQ-0006-SM-2TF6P	SRR615117
GTEX-QXCU-0626-SM-2TC69	SRR615129
GTEX-R55F-0011-R5A-SM-2TF5L	SRR615141
GTEX-QLQW-1426-SM-2S1QU	SRR615153
GTEX-Q2AH-1926-SM-2S1PN	SRR615165
GTEX-QDVJ-0005-SM-2TC5X	SRR615177
GTEX-PSDG-1126-SM-2S1ON	SRR615189
GTEX-OOBK-0126-SM-2YUND	SRR615201
GTEX-R55F-1326-SM-2TF5F	SRR615213
GTEX-Q2AH-1826-SM-2S1Q2	SRR615225
GTEX-PWN1-0226-SM-2S1OZ	SRR615237
GTEX-N7MT-1226-SM-2TC6K	SRR615249
GTEX-N7MS-0626-SM-2YUN7	SRR615261
GTEX-Q2AG-0426-SM-2S1PU	SRR615273
GTEX-QXCU-0326-SM-2TC63	SRR615285
GTEX-QVJO-0006-SM-2S1RC	SRR615299
GTEX-QESD-1626-SM-2S1RB	SRR615311
GTEX-OHPK-1626-SM-2YUN3	SRR615323
GTEX-R55E-1026-SM-2TC5S	SRR615335
GTEX-QV44-0826-SM-2S1RG	SRR615347
GTEX-QEG5-0926-SM-2TC64	SRR615359
GTEX-PWN1-1826-SM-2S1PE	SRR615371
GTEX-PWCY-2226-SM-2S1OP	SRR615383
GTEX-PLZ6-1426-SM-2S1OQ	SRR615395
GTEX-RVPU-0005-SM-2TF6L	SRR615407
GTEX-R55E-0126-SM-2TC5Y	SRR615419
GTEX-QV31-1326-SM-2S1QE	SRR615431
GTEX-QV44-1926-SM-2S1RF	SRR615443
K-562-SM-2TF4E	SRR615455
GTEX-PW2O-1726-SM-2S1OO	SRR615479
GTEX-R55G-0726-SM-2TC6J	SRR615491
GTEX-RTLS-0326-SM-2TF6A	SRR615503
GTEX-RVPU-0011-R4A-SM-2TF6X	SRR615515
GTEX-RUSQ-1526-SM-2TF62	SRR615527
GTEX-RU1J-0126-SM-2TF6Y	SRR615539
GTEX-O5YW-0526-SM-2YUMX	SRR615551
GTEX-R55E-0006-SM-2TC5G	SRR615563
GTEX-OHPM-0126-SM-2YUN9	SRR615575
GTEX-PLZ4-0126-SM-2S1OG	SRR615587
GTEX-NPJ8-0011-R11A-SM-2YUMS	SRR615599
GTEX-QLQW-1326-SM-2S1QS	SRR615611
GTEX-OXRL-0126-SM-2YUMP	SRR615623
GTEX-OXRL-1626-SM-2YUMU	SRR615635
GTEX-QCQG-0006-SM-2S1OW	SRR615647
GTEX-OOBJ-0226-SM-2YUMM	SRR615659
GTEX-OXRP-2526-SM-2S1NO	SRR615671
GTEX-R55E-0426-SM-2TC65	SRR615683
GTEX-RNOR-0726-SM-2TF5I	SRR615695
GTEX-Q2AI-1326-SM-2S1PL	SRR615707
GTEX-NPJ7-0011-R9a-SM-2TC5R	SRR615731
GTEX-RNOR-0326-SM-2TF51	SRR615754
GTEX-RU72-0011-R11A-SM-2TF6J	SRR615766
GTEX-PLZ4-0226-SM-2S1NW	SRR615778
GTEX-NPJ8-1726-SM-2YUNB	SRR615790
GTEX-QEG4-0226-SM-2S1PY	SRR615802
GTEX-PLZ6-1526-SM-2S1OC	SRR615814
K-562-SM-2TC5E	SRR615826
GTEX-QESD-1726-SM-2S1R7	SRR615850
GTEX-PWN1-1626-SM-2S1OL	SRR615862
GTEX-R55G-2426-SM-2TC5I	SRR615874
GTEX-R55C-0626-SM-2TF4Q	SRR615886
GTEX-QVJO-1926-SM-2S1QZ	SRR615898
GTEX-R55F-1726-SM-2TF4R	SRR615910
GTEX-PWO3-0011-R2A-SM-2S1OX	SRR615934
GTEX-P4PP-0226-SM-2S1NN	SRR615946
GTEX-R55G-2526-SM-2TC6D	SRR615958
GTEX-RN64-0826-SM-2TC62	SRR615970
GTEX-NFK9-0526-SM-2YUNL	SRR615982
GTEX-QEG5-0526-SM-2S1PC	SRR615994
GTEX-QDVN-2426-SM-2S1Q4	SRR617829
GTEX-RTLS-0226-SM-2TF5E	SRR617841
GTEX-N7MT-1226-SM-26GMC	SRR627299
GTEX-N7MS-0007-SM-26GME	SRR627419
GTEX-NPJ8-1526-SM-26GMH	SRR627421
GTEX-N7MS-0007-SM-26GMV	SRR627423
GTEX-N7MS-2425-SM-26GMD	SRR627425
GTEX-N7MT-0126-SM-26GMS	SRR627427
GTEX-N7MT-1226-SM-26GMT	SRR627429
GTEX-O5YV-2026-SM-26GMK	SRR627431
GTEX-N7MS-2526-SM-26GMA	SRR627433
GTEX-NPJ8-0007-SM-26GMW	SRR627435
GTEX-O5YV-0526-SM-26GMJ	SRR627437
GTEX-O5YV-2026-SM-26GN2	SRR627439
GTEX-NPJ8-0007-SM-26GMF	SRR627441
GTEX-NPJ8-0326-SM-26GMG	SRR627445
GTEX-N7MT-0126-SM-26GMB	SRR627447
GTEX-NPJ8-1526-SM-26GMY	SRR627449
GTEX-N7MS-2526-SM-26GMR	SRR627451
GTEX-NPJ8-2626-SM-26GMI	SRR627453
GTEX-O5YV-0526-SM-2D7VZ	SRR627459
GTEX-NPJ8-2626-SM-26GMZ	SRR627462
GTEX-O5YV-0526-SM-26GN1	SRR627464
GTEX-P44H-0326-SM-2XCES	SRR654730
GTEX-SNOS-0226-SM-32PLR	SRR654754
GTEX-U8XE-0726-SM-3DB8O	SRR654766
GTEX-SIU7-1826-SM-2XCE2	SRR654802
GTEX-SIU8-0926-SM-2XCDO	SRR654814
GTEX-RWS6-0226-SM-2XCA9	SRR654826
GTEX-UJHI-0726-SM-3DB92	SRR654838
GTEX-R55D-1026-SM-3GAEQ	SRR654850
GTEX-UJHI-1626-SM-3DB9A	SRR654862
GTEX-QVUS-2826-SM-3GADB	SRR654874
GTEX-S7SE-0011-R6A-SM-2XCD9	SRR654886
GTEX-QDT8-0226-SM-32PL4	SRR654898
GTEX-S7SE-0005-SM-2XCEA	SRR654921
GTEX-UTHO-1226-SM-3GAEE	SRR654940
GTEX-TMMY-0226-SM-33HBA	SRR654945
GTEX-V955-0426-SM-3GAEL	SRR654969
GTEX-UJHI-1526-SM-3DB99	SRR654981
GTEX-T6MO-2026-SM-33HB4	SRR654993
K-562-SM-32PLC	SRR655017
GTEX-RVPU-2426-SM-2XCAR	SRR655040
GTEX-S7SF-2026-SM-3K2AS	SRR655052
GTEX-S32W-0326-SM-2XCBI	SRR655064
GTEX-R3RS-0726-SM-3GIJR	SRR655076
GTEX-T6MN-0011-R6A-SM-32QP8	SRR655134
GTEX-TSE9-0011-R9A-SM-3DB7Q	SRR655146
GTEX-SUCS-1626-SM-32PLS	SRR655170
GTEX-U412-0526-SM-3DB9I	SRR655182
GTEX-R3RS-0126-SM-3GIJL	SRR655194
GTEX-VUSG-1426-SM-3GIJN	SRR655206
GTEX-QMR6-0011-R8A-SM-32PKJ	SRR655218
GTEX-PVOW-0126-SM-2XCFA	SRR655241
GTEX-W5X1-1426-SM-3GIKH	SRR655265
GTEX-WFG8-0426-SM-3GILD	SRR655277
GTEX-T5JC-0426-SM-32PLO	SRR655289
GTEX-T6MN-0326-SM-32PMK	SRR655325
GTEX-S32W-0626-SM-2XCBG	SRR655423
GTEX-RNOR-0011-R4A-SM-3GAD3	SRR655435
GTEX-TML8-1926-SM-32QOS	SRR655471
GTEX-VUSG-0006-SM-3GIK9	SRR655483
GTEX-TSE9-0626-SM-3DB8B	SRR655495
GTEX-S3XE-1926-SM-3K2B3	SRR655519
GTEX-WEY5-2226-SM-3GILQ	SRR655578
GTEX-T6MO-0426-SM-32QOI	SRR655601
GTEX-S7SF-1626-SM-3K2AY	SRR655613
GTEX-S4Q7-0426-SM-3K2BJ	SRR655625
GTEX-R53T-1626-SM-3GAEW	SRR655637
GTEX-QMR6-0011-R6A-SM-32PKP	SRR655649
GTEX-S95S-1626-SM-2XCDJ	SRR655672
GTEX-T5JC-0011-R11A-SM-32PMB	SRR655684
GTEX-P4PQ-2626-SM-33HC9	SRR655696
GTEX-QEL4-0526-SM-3GIJ4	SRR655720
GTEX-RWSA-0226-SM-2XCBA	SRR655768
GTEX-W5X1-0426-SM-3GILB	SRR655780
GTEX-RWS6-0326-SM-2XCAP	SRR655792
GTEX-U8T8-0326-SM-3DB93	SRR655804
GTEX-SIU8-0126-SM-2XCDT	SRR655840
GTEX-UJHI-1426-SM-3DB9C	SRR655852
GTEX-QDT8-3026-SM-32PKB	SRR655864
GTEX-T5JW-1826-SM-3GAE1	SRR655887
GTEX-WFG8-2526-SM-3GILR	SRR655911
GTEX-P44H-0011-R6A-SM-2XCF3	SRR655923
GTEX-POYW-0526-SM-2XCEY	SRR655946
GTEX-S4P3-1526-SM-3K2AV	SRR656059
GTEX-U4B1-0006-SM-3DB8E	SRR656071
GTEX-W5X1-2826-SM-3GILM	SRR656083
GTEX-R55C-1826-SM-3GADI	SRR656095
GTEX-SJXC-0126-SM-2XCFF	SRR656107
K-562-SM-33HC7	SRR656131
GTEX-S4Z8-0426-SM-3K2AH	SRR656153
GTEX-QVUS-0011-R6A-SM-3GACX	SRR656167
GTEX-T2IS-0011-R11A-SM-32QPC	SRR656179
GTEX-S7SE-0726-SM-2XCD7	SRR656191
GTEX-QVUS-0006-SM-3GAE8	SRR656203
GTEX-T6MO-0006-SM-32QOU	SRR656223
GTEX-TKQ2-0826-SM-33HB6	SRR656247
GTEX-TMZS-0126-SM-3DB9Q	SRR656275
GTEX-UJHI-0426-SM-3DB8Y	SRR656288
GTEX-W5X1-0826-SM-3GILN	SRR656300
GTEX-UJMC-1926-SM-3GADS	SRR656313
GTEX-T8EM-1626-SM-3DB7K	SRR656325
GTEX-TMKS-0426-SM-3DB85	SRR656349
GTEX-WEY5-0526-SM-3GIKZ	SRR656373
GTEX-S32W-2526-SM-2XCB8	SRR656385
GTEX-SIU8-0326-SM-2XCDR	SRR656397
GTEX-S95S-1426-SM-2XCDM	SRR656409
GTEX-UPJH-0226-SM-3GADV	SRR656421
GTEX-R55C-0326-SM-3GAF1	SRR656433
GTEX-T5JW-0005-SM-3GADE	SRR656445
GTEX-U8XE-2026-SM-3DB8S	SRR656457
GTEX-OXRP-0326-SM-33HBJ	SRR656469
GTEX-QMR6-0011-R4A-SM-32PKU	SRR656493
GTEX-T6MN-0011-R4A-SM-32QPG	SRR656516
GTEX-POYW-0826-SM-2XCEM	SRR656528
GTEX-UTHO-0011-R5A-SM-3GIJD	SRR656552
GTEX-TSE9-0011-R1A-SM-3DB7E	SRR656564
GTEX-SNOS-1726-SM-32PLN	SRR656758
GTEX-U8T8-0426-SM-3DB8X	SRR656770
GTEX-TMZS-0006-SM-3DB8G	SRR656782
GTEX-T8EM-1026-SM-3DB7M	SRR656794
GTEX-S3XE-2026-SM-3K2B5	SRR656860
GTEX-WFON-0426-SM-3GIL4	SRR656874
GTEX-UPIC-0826-SM-3GADQ	SRR656886
GTEX-U4B1-0326-SM-3DB8K	SRR656899
GTEX-TML8-1226-SM-32QON	SRR656911
GTEX-S33H-0626-SM-2XCBJ	SRR656934
GTEX-T5JC-0526-SM-32PM7	SRR656946
GTEX-WFJO-0005-SM-3GIKY	SRR656958
GTEX-T6MN-0726-SM-32PML	SRR656970
GTEX-UJHI-0626-SM-3DB8T	SRR656982
GTEX-PVOW-0626-SM-2XCF6	SRR656994
GTEX-SUCS-1926-SM-32PM3	SRR657042
GTEX-QDT8-0526-SM-32PL5	SRR657054
GTEX-R45C-0926-SM-3GAD4	SRR657089
GTEX-UPIC-0226-SM-3GADO	SRR657101
GTEX-S4Q7-0006-SM-3K2AT	SRR657115
GTEX-UTHO-0011-R10A-SM-3GIJQ	SRR657127
GTEX-TMZS-0326-SM-3DB9P	SRR657139
GTEX-QVUS-0011-R4A-SM-3GAE7	SRR657151
GTEX-Q734-2226-SM-3GAD9	SRR657313
GTEX-QMR6-1326-SM-32PLB	SRR657325
GTEX-T2IS-0011-R6A-SM-32QP2	SRR657348
GTEX-UJMC-0326-SM-3GAE2	SRR657360
GTEX-RWSA-0126-SM-2XCBB	SRR657384
GTEX-QEG5-1126-SM-33HC2	SRR657396
GTEX-TKQ1-0126-SM-33HB3	SRR657420
GTEX-T5JC-0226-SM-32PMA	SRR657444
GTEX-T2IS-0426-SM-32QPE	SRR657456
GTEX-TML8-0005-SM-32QPA	SRR657480
GTEX-SIU7-1726-SM-2XCDZ	SRR657516
GTEX-T2YK-2226-SM-32QPT	SRR657528
GTEX-QDT8-0326-SM-32PL1	SRR657552
GTEX-T6MO-1626-SM-32QOM	SRR657575
GTEX-T6MN-0011-R5A-SM-32QPD	SRR657587
GTEX-T2IS-0226-SM-32QPH	SRR657599
GTEX-R3RS-1026-SM-3GADF	SRR657611
GTEX-S7SE-0526-SM-2XCD8	SRR657623
