Kids_First_Biospecimen_ID,gene,mutations
BS_02YBZSBY,RSAD1,1
BS_02YBZSBY,RSF1,2
BS_02YBZSBY,RSPH1,1
BS_02YBZSBY,RSPH14,1
BS_02YBZSBY,RSPH6A,1
BS_02YBZSBY,RSPRY1,1
BS_02YBZSBY,RSRP1,1
BS_02YBZSBY,RTEL1,3
BS_02YBZSBY,RTKN,1
BS_02YBZSBY,RTL1,2
BS_02YBZSBY,RTL9,3
BS_02YBZSBY,RTN4,1
BS_02YBZSBY,RTN4R,1
BS_02YBZSBY,RTP1,1
BS_02YBZSBY,RTRAF,2
BS_02YBZSBY,RTTN,1
BS_02YBZSBY,RUBCN,1
BS_02YBZSBY,RUFY1,1
BS_02YBZSBY,RUFY2,1
BS_02YBZSBY,RUNDC1,1
BS_02YBZSBY,RUNDC3A,3
BS_02YBZSBY,RUNX1,1
BS_02YBZSBY,RUNX2,1
BS_02YBZSBY,RUNX3,1
BS_02YBZSBY,RWDD3,1
BS_02YBZSBY,RXFP1,1
BS_02YBZSBY,RYK,1
BS_02YBZSBY,RYR2,7
BS_02YBZSBY,S1PR1,2
BS_02YBZSBY,SAAL1,1
BS_02YBZSBY,SACS,1
BS_02YBZSBY,SAFB,1
BS_02YBZSBY,SAFB2,3
BS_02YBZSBY,SAGE1,1
BS_02YBZSBY,SALL1,2
BS_02YBZSBY,SALL3,3
BS_02YBZSBY,SALL4,2
BS_02YBZSBY,SAMD14,2
BS_02YBZSBY,SAMD4A,2
BS_02YBZSBY,SAMD4B,1
BS_02YBZSBY,SAMD8,1
BS_02YBZSBY,SAMD9,1
BS_02YBZSBY,SAP130,1
BS_02YBZSBY,SAR1A,1
BS_02YBZSBY,SARDH,1
BS_02YBZSBY,SASH1,3
BS_02YBZSBY,SATB2,1
BS_02YBZSBY,SBF1,4
BS_02YBZSBY,SBK1,1
BS_02YBZSBY,SBK3,1
BS_02YBZSBY,SBNO1,1
BS_02YBZSBY,SBSN,2
BS_02YBZSBY,SBSPON,1
BS_02YBZSBY,SCAF1,4
BS_02YBZSBY,SCAF11,1
BS_02YBZSBY,SCAP,2
BS_02YBZSBY,SCARA3,1
BS_02YBZSBY,SCARB1,1
BS_02YBZSBY,SCARF2,1
BS_02YBZSBY,SCART1,5
BS_02YBZSBY,SCCPDH,1
BS_02YBZSBY,SCD,1
BS_02YBZSBY,SCEL,1
BS_02YBZSBY,SCGB2A2,2
BS_02YBZSBY,SCGB3A1,1
BS_02YBZSBY,SCLT1,1
BS_02YBZSBY,SCML1,1
BS_02YBZSBY,SCML2,1
BS_02YBZSBY,SCML4,1
BS_02YBZSBY,SCN10A,1
BS_02YBZSBY,SCN11A,2
BS_02YBZSBY,SCN1A,2
BS_02YBZSBY,SCN1B,1
BS_02YBZSBY,SCN2A,2
BS_02YBZSBY,SCN2B,1
BS_02YBZSBY,SCN4A,1
BS_02YBZSBY,SCN5A,3
BS_02YBZSBY,SCN7A,2
BS_02YBZSBY,SCN9A,2
BS_02YBZSBY,SCP2D1,1
BS_02YBZSBY,SCRN1,1
BS_02YBZSBY,SCRN2,1
BS_02YBZSBY,SCUBE2,1
BS_02YBZSBY,SCYL2,1
BS_02YBZSBY,SCYL3,1
BS_02YBZSBY,SDC1,1
BS_02YBZSBY,SDHA,2
BS_02YBZSBY,SDHC,1
BS_02YBZSBY,SDK1,3
BS_02YBZSBY,SDK2,2
BS_02YBZSBY,SDR42E1,1
BS_02YBZSBY,SEC14L2,1
BS_02YBZSBY,SEC14L5,2
BS_02YBZSBY,SEC16A,2
BS_02YBZSBY,SEC16B,3
BS_02YBZSBY,SEC23A,1
BS_02YBZSBY,SEC23IP,2
BS_02YBZSBY,SEC24A,1
BS_02YBZSBY,SEC24B,3
BS_02YBZSBY,SEC24D,1
BS_02YBZSBY,SEC31B,1
BS_02YBZSBY,SEC61A1,1
BS_02YBZSBY,SEL1L2,1
BS_02YBZSBY,SELENBP1,1
BS_02YBZSBY,SELENOH,1
BS_02YBZSBY,SELENOI,1
BS_02YBZSBY,SELENOW,1
BS_02YBZSBY,SELPLG,1
BS_02YBZSBY,SEMA3E,2
BS_02YBZSBY,SEMA4A,1
BS_02YBZSBY,SEMA4C,2
BS_02YBZSBY,SEMA4G,1
BS_02YBZSBY,SEMA5A,1
BS_02YBZSBY,SEMA5B,3
BS_02YBZSBY,SEMA6A,1
BS_02YBZSBY,SEMA6B,2
BS_02YBZSBY,SEMA6C,1
BS_02YBZSBY,SEMA6D,1
BS_02YBZSBY,SEMA7A,1
BS_02YBZSBY,SENP1,2
BS_02YBZSBY,SENP3,1
BS_02YBZSBY,SENP7,1
BS_02YBZSBY,SEPHS1,2
BS_02YBZSBY,SEPT11,1
BS_02YBZSBY,SEPT4,1
BS_02YBZSBY,SERGEF,1
BS_02YBZSBY,SERINC1,1
BS_02YBZSBY,SERINC2,1
BS_02YBZSBY,SERINC4,1
BS_02YBZSBY,SERPINA3,1
BS_02YBZSBY,SERPINA5,1
BS_02YBZSBY,SERPINB1,2
BS_02YBZSBY,SERPINB11,1
BS_02YBZSBY,SERPINB13,1
BS_02YBZSBY,SERPINB6,1
BS_02YBZSBY,SERPINB7,1
BS_02YBZSBY,SERPINC1,1
BS_02YBZSBY,SERPINE3,1
BS_02YBZSBY,SERPING1,2
BS_02YBZSBY,SERPINH1,2
BS_02YBZSBY,SERPINI1,1
BS_02YBZSBY,SERTAD4,2
BS_02YBZSBY,SESTD1,2
BS_02YBZSBY,SETBP1,2
BS_02YBZSBY,SETD1A,2
BS_02YBZSBY,SETD1B,3
BS_02YBZSBY,SETD2,5
BS_02YBZSBY,SETD3,1
BS_02YBZSBY,SETD4,2
BS_02YBZSBY,SETD5,1
BS_02YBZSBY,SETD7,1
BS_02YBZSBY,SETMAR,1
BS_02YBZSBY,SETX,3
BS_02YBZSBY,SEZ6,2
BS_02YBZSBY,SEZ6L2,1
BS_02YBZSBY,SF3A1,2
BS_02YBZSBY,SF3A3,2
BS_02YBZSBY,SFI1,2
BS_02YBZSBY,SFPQ,1
BS_02YBZSBY,SFRP1,1
BS_02YBZSBY,SFRP2,1
BS_02YBZSBY,SFRP4,1
BS_02YBZSBY,SFSWAP,3
BS_02YBZSBY,SFTPD,1
BS_02YBZSBY,SGCB,1
BS_02YBZSBY,SGCE,1
BS_02YBZSBY,SGK2,1
BS_02YBZSBY,SGMS2,1
BS_02YBZSBY,SGO1,1
BS_02YBZSBY,SGO2,1
BS_02YBZSBY,SGPP1,1
BS_02YBZSBY,SGPP2,1
BS_02YBZSBY,SGSH,1
BS_02YBZSBY,SGSM1,1
BS_02YBZSBY,SGSM2,4
BS_02YBZSBY,SGTA,1
BS_02YBZSBY,SH2B1,3
BS_02YBZSBY,SH2B2,2
BS_02YBZSBY,SH2B3,1
BS_02YBZSBY,SH2D1B,1
BS_02YBZSBY,SH2D3A,2
BS_02YBZSBY,SH2D4B,2
BS_02YBZSBY,SH2D5,1
BS_02YBZSBY,SH2D7,1
BS_02YBZSBY,SH3BGR,1
BS_02YBZSBY,SH3BP2,1
BS_02YBZSBY,SH3BP5,1
BS_02YBZSBY,SH3GL2,1
BS_02YBZSBY,SH3GLB1,1
BS_02YBZSBY,SH3GLB2,2
BS_02YBZSBY,SH3PXD2A,2
BS_02YBZSBY,SH3TC2,2
BS_02YBZSBY,SH3YL1,1
BS_02YBZSBY,SHANK1,1
BS_02YBZSBY,SHANK2,1
BS_02YBZSBY,SHC1,1
BS_02YBZSBY,SHC3,1
BS_02YBZSBY,SHC4,1
BS_02YBZSBY,SHD,1
BS_02YBZSBY,SHISA2,1
BS_02YBZSBY,SHISAL2B,1
BS_02YBZSBY,SHKBP1,1
BS_02YBZSBY,SHPRH,1
BS_02YBZSBY,SHROOM1,1
BS_02YBZSBY,SHROOM2,3
BS_02YBZSBY,SHROOM3,1
BS_02YBZSBY,SHROOM4,1
BS_02YBZSBY,SHTN1,1
BS_02YBZSBY,SIAE,1
BS_02YBZSBY,SIAH1,3
BS_02YBZSBY,SIAH2,2
BS_02YBZSBY,SIDT1,1
BS_02YBZSBY,SIGIRR,1
BS_02YBZSBY,SIGLEC1,1
BS_02YBZSBY,SIGLEC10,1
BS_02YBZSBY,SIGLEC12,1
BS_02YBZSBY,SIGLEC8,1
BS_02YBZSBY,SIGLEC9,2
BS_02YBZSBY,SIK2,1
BS_02YBZSBY,SIL1,1
BS_02YBZSBY,SIM2,1
BS_02YBZSBY,SIN3A,2
BS_02YBZSBY,SIN3B,2
BS_02YBZSBY,SIPA1L1,2
BS_02YBZSBY,SIPA1L3,5
BS_02YBZSBY,SIRPB1,1
BS_02YBZSBY,SIRT2,1
BS_02YBZSBY,SIRT4,1
BS_02YBZSBY,SIRT7,1
BS_02YBZSBY,SIX2,1
BS_02YBZSBY,SIX3,1
BS_02YBZSBY,SIX6,1
BS_02YBZSBY,SKAP2,1
BS_02YBZSBY,SKI,2
BS_02YBZSBY,SKIL,1
BS_02YBZSBY,SKIV2L,1
BS_02YBZSBY,SKOR1,2
BS_02YBZSBY,SKP2,1
BS_02YBZSBY,SLA,1
BS_02YBZSBY,SLAIN1,1
BS_02YBZSBY,SLAIN2,1
BS_02YBZSBY,SLAMF8,1
BS_02YBZSBY,SLAMF9,1
BS_02YBZSBY,SLC10A3,2
BS_02YBZSBY,SLC11A2,1
BS_02YBZSBY,SLC12A1,1
BS_02YBZSBY,SLC12A2,1
BS_02YBZSBY,SLC12A3,1
BS_02YBZSBY,SLC12A4,2
BS_02YBZSBY,SLC12A6,1
BS_02YBZSBY,SLC12A8,1
BS_02YBZSBY,SLC12A9,1
BS_02YBZSBY,SLC13A4,1
BS_02YBZSBY,SLC13A5,1
BS_02YBZSBY,SLC15A3,1
BS_02YBZSBY,SLC16A14,1
BS_02YBZSBY,SLC16A2,2
BS_02YBZSBY,SLC16A6,2
BS_02YBZSBY,SLC16A7,1
BS_02YBZSBY,SLC17A6,1
BS_02YBZSBY,SLC17A9,1
BS_02YBZSBY,SLC18A3,1
BS_02YBZSBY,SLC19A1,1
BS_02YBZSBY,SLC1A1,1
BS_02YBZSBY,SLC1A2,1
BS_02YBZSBY,SLC1A4,1
BS_02YBZSBY,SLC1A6,1
BS_02YBZSBY,SLC20A1,2
BS_02YBZSBY,SLC22A11,1
BS_02YBZSBY,SLC22A12,2
BS_02YBZSBY,SLC22A13,2
BS_02YBZSBY,SLC22A16,2
BS_02YBZSBY,SLC22A17,2
BS_02YBZSBY,SLC22A2,2
BS_02YBZSBY,SLC22A23,1
BS_02YBZSBY,SLC22A25,3
BS_02YBZSBY,SLC22A31,1
BS_02YBZSBY,SLC22A4,1
BS_02YBZSBY,SLC22A5,2
BS_02YBZSBY,SLC22A8,1
BS_02YBZSBY,SLC22A9,1
BS_02YBZSBY,SLC23A1,1
BS_02YBZSBY,SLC24A1,1
BS_02YBZSBY,SLC24A2,2
BS_02YBZSBY,SLC25A1,1
BS_02YBZSBY,SLC25A10,1
BS_02YBZSBY,SLC25A11,1
BS_02YBZSBY,SLC25A18,1
BS_02YBZSBY,SLC25A19,1
BS_02YBZSBY,SLC25A2,1
BS_02YBZSBY,SLC25A29,1
BS_02YBZSBY,SLC25A34,1
BS_02YBZSBY,SLC25A36,1
BS_02YBZSBY,SLC25A41,1
BS_02YBZSBY,SLC25A42,2
BS_02YBZSBY,SLC25A44,1
BS_02YBZSBY,SLC25A52,1
BS_02YBZSBY,SLC25A53,1
BS_02YBZSBY,SLC26A1,2
BS_02YBZSBY,SLC26A11,1
BS_02YBZSBY,SLC26A3,3
BS_02YBZSBY,SLC26A7,1
BS_02YBZSBY,SLC26A9,1
BS_02YBZSBY,SLC27A1,1
BS_02YBZSBY,SLC27A6,1
BS_02YBZSBY,SLC28A1,1
BS_02YBZSBY,SLC28A2,2
BS_02YBZSBY,SLC29A1,1
BS_02YBZSBY,SLC29A2,1
BS_02YBZSBY,SLC29A4,1
BS_02YBZSBY,SLC2A13,1
BS_02YBZSBY,SLC2A2,1
BS_02YBZSBY,SLC2A5,1
BS_02YBZSBY,SLC2A6,1
BS_02YBZSBY,SLC30A1,2
BS_02YBZSBY,SLC30A3,1
BS_02YBZSBY,SLC30A5,1
BS_02YBZSBY,SLC30A6,1
BS_02YBZSBY,SLC30A8,1
BS_02YBZSBY,SLC30A9,1
BS_02YBZSBY,SLC34A1,1
BS_02YBZSBY,SLC34A3,1
BS_02YBZSBY,SLC35A3,1
BS_02YBZSBY,SLC35A4,1
BS_02YBZSBY,SLC35B1,1
BS_02YBZSBY,SLC35C1,2
BS_02YBZSBY,SLC35D2,1
BS_02YBZSBY,SLC35E2B,1
BS_02YBZSBY,SLC35F1,1
BS_02YBZSBY,SLC35G3,1
BS_02YBZSBY,SLC36A4,1
BS_02YBZSBY,SLC37A3,1
BS_02YBZSBY,SLC38A10,6
BS_02YBZSBY,SLC38A11,1
BS_02YBZSBY,SLC38A2,2
BS_02YBZSBY,SLC38A4,1
BS_02YBZSBY,SLC38A7,1
BS_02YBZSBY,SLC39A1,1
BS_02YBZSBY,SLC39A10,1
BS_02YBZSBY,SLC39A12,1
BS_02YBZSBY,SLC39A13,2
BS_02YBZSBY,SLC39A5,1
BS_02YBZSBY,SLC3A2,1
BS_02YBZSBY,SLC40A1,1
BS_02YBZSBY,SLC41A1,1
BS_02YBZSBY,SLC44A3,1
BS_02YBZSBY,SLC44A5,1
BS_02YBZSBY,SLC45A4,3
BS_02YBZSBY,SLC46A3,3
BS_02YBZSBY,SLC47A1,1
BS_02YBZSBY,SLC4A1,2
BS_02YBZSBY,SLC4A10,2
BS_02YBZSBY,SLC4A11,1
BS_02YBZSBY,SLC4A2,2
BS_02YBZSBY,SLC4A3,3
BS_02YBZSBY,SLC4A5,1
BS_02YBZSBY,SLC4A7,2
BS_02YBZSBY,SLC4A8,1
BS_02YBZSBY,SLC4A9,3
BS_02YBZSBY,SLC5A1,1
BS_02YBZSBY,SLC5A10,1
BS_02YBZSBY,SLC5A11,1
BS_02YBZSBY,SLC5A2,2
BS_02YBZSBY,SLC5A3,3
BS_02YBZSBY,SLC5A4,1
BS_02YBZSBY,SLC5A6,1
BS_02YBZSBY,SLC5A7,1
BS_02YBZSBY,SLC6A14,1
BS_02YBZSBY,SLC6A17,1
BS_02YBZSBY,SLC6A18,1
BS_02YBZSBY,SLC6A19,1
BS_02YBZSBY,SLC6A2,2
BS_02YBZSBY,SLC6A20,2
BS_02YBZSBY,SLC6A4,1
BS_02YBZSBY,SLC6A6,3
BS_02YBZSBY,SLC6A9,1
BS_02YBZSBY,SLC7A10,2
BS_02YBZSBY,SLC7A14,1
BS_02YBZSBY,SLC7A3,1
BS_02YBZSBY,SLC7A6,1
BS_02YBZSBY,SLC7A6OS,1
BS_02YBZSBY,SLC7A9,1
BS_02YBZSBY,SLC8A1,3
BS_02YBZSBY,SLC8A3,1
BS_02YBZSBY,SLC9A1,2
BS_02YBZSBY,SLC9A3,1
BS_02YBZSBY,SLC9A4,1
BS_02YBZSBY,SLC9A5,1
BS_02YBZSBY,SLC9A6,3
BS_02YBZSBY,SLC9A7,1
BS_02YBZSBY,SLC9C2,2
BS_02YBZSBY,SLCO1B1,1
BS_02YBZSBY,SLCO1B3,3
BS_02YBZSBY,SLCO3A1,1
BS_02YBZSBY,SLCO4A1,2
BS_02YBZSBY,SLCO4C1,1
BS_02YBZSBY,SLCO5A1,2
BS_02YBZSBY,SLFN11,1
BS_02YBZSBY,SLFN12,1
BS_02YBZSBY,SLFN14,1
BS_02YBZSBY,SLFN5,1
BS_02YBZSBY,SLIT1,7
BS_02YBZSBY,SLITRK1,2
BS_02YBZSBY,SLITRK3,1
BS_02YBZSBY,SLK,2
BS_02YBZSBY,SLTM,1
BS_02YBZSBY,SLU7,2
BS_02YBZSBY,SLX4,4
BS_02YBZSBY,SMAD1,2
BS_02YBZSBY,SMAD2,1
BS_02YBZSBY,SMAD3,2
BS_02YBZSBY,SMAD4,1
BS_02YBZSBY,SMAD5,1
BS_02YBZSBY,SMAD7,2
BS_02YBZSBY,SMAD9,1
BS_02YBZSBY,SMAP1,1
BS_02YBZSBY,SMARCA1,1
BS_02YBZSBY,SMARCA2,2
BS_02YBZSBY,SMARCA4,4
BS_02YBZSBY,SMARCAD1,1
BS_02YBZSBY,SMARCD2,1
BS_02YBZSBY,SMC1B,2
BS_02YBZSBY,SMC2,1
BS_02YBZSBY,SMC3,1
BS_02YBZSBY,SMC4,2
BS_02YBZSBY,SMC5,2
BS_02YBZSBY,SMCHD1,6
BS_02YBZSBY,SMCO3,1
BS_02YBZSBY,SMG1,2
BS_02YBZSBY,SMG5,1
BS_02YBZSBY,SMG6,1
BS_02YBZSBY,SMG7,2
BS_02YBZSBY,SMG9,1
BS_02YBZSBY,SMIM10,1
BS_02YBZSBY,SMIM37,1
BS_02YBZSBY,SMOC1,1
BS_02YBZSBY,SMOX,2
BS_02YBZSBY,SMPD2,2
BS_02YBZSBY,SMPD3,2
BS_02YBZSBY,SMPDL3B,1
BS_02YBZSBY,SMS,1
BS_02YBZSBY,SMTNL1,1
BS_02YBZSBY,SNAI1,1
BS_02YBZSBY,SNAI2,1
BS_02YBZSBY,SNAP29,1
BS_02YBZSBY,SNAP47,1
BS_02YBZSBY,SNAPC4,2
BS_02YBZSBY,SND1,1
BS_02YBZSBY,SNED1,1
BS_02YBZSBY,SNF8,1
BS_02YBZSBY,SNRK,1
BS_02YBZSBY,SNRNP200,2
BS_02YBZSBY,SNRNP25,1
BS_02YBZSBY,SNRNP70,3
BS_02YBZSBY,SNRPA,1
BS_02YBZSBY,SNRPB2,1
BS_02YBZSBY,SNRPG,1
BS_02YBZSBY,SNX14,1
BS_02YBZSBY,SNX15,1
BS_02YBZSBY,SNX19,1
BS_02YBZSBY,SNX2,2
BS_02YBZSBY,SNX25,1
BS_02YBZSBY,SNX30,1
BS_02YBZSBY,SNX32,1
BS_02YBZSBY,SNX33,2
BS_02YBZSBY,SNX4,1
BS_02YBZSBY,SNX8,1
BS_02YBZSBY,SOAT1,2
BS_02YBZSBY,SOCS2,1
BS_02YBZSBY,SOCS4,2
BS_02YBZSBY,SOCS6,1
BS_02YBZSBY,SOD1,1
BS_02YBZSBY,SOGA1,3
BS_02YBZSBY,SOGA3,3
BS_02YBZSBY,SON,3
BS_02YBZSBY,SORBS1,3
BS_02YBZSBY,SORBS2,2
BS_02YBZSBY,SORCS1,1
BS_02YBZSBY,SORCS3,1
BS_02YBZSBY,SORL1,1
BS_02YBZSBY,SOS1,1
BS_02YBZSBY,SOS2,2
BS_02YBZSBY,SOWAHA,1
BS_02YBZSBY,SOWAHC,1
BS_02YBZSBY,SOX12,1
BS_02YBZSBY,SOX15,1
BS_02YBZSBY,SOX6,1
BS_02YBZSBY,SOX7,1
BS_02YBZSBY,SOX9,1
BS_02YBZSBY,SP110,3
BS_02YBZSBY,SP3,1
BS_02YBZSBY,SP4,2
BS_02YBZSBY,SP6,1
BS_02YBZSBY,SP8,1
BS_02YBZSBY,SPAAR,1
BS_02YBZSBY,SPACA1,2
BS_02YBZSBY,SPACA9,2
BS_02YBZSBY,SPAG16,1
BS_02YBZSBY,SPAG5,3
BS_02YBZSBY,SPAG6,2
BS_02YBZSBY,SPAG9,1
BS_02YBZSBY,SPAM1,1
BS_02YBZSBY,SPANXB1,2
BS_02YBZSBY,SPARC,1
BS_02YBZSBY,SPATA13,1
BS_02YBZSBY,SPATA2,2
BS_02YBZSBY,SPATA20,3
BS_02YBZSBY,SPATA22,1
BS_02YBZSBY,SPATA31E1,3
BS_02YBZSBY,SPATA48,1
BS_02YBZSBY,SPATA5L1,1
BS_02YBZSBY,SPATA6,1
BS_02YBZSBY,SPATA7,1
BS_02YBZSBY,SPATS2L,1
BS_02YBZSBY,SPDYC,2
BS_02YBZSBY,SPDYE3,1
BS_02YBZSBY,SPECC1L,1
BS_02YBZSBY,SPEF2,1
BS_02YBZSBY,SPEG,3
BS_02YBZSBY,SPEM1,1
BS_02YBZSBY,SPEM2,1
BS_02YBZSBY,SPEN,2
BS_02YBZSBY,SPERT,2
BS_02YBZSBY,SPG11,1
BS_02YBZSBY,SPG7,1
BS_02YBZSBY,SPHKAP,1
BS_02YBZSBY,SPICE1,2
BS_02YBZSBY,SPINK7,1
BS_02YBZSBY,SPINT1,1
BS_02YBZSBY,SPNS3,1
BS_02YBZSBY,SPO11,1
BS_02YBZSBY,SPOCD1,2
BS_02YBZSBY,SPOCK1,1
BS_02YBZSBY,SPON1,2
BS_02YBZSBY,SPOUT1,1
BS_02YBZSBY,SPRED3,1
BS_02YBZSBY,SPRN,1
BS_02YBZSBY,SPRY3,1
BS_02YBZSBY,SPRY4,1
BS_02YBZSBY,SPSB1,1
BS_02YBZSBY,SPTA1,3
BS_02YBZSBY,SPTAN1,2
BS_02YBZSBY,SPTB,2
BS_02YBZSBY,SPTBN1,5
BS_02YBZSBY,SPTBN2,2
BS_02YBZSBY,SPTBN4,4
BS_02YBZSBY,SPTY2D1,3
BS_02YBZSBY,SQLE,1
BS_02YBZSBY,SQOR,3
BS_02YBZSBY,SRBD1,1
BS_02YBZSBY,SRC,1
BS_02YBZSBY,SRCAP,4
BS_02YBZSBY,SRD5A1,1
BS_02YBZSBY,SREBF2,3
BS_02YBZSBY,SRF,1
BS_02YBZSBY,SRGAP2,2
BS_02YBZSBY,SRGAP3,2
BS_02YBZSBY,SRP19,1
BS_02YBZSBY,SRP68,1
BS_02YBZSBY,SRPK2,1
BS_02YBZSBY,SRPK3,1
BS_02YBZSBY,SRPX2,1
BS_02YBZSBY,SRRM1,2
BS_02YBZSBY,SRRM3,1
BS_02YBZSBY,SRRT,4
BS_02YBZSBY,SRSF10,1
BS_02YBZSBY,SRSF11,1
BS_02YBZSBY,SRSF5,1
BS_02YBZSBY,SRSF9,1
BS_02YBZSBY,SSC4D,1
BS_02YBZSBY,SSTR5,1
BS_02YBZSBY,ST14,2
BS_02YBZSBY,ST3GAL3,1
BS_02YBZSBY,ST3GAL5,1
BS_02YBZSBY,ST5,1
BS_02YBZSBY,ST6GAL1,2
BS_02YBZSBY,ST6GAL2,1
BS_02YBZSBY,ST6GALNAC1,1
BS_02YBZSBY,ST6GALNAC3,1
BS_02YBZSBY,ST6GALNAC4,1
BS_02YBZSBY,ST6GALNAC5,2
BS_02YBZSBY,ST7,1
BS_02YBZSBY,ST8SIA4,1
BS_02YBZSBY,ST8SIA5,2
BS_02YBZSBY,STAB1,3
BS_02YBZSBY,STAB2,2
BS_02YBZSBY,STAC2,1
BS_02YBZSBY,STAC3,1
BS_02YBZSBY,STAG1,1
BS_02YBZSBY,STAG3,1
BS_02YBZSBY,STAMBPL1,1
BS_02YBZSBY,STARD6,1
BS_02YBZSBY,STARD8,1
BS_02YBZSBY,STARD9,3
BS_02YBZSBY,STAT4,1
BS_02YBZSBY,STAT5A,1
BS_02YBZSBY,STAT5B,2
BS_02YBZSBY,STATH,1
BS_02YBZSBY,STEAP2,1
BS_02YBZSBY,STIL,1
BS_02YBZSBY,STIM2,1
BS_02YBZSBY,STK10,2
BS_02YBZSBY,STK25,1
BS_02YBZSBY,STK26,1
BS_02YBZSBY,STK32B,1
BS_02YBZSBY,STK35,1
BS_02YBZSBY,STK36,2
BS_02YBZSBY,STK38,1
BS_02YBZSBY,STK40,1
BS_02YBZSBY,STKLD1,1
BS_02YBZSBY,STN1,1
BS_02YBZSBY,STOM,1
BS_02YBZSBY,STOX2,1
BS_02YBZSBY,STRA6,1
BS_02YBZSBY,STRBP,2
BS_02YBZSBY,STRC,2
BS_02YBZSBY,STRN4,1
BS_02YBZSBY,STS,2
BS_02YBZSBY,STUB1,1
BS_02YBZSBY,STX11,2
BS_02YBZSBY,STX16,1
BS_02YBZSBY,STX3,1
BS_02YBZSBY,STX6,1
BS_02YBZSBY,STXBP1,1
BS_02YBZSBY,STXBP5,1
BS_02YBZSBY,STYK1,1
BS_02YBZSBY,SUCLA2,1
BS_02YBZSBY,SUCNR1,2
BS_02YBZSBY,SUDS3,1
BS_02YBZSBY,SUGP1,1
BS_02YBZSBY,SULF2,3
BS_02YBZSBY,SULT1A1,1
BS_02YBZSBY,SULT4A1,1
BS_02YBZSBY,SULT6B1,1
BS_02YBZSBY,SUN1,2
BS_02YBZSBY,SUN3,2
BS_02YBZSBY,SUN5,1
BS_02YBZSBY,SUPT16H,2
BS_02YBZSBY,SUPT20H,1
BS_02YBZSBY,SUPT5H,1
BS_02YBZSBY,SUPT6H,2
BS_02YBZSBY,SUPT7L,1
BS_02YBZSBY,SUPV3L1,2
BS_02YBZSBY,SURF4,1
BS_02YBZSBY,SURF6,1
BS_02YBZSBY,SUSD2,1
BS_02YBZSBY,SUSD5,1
BS_02YBZSBY,SUV39H1,1
BS_02YBZSBY,SV2B,2
BS_02YBZSBY,SV2C,1
BS_02YBZSBY,SVEP1,1
BS_02YBZSBY,SVIL,2
BS_02YBZSBY,SWAP70,2
BS_02YBZSBY,SYBU,1
BS_02YBZSBY,SYCP1,2
BS_02YBZSBY,SYDE1,1
BS_02YBZSBY,SYMPK,4
BS_02YBZSBY,SYN3,3
BS_02YBZSBY,SYNJ1,1
BS_02YBZSBY,SYNJ2,1
BS_02YBZSBY,SYNPO,1
BS_02YBZSBY,SYNPO2L,1
BS_02YBZSBY,SYPL1,1
BS_02YBZSBY,SYS1-DBNDD2,1
BS_02YBZSBY,SYT16,2
BS_02YBZSBY,SYT2,1
BS_02YBZSBY,SYT5,2
BS_02YBZSBY,SYT6,1
BS_02YBZSBY,SYT9,1
BS_02YBZSBY,SYTL1,1
BS_02YBZSBY,SYTL2,1
BS_02YBZSBY,SYTL5,1
BS_02YBZSBY,SYVN1,3
BS_02YBZSBY,SZRD1,1
BS_02YBZSBY,SZT2,7
BS_02YBZSBY,TAAR1,1
BS_02YBZSBY,TACC1,1
BS_02YBZSBY,TACC2,1
BS_02YBZSBY,TACC3,1
BS_02YBZSBY,TACO1,1
BS_02YBZSBY,TACR2,1
BS_02YBZSBY,TACSTD2,2
BS_02YBZSBY,TADA1,1
BS_02YBZSBY,TADA2B,1
BS_02YBZSBY,TAF1C,1
BS_02YBZSBY,TAF1L,1
BS_02YBZSBY,TAF2,1
BS_02YBZSBY,TAF5,1
BS_02YBZSBY,TAF5L,2
BS_02YBZSBY,TAF6,3
BS_02YBZSBY,TAF7,1
BS_02YBZSBY,TAMM41,1
BS_02YBZSBY,TANC1,1
BS_02YBZSBY,TANC2,1
BS_02YBZSBY,TANGO2,1
BS_02YBZSBY,TAOK2,2
BS_02YBZSBY,TAPT1,1
BS_02YBZSBY,TARBP1,2
BS_02YBZSBY,TARDBP,1
BS_02YBZSBY,TARS2,1
BS_02YBZSBY,TARSL2,2
BS_02YBZSBY,TAS1R1,1
BS_02YBZSBY,TAS1R3,1
BS_02YBZSBY,TAS2R16,1
BS_02YBZSBY,TAS2R3,1
BS_02YBZSBY,TAS2R41,1
BS_02YBZSBY,TBC1D16,1
BS_02YBZSBY,TBC1D20,1
BS_02YBZSBY,TBC1D22A,2
BS_02YBZSBY,TBC1D25,2
BS_02YBZSBY,TBC1D32,1
BS_02YBZSBY,TBC1D4,2
BS_02YBZSBY,TBC1D8,4
BS_02YBZSBY,TBC1D8B,1
BS_02YBZSBY,TBC1D9,1
BS_02YBZSBY,TBC1D9B,2
BS_02YBZSBY,TBCB,2
BS_02YBZSBY,TBL1X,1
BS_02YBZSBY,TBL1XR1,1
BS_02YBZSBY,TBPL1,1
BS_02YBZSBY,TBX1,1
BS_02YBZSBY,TBX19,1
BS_02YBZSBY,TBX2,1
BS_02YBZSBY,TBX4,1
BS_02YBZSBY,TBX5,1
BS_02YBZSBY,TBXA2R,3
BS_02YBZSBY,TBXT,1
BS_02YBZSBY,TCEA1,1
