samples	experimental_strategy	genome_size	breaks_count	breaks_density
BS_DVQYQSVW	WGS	3088286401	2036	0.6592652803641317
BS_DW1CYEXP	WGS	3088286401	3086	0.9992596538328636
BS_E0AAK0V0	WGS	3088286401	2252	0.729206980049128
BS_E0S2Y0TS	WGS	3088286401	5184	1.678600792439911
BS_E1VJCEWB	WGS	3088286401	2300	0.7447495799791272
BS_E2RXQ3JW	WGS	3088286401	1774	0.5744285890795529
BS_E42SSQGJ	WGS	3088286401	2394	0.7751871715087089
BS_E5B2YZJH	WGS	3088286401	1755	0.5682763099405949
BS_E5H6CFYT	WGS	3088286401	1898	0.614580305565384
BS_E7HEQZ1K	WGS	3088286401	1762	0.570542939097053
BS_E8MC6R2K	WGS	3088286401	3006	0.9733553206161983
BS_E8SJ36A6	WGS	3088286401	8990	2.910999445222762
BS_E9ATGWME	WGS	3088286401	2292	0.7421591466574606
BS_E9M7TDB6	WGS	3088286401	2046	0.6625033220162148
BS_EDCQ4M0R	WGS	3088286401	2545	0.8240816004551645
