FusionName	file	type
RUNX1--RUNX1T1	pancanfus.txt	TCGAFusion
RUNX1--RUNX1T1	pancanfus.txt	TCGAFusion
RUNX1--RUNX1T1	pancanfus.txt	TCGAFusion
RUNX1--ZMAT4	pancanfus.txt	TCGAFusion
RUNX1T1--E2F5	pancanfus.txt	TCGAFusion
RUNX1T1--FAM164A	pancanfus.txt	TCGAFusion
RUNX1T1--RUNX1	pancanfus.txt	TCGAFusion
RUNX2--IFT88	pancanfus.txt	TCGAFusion
RUNX2--MAX	pancanfus.txt	TCGAFusion
RUSC1--TYK2	pancanfus.txt	TCGAFusion
RUSC2--ABAT	pancanfus.txt	TCGAFusion
RUSC2--SHB	pancanfus.txt	TCGAFusion
RWDD1--C6orf204	pancanfus.txt	TCGAFusion
RWDD1--FAM26D	pancanfus.txt	TCGAFusion
RWDD2B--MX2	pancanfus.txt	TCGAFusion
RWDD3--CCDC18	pancanfus.txt	TCGAFusion
RXRA--ALG9	pancanfus.txt	TCGAFusion
RXRA--BCAS3	pancanfus.txt	TCGAFusion
RXRA--KCNT2	pancanfus.txt	TCGAFusion
RXRA--PRRC2B	pancanfus.txt	TCGAFusion
RXRA--WDR5	pancanfus.txt	TCGAFusion
RXRG--FAM78B	pancanfus.txt	TCGAFusion
RYBP--CNTN4	pancanfus.txt	TCGAFusion
RYBP--FHIT	pancanfus.txt	TCGAFusion
RYBP--FHIT	pancanfus.txt	TCGAFusion
RYK--KALRN	pancanfus.txt	TCGAFusion
RYK--RABL3	pancanfus.txt	TCGAFusion
RYR1--ZNF383	pancanfus.txt	TCGAFusion
RYR2--GPR137B	pancanfus.txt	TCGAFusion
RYR2--WLS	pancanfus.txt	TCGAFusion
RYR3--AVEN	pancanfus.txt	TCGAFusion
RYR3--BUB1B	pancanfus.txt	TCGAFusion
RYR3--LARP4	pancanfus.txt	TCGAFusion
S100A13--GBA	pancanfus.txt	TCGAFusion
S100A2--CHD1	pancanfus.txt	TCGAFusion
S100A2--CXCR5	pancanfus.txt	TCGAFusion
S100A2--DDX21	pancanfus.txt	TCGAFusion
S100A2--FXYD3	pancanfus.txt	TCGAFusion
S100A2--NDUFV1	pancanfus.txt	TCGAFusion
S100A2--RPL30	pancanfus.txt	TCGAFusion
S100A2--RPL30	pancanfus.txt	TCGAFusion
S100A2--RPL30	pancanfus.txt	TCGAFusion
S100A4--ELK3	pancanfus.txt	TCGAFusion
S100A6--ABCF1	pancanfus.txt	TCGAFusion
S100A6--BCL7A	pancanfus.txt	TCGAFusion
S100A6--CD40	pancanfus.txt	TCGAFusion
S100A6--COL6A1	pancanfus.txt	TCGAFusion
S100A6--DDX27	pancanfus.txt	TCGAFusion
S100A6--ERBB3	pancanfus.txt	TCGAFusion
S100A6--PLEKHB2	pancanfus.txt	TCGAFusion
S100A6--PLEKHB2	pancanfus.txt	TCGAFusion
S100A6--PLEKHB2	pancanfus.txt	TCGAFusion
S100A6--THSD4	pancanfus.txt	TCGAFusion
S100A8--FADS2	pancanfus.txt	TCGAFusion
S100A8--MYO6	pancanfus.txt	TCGAFusion
S100A8--SUPT16H	pancanfus.txt	TCGAFusion
S100A8--TNNT1	pancanfus.txt	TCGAFusion
S100A9--FOXP1	pancanfus.txt	TCGAFusion
S100A9--NDUFV1	pancanfus.txt	TCGAFusion
S100A9--PLAT	pancanfus.txt	TCGAFusion
S100A9--TCOF1	pancanfus.txt	TCGAFusion
S100B--TCTN1	pancanfus.txt	TCGAFusion
S100P--CHD1	pancanfus.txt	TCGAFusion
S1PR2--RAVER1	pancanfus.txt	TCGAFusion
SAC3D1--SNX15	pancanfus.txt	TCGAFusion
SACM1L--ANAPC13	pancanfus.txt	TCGAFusion
SACS--MIPEP	pancanfus.txt	TCGAFusion
SACS--MYO16	pancanfus.txt	TCGAFusion
SACS--PHF3	pancanfus.txt	TCGAFusion
SAE1--BAX	pancanfus.txt	TCGAFusion
SAE1--FGF9	pancanfus.txt	TCGAFusion
SAE1--GRIN2D	pancanfus.txt	TCGAFusion
SAE1--HAS1	pancanfus.txt	TCGAFusion
SAE1--RPA2	pancanfus.txt	TCGAFusion
SAE1--WDR18	pancanfus.txt	TCGAFusion
SAE1--ZBTB45	pancanfus.txt	TCGAFusion
SAFB--ARRDC5	pancanfus.txt	TCGAFusion
SAFB--RFX2	pancanfus.txt	TCGAFusion
SAFB2--AP2A1	pancanfus.txt	TCGAFusion
SAFB2--KHSRP	pancanfus.txt	TCGAFusion
SAFB2--LONP1	pancanfus.txt	TCGAFusion
SAFB2--LONP1	pancanfus.txt	TCGAFusion
SAFB2--SCAF1	pancanfus.txt	TCGAFusion
SAMD12--COL14A1	pancanfus.txt	TCGAFusion
SAMD12--RTN1	pancanfus.txt	TCGAFusion
SAMD12--SAMHD1	pancanfus.txt	TCGAFusion
SAMD12--SNTB1	pancanfus.txt	TCGAFusion
SAMD12--SYBU	pancanfus.txt	TCGAFusion
SAMD12--SYBU	pancanfus.txt	TCGAFusion
SAMD12--TG	pancanfus.txt	TCGAFusion
SAMD13--PRKACB	pancanfus.txt	TCGAFusion
SAMD14--DDX42	pancanfus.txt	TCGAFusion
SAMD3--GRIK2	pancanfus.txt	TCGAFusion
SAMD4A--CGRRF1	pancanfus.txt	TCGAFusion
SAMD4A--LRBA	pancanfus.txt	TCGAFusion
SAMD4A--TIMM9	pancanfus.txt	TCGAFusion
SAMD4B--FBXO27	pancanfus.txt	TCGAFusion
SAMD4B--GMFG	pancanfus.txt	TCGAFusion
SAMD4B--SPTBN4	pancanfus.txt	TCGAFusion
SAMD8--ADK	pancanfus.txt	TCGAFusion
SAMD9--CCDC132	pancanfus.txt	TCGAFusion
SAMHD1--HCK	pancanfus.txt	TCGAFusion
SAMHD1--YIF1B	pancanfus.txt	TCGAFusion
SAMM50--PIP4K2C	pancanfus.txt	TCGAFusion
SAMM50--TXNRD2	pancanfus.txt	TCGAFusion
SAP30BP--KIAA0195	pancanfus.txt	TCGAFusion
SAP30BP--MYO15B	pancanfus.txt	TCGAFusion
SAR1A--LRRC20	pancanfus.txt	TCGAFusion
SAR1A--NPFFR1	pancanfus.txt	TCGAFusion
SARNP--MMP19	pancanfus.txt	TCGAFusion
SARNP--MMP19	pancanfus.txt	TCGAFusion
SARNP--PAN2	pancanfus.txt	TCGAFusion
SARS--KIAA1324	pancanfus.txt	TCGAFusion
SART1--CNTN5	pancanfus.txt	TCGAFusion
SART3--CORO1C	pancanfus.txt	TCGAFusion
SART3--DAO	pancanfus.txt	TCGAFusion
SART3--PAH	pancanfus.txt	TCGAFusion
SASH1--ARID1B	pancanfus.txt	TCGAFusion
SASH1--C6orf103	pancanfus.txt	TCGAFusion
SASH1--MLLT4	pancanfus.txt	TCGAFusion
SASH1--PLN	pancanfus.txt	TCGAFusion
SASH1--STAB2	pancanfus.txt	TCGAFusion
SAT1--CTTN	pancanfus.txt	TCGAFusion
SATB1--GOLGA5	pancanfus.txt	TCGAFusion
SATB1--STAC	pancanfus.txt	TCGAFusion
SBF1--C22orf41	pancanfus.txt	TCGAFusion
SBF1--ODZ4	pancanfus.txt	TCGAFusion
SBF2--C11orf49	pancanfus.txt	TCGAFusion
SBF2--CNTN5	pancanfus.txt	TCGAFusion
SBF2--FEZ1	pancanfus.txt	TCGAFusion
SBF2--MDM2	pancanfus.txt	TCGAFusion
SBF2--MRGPRX3	pancanfus.txt	TCGAFusion
SBF2--MRVI1	pancanfus.txt	TCGAFusion
SBF2--PAGE4	pancanfus.txt	TCGAFusion
SBF2--PDE3B	pancanfus.txt	TCGAFusion
SBF2--PRMT3	pancanfus.txt	TCGAFusion
SBF2--TMEM99	pancanfus.txt	TCGAFusion
SBNO2--C19orf20	pancanfus.txt	TCGAFusion
SBNO2--C19orf20	pancanfus.txt	TCGAFusion
SBNO2--C19orf26	pancanfus.txt	TCGAFusion
SBNO2--C19orf26	pancanfus.txt	TCGAFusion
SBNO2--C19orf26	pancanfus.txt	TCGAFusion
SBNO2--CACNA2D2	pancanfus.txt	TCGAFusion
SBNO2--CEBPG	pancanfus.txt	TCGAFusion
SBNO2--CLEC4M	pancanfus.txt	TCGAFusion
SBNO2--CLEC4M	pancanfus.txt	TCGAFusion
SBNO2--HMHA1	pancanfus.txt	TCGAFusion
SBNO2--NANOS3	pancanfus.txt	TCGAFusion
SBNO2--PIAS4	pancanfus.txt	TCGAFusion
SBNO2--RAP1GAP	pancanfus.txt	TCGAFusion
SBNO2--SERINC2	pancanfus.txt	TCGAFusion
SBNO2--TULP2	pancanfus.txt	TCGAFusion
SC5DL--ARHGEF12	pancanfus.txt	TCGAFusion
SC5DL--SPA17	pancanfus.txt	TCGAFusion
SCAF1--FLT3LG	pancanfus.txt	TCGAFusion
SCAF1--MAP4K1	pancanfus.txt	TCGAFusion
SCAF1--TRAPPC6A	pancanfus.txt	TCGAFusion
SCAI--TOX3	pancanfus.txt	TCGAFusion
SCAMP2--PLAUR	pancanfus.txt	TCGAFusion
SCAMP2--SLCO3A1	pancanfus.txt	TCGAFusion
SCAMP4--COX8A	pancanfus.txt	TCGAFusion
SCAMP4--DAZAP1	pancanfus.txt	TCGAFusion
SCAP--C3orf75	pancanfus.txt	TCGAFusion
SCAP--SLC25A20	pancanfus.txt	TCGAFusion
SCAP--SMARCC1	pancanfus.txt	TCGAFusion
SCAPER--C15orf27	pancanfus.txt	TCGAFusion
SCAPER--CEP120	pancanfus.txt	TCGAFusion
SCAPER--GLCE	pancanfus.txt	TCGAFusion
SCAPER--LINGO1	pancanfus.txt	TCGAFusion
SCAPER--TSPAN3	pancanfus.txt	TCGAFusion
SCARA3--TPM2	pancanfus.txt	TCGAFusion
SCARB1--DHX37	pancanfus.txt	TCGAFusion
SCARB1--EEA1	pancanfus.txt	TCGAFusion
SCARB1--EIF3D	pancanfus.txt	TCGAFusion
SCARB1--RIMBP2	pancanfus.txt	TCGAFusion
SCARB1--SUB1	pancanfus.txt	TCGAFusion
SCARB2--NIPSNAP1	pancanfus.txt	TCGAFusion
SCARB2--SGMS1	pancanfus.txt	TCGAFusion
SCD--GPR19	pancanfus.txt	TCGAFusion
SCD--SEC61A2	pancanfus.txt	TCGAFusion
SCD5--SEC31A	pancanfus.txt	TCGAFusion
SCD5--STAP1	pancanfus.txt	TCGAFusion
SCFD2--FIP1L1	pancanfus.txt	TCGAFusion
SCFD2--GSX2	pancanfus.txt	TCGAFusion
SCFD2--LNX1	pancanfus.txt	TCGAFusion
SCFD2--NARS2	pancanfus.txt	TCGAFusion
SCFD2--SPINK2	pancanfus.txt	TCGAFusion
SCG2--PTGS1	pancanfus.txt	TCGAFusion
SCGB1D2--FADS2	pancanfus.txt	TCGAFusion
SCGB1D2--IQGAP1	pancanfus.txt	TCGAFusion
SCGB3A1--CAST	pancanfus.txt	TCGAFusion
SCLY--RAMP1	pancanfus.txt	TCGAFusion
SCLY--UBE2F	pancanfus.txt	TCGAFusion
SCMH1--CA6	pancanfus.txt	TCGAFusion
SCMH1--CASP9	pancanfus.txt	TCGAFusion
SCMH1--CUL3	pancanfus.txt	TCGAFusion
SCMH1--EIF2C3	pancanfus.txt	TCGAFusion
SCMH1--HOOK3	pancanfus.txt	TCGAFusion
SCMH1--MACF1	pancanfus.txt	TCGAFusion
SCMH1--PPT1	pancanfus.txt	TCGAFusion
SCMH1--SHISA5	pancanfus.txt	TCGAFusion
SCMH1--SQRDL	pancanfus.txt	TCGAFusion
SCN4A--TRIM47	pancanfus.txt	TCGAFusion
SCN8A--ANO2	pancanfus.txt	TCGAFusion
SCN8A--ATF1	pancanfus.txt	TCGAFusion
SCN8A--KCNC2	pancanfus.txt	TCGAFusion
SCN8A--PPFIA2	pancanfus.txt	TCGAFusion
SCNN1A--DCP1B	pancanfus.txt	TCGAFusion
SCNN1G--COL27A1	pancanfus.txt	TCGAFusion
SCO1--ARX	pancanfus.txt	TCGAFusion
SCP2--ECHDC2	pancanfus.txt	TCGAFusion
SCP2--NCAM1	pancanfus.txt	TCGAFusion
SCP2--STXBP3	pancanfus.txt	TCGAFusion
SCRIB--NRBP2	pancanfus.txt	TCGAFusion
SCRN1--WDR53	pancanfus.txt	TCGAFusion
SCRN1--WIPF3	pancanfus.txt	TCGAFusion
SCRN2--CBX1	pancanfus.txt	TCGAFusion
SCRN2--GIP	pancanfus.txt	TCGAFusion
SCRN2--SKAP1	pancanfus.txt	TCGAFusion
SCUBE2--LDHC	pancanfus.txt	TCGAFusion
SCUBE3--ANKS1A	pancanfus.txt	TCGAFusion
SCUBE3--ANKS1A	pancanfus.txt	TCGAFusion
SCYL1--FRMD8	pancanfus.txt	TCGAFusion
SCYL1--TRPM8	pancanfus.txt	TCGAFusion
SCYL2--ANKS1B	pancanfus.txt	TCGAFusion
SCYL2--DEPDC4	pancanfus.txt	TCGAFusion
SCYL2--UTP20	pancanfus.txt	TCGAFusion
SCYL3--CLPTM1L	pancanfus.txt	TCGAFusion
SCYL3--KIFAP3	pancanfus.txt	TCGAFusion
SCYL3--KIFAP3	pancanfus.txt	TCGAFusion
SCYL3--PDZRN4	pancanfus.txt	TCGAFusion
SCYL3--TSPAN8	pancanfus.txt	TCGAFusion
SDAD1--C4orf22	pancanfus.txt	TCGAFusion
SDAD1--CXCL9	pancanfus.txt	TCGAFusion
SDAD1--PARM1	pancanfus.txt	TCGAFusion
SDC1--PLAT	pancanfus.txt	TCGAFusion
SDC1--PUM2	pancanfus.txt	TCGAFusion
SDC2--LIN7A	pancanfus.txt	TCGAFusion
SDC3--CHD1	pancanfus.txt	TCGAFusion
SDC3--SLC1A3	pancanfus.txt	TCGAFusion
SDC3--ZNF827	pancanfus.txt	TCGAFusion
SDC4--AP1G2	pancanfus.txt	TCGAFusion
SDC4--EIF2AK2	pancanfus.txt	TCGAFusion
SDC4--NRG1	pancanfus.txt	TCGAFusion
SDC4--SPCS1	pancanfus.txt	TCGAFusion
SDC4--TP53TG5	pancanfus.txt	TCGAFusion
SDC4--TSHZ2	pancanfus.txt	TCGAFusion
SDC4--YWHAB	pancanfus.txt	TCGAFusion
SDCBP--BIRC6	pancanfus.txt	TCGAFusion
SDCBP--ESF1	pancanfus.txt	TCGAFusion
SDCCAG8--C1orf101	pancanfus.txt	TCGAFusion
SDCCAG8--CEP170	pancanfus.txt	TCGAFusion
SDCCAG8--DCAF6	pancanfus.txt	TCGAFusion
SDCCAG8--TFB2M	pancanfus.txt	TCGAFusion
SDF2--MAP2K6	pancanfus.txt	TCGAFusion
SDF2--MSI2	pancanfus.txt	TCGAFusion
SDF2--RPTOR	pancanfus.txt	TCGAFusion
SDHAF2--RIN1	pancanfus.txt	TCGAFusion
SDHAF2--TPH1	pancanfus.txt	TCGAFusion
SDHB--PLN	pancanfus.txt	TCGAFusion
SDK1--CHST12	pancanfus.txt	TCGAFusion
SDK2--TMTC2	pancanfus.txt	TCGAFusion
SEC11A--VPS33B	pancanfus.txt	TCGAFusion
SEC14L1--GALK1	pancanfus.txt	TCGAFusion
SEC14L1--MGAT5B	pancanfus.txt	TCGAFusion
SEC14L1--SPOP	pancanfus.txt	TCGAFusion
SEC14L1--TEX2	pancanfus.txt	TCGAFusion
SEC14L2--CCDC157	pancanfus.txt	TCGAFusion
SEC16A--FAM195B	pancanfus.txt	TCGAFusion
SEC16A--NOTCH1	pancanfus.txt	TCGAFusion
SEC16A--NOTCH1	pancanfus.txt	TCGAFusion
SEC16A--RXRA	pancanfus.txt	TCGAFusion
SEC16A--SLCO5A1	pancanfus.txt	TCGAFusion
SEC16A--ZNF133	pancanfus.txt	TCGAFusion
SEC22C--MRPS28	pancanfus.txt	TCGAFusion
SEC23A--TRAPPC6B	pancanfus.txt	TCGAFusion
SEC23B--CNGB3	pancanfus.txt	TCGAFusion
SEC23B--CSRP2BP	pancanfus.txt	TCGAFusion
SEC23B--CSRP2BP	pancanfus.txt	TCGAFusion
SEC23B--NAPB	pancanfus.txt	TCGAFusion
SEC23B--PLEKHM3	pancanfus.txt	TCGAFusion
SEC23B--ZCCHC7	pancanfus.txt	TCGAFusion
SEC23IP--C10orf93	pancanfus.txt	TCGAFusion
SEC24A--C10orf11	pancanfus.txt	TCGAFusion
SEC24A--CDH18	pancanfus.txt	TCGAFusion
SEC24A--KCNK7	pancanfus.txt	TCGAFusion
SEC24A--PHF15	pancanfus.txt	TCGAFusion
SEC24C--CCT5	pancanfus.txt	TCGAFusion
SEC24C--Sep-10	pancanfus.txt	TCGAFusion
SEC24D--CFI	pancanfus.txt	TCGAFusion
SEC24D--PLRG1	pancanfus.txt	TCGAFusion
SEC31A--ANAPC10	pancanfus.txt	TCGAFusion
SEC31A--EIF4G3	pancanfus.txt	TCGAFusion
SEC31A--FAM175A	pancanfus.txt	TCGAFusion
SEC31B--GRID1	pancanfus.txt	TCGAFusion
SEC61A1--EIF2AK2	pancanfus.txt	TCGAFusion
SEC61A1--ELK3	pancanfus.txt	TCGAFusion
SEC61A1--INPP4B	pancanfus.txt	TCGAFusion
SEC62--PHC3	pancanfus.txt	TCGAFusion
SEC63--FIG4	pancanfus.txt	TCGAFusion
SEC63--PCBP2	pancanfus.txt	TCGAFusion
SECISBP2--NEDD4L	pancanfus.txt	TCGAFusion
SEH1L--IMPA2	pancanfus.txt	TCGAFusion
SEL1L--ANGEL1	pancanfus.txt	TCGAFusion
SEL1L--FNTB	pancanfus.txt	TCGAFusion
SEL1L--MIOS	pancanfus.txt	TCGAFusion
SEL1L--SERTAD2	pancanfus.txt	TCGAFusion
SEL1L3--CCKAR	pancanfus.txt	TCGAFusion
SEL1L3--HSD17B13	pancanfus.txt	TCGAFusion
SEMA3B--ALS2CR12	pancanfus.txt	TCGAFusion
SEMA3C--AUTS2	pancanfus.txt	TCGAFusion
SEMA3C--CD36	pancanfus.txt	TCGAFusion
SEMA3C--PPP1R12C	pancanfus.txt	TCGAFusion
SEMA3D--KCNU1	pancanfus.txt	TCGAFusion
SEMA3D--RBM28	pancanfus.txt	TCGAFusion
SEMA3E--TSGA14	pancanfus.txt	TCGAFusion
SEMA3F--RBM6	pancanfus.txt	TCGAFusion
SEMA3F--RBM6	pancanfus.txt	TCGAFusion
SEMA3F--RBM6	pancanfus.txt	TCGAFusion
SEMA3F--RNF123	pancanfus.txt	TCGAFusion
SEMA4B--CIB2	pancanfus.txt	TCGAFusion
SEMA4B--PIAS1	pancanfus.txt	TCGAFusion
SEMA4B--WDR93	pancanfus.txt	TCGAFusion
SEMA4B--ZNF710	pancanfus.txt	TCGAFusion
SEMA4B--ZNF710	pancanfus.txt	TCGAFusion
SEMA4B--ZNF710	pancanfus.txt	TCGAFusion
SEMA4C--FAM178B	pancanfus.txt	TCGAFusion
SEMA4C--FAM178B	pancanfus.txt	TCGAFusion
SEMA4C--FAM178B	pancanfus.txt	TCGAFusion
SEMA4D--RGS3	pancanfus.txt	TCGAFusion
SEMA5A--SLC6A19	pancanfus.txt	TCGAFusion
SEMA5B--PLS1	pancanfus.txt	TCGAFusion
SEMA6A--DTWD2	pancanfus.txt	TCGAFusion
SEMA6D--EXD1	pancanfus.txt	TCGAFusion
SENP2--ABR	pancanfus.txt	TCGAFusion
SENP2--ANKRD27	pancanfus.txt	TCGAFusion
SENP2--CLCN2	pancanfus.txt	TCGAFusion
SENP2--MSH5	pancanfus.txt	TCGAFusion
SENP2--VPS8	pancanfus.txt	TCGAFusion
SENP3--ABR	pancanfus.txt	TCGAFusion
SENP5--KCNMB3	pancanfus.txt	TCGAFusion
SENP5--PIGZ	pancanfus.txt	TCGAFusion
SENP5--TCTEX1D2	pancanfus.txt	TCGAFusion
SENP6--ACACB	pancanfus.txt	TCGAFusion
SENP6--AKIRIN2	pancanfus.txt	TCGAFusion
SENP6--BAI3	pancanfus.txt	TCGAFusion
SENP6--GPR124	pancanfus.txt	TCGAFusion
SENP6--KATNA1	pancanfus.txt	TCGAFusion
SENP6--OOEP	pancanfus.txt	TCGAFusion
SENP6--PPIL6	pancanfus.txt	TCGAFusion
SENP6--SLC35A1	pancanfus.txt	TCGAFusion
SENP7--RFC4	pancanfus.txt	TCGAFusion
SEPP1--C16orf45	pancanfus.txt	TCGAFusion
SEPP1--C7	pancanfus.txt	TCGAFusion
Sep-10--LRCH1	pancanfus.txt	TCGAFusion
Sep-10--PLCD4	pancanfus.txt	TCGAFusion
Sep-10--SH3RF3	pancanfus.txt	TCGAFusion
Sep-11--GARNL3	pancanfus.txt	TCGAFusion
Sep-14--UPP1	pancanfus.txt	TCGAFusion
Sep-03--EIF2AK2	pancanfus.txt	TCGAFusion
Sep-06--CUL4B	pancanfus.txt	TCGAFusion
Sep-07--ICA1	pancanfus.txt	TCGAFusion
Sep-09--ARSG	pancanfus.txt	TCGAFusion
Sep-09--BAIAP2	pancanfus.txt	TCGAFusion
Sep-09--BCAS3	pancanfus.txt	TCGAFusion
Sep-09--COL7A1	pancanfus.txt	TCGAFusion
Sep-09--CRAT	pancanfus.txt	TCGAFusion
Sep-09--DNAH17	pancanfus.txt	TCGAFusion
Sep-09--DNAI2	pancanfus.txt	TCGAFusion
Sep-09--KRT32	pancanfus.txt	TCGAFusion
Sep-09--METTL2A	pancanfus.txt	TCGAFusion
Sep-09--MGAT5B	pancanfus.txt	TCGAFusion
Sep-09--MPO	pancanfus.txt	TCGAFusion
Sep-09--MYH13	pancanfus.txt	TCGAFusion
Sep-09--NPRL3	pancanfus.txt	TCGAFusion
Sep-09--SEC14L1	pancanfus.txt	TCGAFusion
Sep-09--SEC14L1	pancanfus.txt	TCGAFusion
Sep-09--UBTF	pancanfus.txt	TCGAFusion
Sep-09--VAV1	pancanfus.txt	TCGAFusion
SEPX1--ALB	pancanfus.txt	TCGAFusion
SERF2--GPN2	pancanfus.txt	TCGAFusion
SERGEF--ANKRD29	pancanfus.txt	TCGAFusion
SERGEF--HBE1	pancanfus.txt	TCGAFusion
SERGEF--KCNC1	pancanfus.txt	TCGAFusion
SERINC2--EIF2AK2	pancanfus.txt	TCGAFusion
SERINC2--FN1	pancanfus.txt	TCGAFusion
SERINC2--PFDN2	pancanfus.txt	TCGAFusion
SERINC2--YY1	pancanfus.txt	TCGAFusion
SERINC2--ZCCHC17	pancanfus.txt	TCGAFusion
SERINC2--ZCCHC17	pancanfus.txt	TCGAFusion
SERINC2--ZCCHC17	pancanfus.txt	TCGAFusion
SERINC2--ZNFX1	pancanfus.txt	TCGAFusion
SERINC3--NCOA5	pancanfus.txt	TCGAFusion
SERINC3--TWSG1	pancanfus.txt	TCGAFusion
SERINC5--CDYL2	pancanfus.txt	TCGAFusion
SERINC5--MYO10	pancanfus.txt	TCGAFusion
SERINC5--PPAP2A	pancanfus.txt	TCGAFusion
SERINC5--THBS4	pancanfus.txt	TCGAFusion
SERINC5--TTC39A	pancanfus.txt	TCGAFusion
SERINC5--ZFYVE16	pancanfus.txt	TCGAFusion
SERPINA1--ANKS1A	pancanfus.txt	TCGAFusion
SERPINA1--CCT5	pancanfus.txt	TCGAFusion
SERPINA1--CCT5	pancanfus.txt	TCGAFusion
SERPINA1--CD46	pancanfus.txt	TCGAFusion
SERPINA1--CD46	pancanfus.txt	TCGAFusion
SERPINA1--CD63	pancanfus.txt	TCGAFusion
SERPINA1--CD63	pancanfus.txt	TCGAFusion
SERPINA1--CPD	pancanfus.txt	TCGAFusion
SERPINA1--CPD	pancanfus.txt	TCGAFusion
SERPINA1--FADS2	pancanfus.txt	TCGAFusion
SERPINA1--FADS2	pancanfus.txt	TCGAFusion
SERPINA1--FOXP1	pancanfus.txt	TCGAFusion
SERPINA1--LGR4	pancanfus.txt	TCGAFusion
SERPINA1--METTL7A	pancanfus.txt	TCGAFusion
SERPINA1--PEX1	pancanfus.txt	TCGAFusion
SERPINA1--RPL35	pancanfus.txt	TCGAFusion
SERPINA1--TMCO1	pancanfus.txt	TCGAFusion
SERPINA3--EIF2AK2	pancanfus.txt	TCGAFusion
SERPINA3--LAP3	pancanfus.txt	TCGAFusion
SERPINA3--RPL23	pancanfus.txt	TCGAFusion
SERPINB5--CDH19	pancanfus.txt	TCGAFusion
SERPINC1--STAT6	pancanfus.txt	TCGAFusion
SERPIND1--MICALL1	pancanfus.txt	TCGAFusion
SERPINE2--FARSB	pancanfus.txt	TCGAFusion
SERPING1--CCT5	pancanfus.txt	TCGAFusion
SERPING1--CHD1	pancanfus.txt	TCGAFusion
SERPINH1--ZBTB44	pancanfus.txt	TCGAFusion
SERPINI1--NAALADL2	pancanfus.txt	TCGAFusion
SESN1--ARMC2	pancanfus.txt	TCGAFusion
SESN1--ECHDC1	pancanfus.txt	TCGAFusion
SESN1--EYS	pancanfus.txt	TCGAFusion
SESN1--METTL1	pancanfus.txt	TCGAFusion
SESTD1--ACMSD	pancanfus.txt	TCGAFusion
SESTD1--FGGY	pancanfus.txt	TCGAFusion
SESTD1--POU1F1	pancanfus.txt	TCGAFusion
SETBP1--ARNTL	pancanfus.txt	TCGAFusion
SETBP1--NFYC	pancanfus.txt	TCGAFusion
SETD2--CCRL2	pancanfus.txt	TCGAFusion
SETD2--KIF9	pancanfus.txt	TCGAFusion
SETD2--KIF9	pancanfus.txt	TCGAFusion
SETD2--MACROD2	pancanfus.txt	TCGAFusion
SETD2--NISCH	pancanfus.txt	TCGAFusion
SETD2--PALMD	pancanfus.txt	TCGAFusion
SETD2--QRICH1	pancanfus.txt	TCGAFusion
SETD2--RBM6	pancanfus.txt	TCGAFusion
SETD2--SCAP	pancanfus.txt	TCGAFusion
SETD2--SMARCC1	pancanfus.txt	TCGAFusion
SETD2--SPATA12	pancanfus.txt	TCGAFusion
SETD4--B4GALT6	pancanfus.txt	TCGAFusion
SETD4--FTCD	pancanfus.txt	TCGAFusion
SETD5--ATG7	pancanfus.txt	TCGAFusion
SETD5--GADL1	pancanfus.txt	TCGAFusion
SETD5--LMCD1	pancanfus.txt	TCGAFusion
SETD5--MCM7	pancanfus.txt	TCGAFusion
SETD5--RAD18	pancanfus.txt	TCGAFusion
SETD7--ACAD11	pancanfus.txt	TCGAFusion
SETD7--NPY5R	pancanfus.txt	TCGAFusion
SETD8--RILPL2	pancanfus.txt	TCGAFusion
SETDB1--PKP4	pancanfus.txt	TCGAFusion
SETDB1--PLEKHO1	pancanfus.txt	TCGAFusion
SETDB2--AATF	pancanfus.txt	TCGAFusion
SETDB2--CAB39L	pancanfus.txt	TCGAFusion
SETMAR--EYS	pancanfus.txt	TCGAFusion
SETX--RAB14	pancanfus.txt	TCGAFusion
SETX--TTF1	pancanfus.txt	TCGAFusion
SF1--EHD1	pancanfus.txt	TCGAFusion
SF1--HRASLS2	pancanfus.txt	TCGAFusion
SF1--SYT7	pancanfus.txt	TCGAFusion
SF3A2--AZU1	pancanfus.txt	TCGAFusion
SF3A3--HPCAL4	pancanfus.txt	TCGAFusion
SF3B1--HSPD1	pancanfus.txt	TCGAFusion
SF3B2--SART1	pancanfus.txt	TCGAFusion
SF3B3--ADAM12	pancanfus.txt	TCGAFusion
SF3B3--CDH15	pancanfus.txt	TCGAFusion
SF3B3--DDX19B	pancanfus.txt	TCGAFusion
SF3B3--DDX19B	pancanfus.txt	TCGAFusion
SF3B3--DDX19B	pancanfus.txt	TCGAFusion
SFI1--EFCAB4B	pancanfus.txt	TCGAFusion
SFI1--LIMK2	pancanfus.txt	TCGAFusion
SFI1--OSBP2	pancanfus.txt	TCGAFusion
SFMBT1--ABHD5	pancanfus.txt	TCGAFusion
SFMBT1--EML1	pancanfus.txt	TCGAFusion
SFMBT1--PTPRG	pancanfus.txt	TCGAFusion
SFMBT1--RFT1	pancanfus.txt	TCGAFusion
SFMBT1--RFT1	pancanfus.txt	TCGAFusion
SFMBT1--TKT	pancanfus.txt	TCGAFusion
SFMBT1--WNT7A	pancanfus.txt	TCGAFusion
SFMBT1--ZDHHC3	pancanfus.txt	TCGAFusion
