cell_type	sample	score	type
T cell regulatory (Tregs)	BS_Z7G68ZS2	0.03899393058517749	stranded
Myeloid dendritic cell	BS_Z7G68ZS2	0.01217626059154167	stranded
uncharacterized cell	BS_Z7G68ZS2	0.8624610642197026	stranded
B cell	BS_Z7Y2466H	0.008130115009161248	stranded
Macrophage M1	BS_Z7Y2466H	0.0105020892659311	stranded
Macrophage M2	BS_Z7Y2466H	0.0034851063704607263	stranded
Monocyte	BS_Z7Y2466H	0.06469499969748814	stranded
Neutrophil	BS_Z7Y2466H	0	stranded
NK cell	BS_Z7Y2466H	0.015322462282170162	stranded
T cell CD4+ (non-regulatory)	BS_Z7Y2466H	0	stranded
T cell CD8+	BS_Z7Y2466H	0	stranded
T cell regulatory (Tregs)	BS_Z7Y2466H	5.711049893904935e-4	stranded
Myeloid dendritic cell	BS_Z7Y2466H	0.004006005626280705	stranded
uncharacterized cell	BS_Z7Y2466H	0.8932881167591175	stranded
B cell	BS_Z85M2R3N	7.859743766608777e-4	stranded
Macrophage M1	BS_Z85M2R3N	0	stranded
Macrophage M2	BS_Z85M2R3N	0.012017338566811996	stranded
Monocyte	BS_Z85M2R3N	0	stranded
Neutrophil	BS_Z85M2R3N	0	stranded
NK cell	BS_Z85M2R3N	0.006795709474076111	stranded
T cell CD4+ (non-regulatory)	BS_Z85M2R3N	0	stranded
T cell CD8+	BS_Z85M2R3N	0	stranded
T cell regulatory (Tregs)	BS_Z85M2R3N	0.005454894314984072	stranded
Myeloid dendritic cell	BS_Z85M2R3N	0.03883341382375948	stranded
uncharacterized cell	BS_Z85M2R3N	0.9361126694437075	stranded
B cell	BS_Z9ZS6ZS2	0.008222523457308286	stranded
Macrophage M1	BS_Z9ZS6ZS2	0.010635316867978705	stranded
Macrophage M2	BS_Z9ZS6ZS2	0.015405099945852816	stranded
Monocyte	BS_Z9ZS6ZS2	0.02034224528042491	stranded
Neutrophil	BS_Z9ZS6ZS2	0	stranded
NK cell	BS_Z9ZS6ZS2	0.009403679364477531	stranded
T cell CD4+ (non-regulatory)	BS_Z9ZS6ZS2	0	stranded
T cell CD8+	BS_Z9ZS6ZS2	6.772029912567578e-4	stranded
T cell regulatory (Tregs)	BS_Z9ZS6ZS2	0.002987589652348366	stranded
Myeloid dendritic cell	BS_Z9ZS6ZS2	0.015243071676648193	stranded
uncharacterized cell	BS_Z9ZS6ZS2	0.9170832707637043	stranded
B cell	BS_ZA9XT151	0.0012651251421179604	stranded
Macrophage M1	BS_ZA9XT151	0	stranded
Macrophage M2	BS_ZA9XT151	2.5754594066308185e-4	stranded
Monocyte	BS_ZA9XT151	0.007062382678846383	stranded
Neutrophil	BS_ZA9XT151	0.04017292571282579	stranded
NK cell	BS_ZA9XT151	0.0031947011745370787	stranded
T cell CD4+ (non-regulatory)	BS_ZA9XT151	0	stranded
T cell CD8+	BS_ZA9XT151	3.091042333383692e-4	stranded
T cell regulatory (Tregs)	BS_ZA9XT151	0.0017235998679571572	stranded
Myeloid dendritic cell	BS_ZA9XT151	0	stranded
uncharacterized cell	BS_ZA9XT151	0.9460146152497142	stranded
B cell	BS_ZF34SJGN	0.006439321483396541	stranded
Macrophage M1	BS_ZF34SJGN	0.0033145372741663496	stranded
Macrophage M2	BS_ZF34SJGN	0.008045208109505172	stranded
Monocyte	BS_ZF34SJGN	0	stranded
Neutrophil	BS_ZF34SJGN	0.015985367410220767	stranded
NK cell	BS_ZF34SJGN	0.004589107453417785	stranded
T cell CD4+ (non-regulatory)	BS_ZF34SJGN	0	stranded
T cell CD8+	BS_ZF34SJGN	8.202040601193809e-4	stranded
T cell regulatory (Tregs)	BS_ZF34SJGN	0.006664173066924162	stranded
Myeloid dendritic cell	BS_ZF34SJGN	0.003220118657083468	stranded
uncharacterized cell	BS_ZF34SJGN	0.9509219624851664	stranded
B cell	BS_ZH1FBX50	0.015817333839388395	stranded
Macrophage M1	BS_ZH1FBX50	0	stranded
Macrophage M2	BS_ZH1FBX50	0	stranded
Monocyte	BS_ZH1FBX50	0.06558841169975795	stranded
Neutrophil	BS_ZH1FBX50	0	stranded
NK cell	BS_ZH1FBX50	0.028275415352153426	stranded
T cell CD4+ (non-regulatory)	BS_ZH1FBX50	0	stranded
T cell CD8+	BS_ZH1FBX50	0	stranded
T cell regulatory (Tregs)	BS_ZH1FBX50	0	stranded
Myeloid dendritic cell	BS_ZH1FBX50	0	stranded
uncharacterized cell	BS_ZH1FBX50	0.8903188391087002	stranded
B cell	BS_2XD3MNKD	0.004610147134057614	stranded
Macrophage M1	BS_2XD3MNKD	0	stranded
Macrophage M2	BS_2XD3MNKD	0	stranded
Monocyte	BS_2XD3MNKD	0.031131094345783244	stranded
Neutrophil	BS_2XD3MNKD	0	stranded
NK cell	BS_2XD3MNKD	0.013510730280065634	stranded
T cell CD4+ (non-regulatory)	BS_2XD3MNKD	0	stranded
T cell CD8+	BS_2XD3MNKD	0	stranded
T cell regulatory (Tregs)	BS_2XD3MNKD	0	stranded
Myeloid dendritic cell	BS_2XD3MNKD	0.007721167511820077	stranded
uncharacterized cell	BS_2XD3MNKD	0.9430268607282735	stranded
B cell	BS_ZHHAM3AN	0.01623681386442358	stranded
Macrophage M1	BS_ZHHAM3AN	0.017487889968159507	stranded
Macrophage M2	BS_ZHHAM3AN	0.020122937698660377	stranded
Monocyte	BS_ZHHAM3AN	0	stranded
Neutrophil	BS_ZHHAM3AN	0.005437718236447388	stranded
NK cell	BS_ZHHAM3AN	0.006969508803997426	stranded
T cell CD4+ (non-regulatory)	BS_ZHHAM3AN	0.029613100575118022	stranded
T cell CD8+	BS_ZHHAM3AN	0.002942756268224295	stranded
T cell regulatory (Tregs)	BS_ZHHAM3AN	0.005549125101186415	stranded
Myeloid dendritic cell	BS_ZHHAM3AN	0.017345962305904093	stranded
uncharacterized cell	BS_ZHHAM3AN	0.8782941871778789	stranded
B cell	BS_ZJZXDPTP	0.004201324855864259	stranded
Macrophage M1	BS_ZJZXDPTP	0	stranded
Macrophage M2	BS_ZJZXDPTP	0.011969891831277722	stranded
Monocyte	BS_ZJZXDPTP	0	stranded
Neutrophil	BS_ZJZXDPTP	0	stranded
NK cell	BS_ZJZXDPTP	0.008682712097096387	stranded
T cell CD4+ (non-regulatory)	BS_ZJZXDPTP	0.008728040561595653	stranded
T cell CD8+	BS_ZJZXDPTP	0	stranded
T cell regulatory (Tregs)	BS_ZJZXDPTP	0.0015584724775770413	stranded
Myeloid dendritic cell	BS_ZJZXDPTP	0.006650739388405493	stranded
uncharacterized cell	BS_ZJZXDPTP	0.9582088187881834	stranded
B cell	BS_JBGZ7HHZ	9.807265782750335e-4	stranded
Macrophage M1	BS_JBGZ7HHZ	5.100263513424109e-5	stranded
Macrophage M2	BS_JBGZ7HHZ	0.002165126342105458	stranded
Monocyte	BS_JBGZ7HHZ	0.0067554292435824705	stranded
Neutrophil	BS_JBGZ7HHZ	0	stranded
NK cell	BS_JBGZ7HHZ	0.0017906285290009733	stranded
T cell CD4+ (non-regulatory)	BS_JBGZ7HHZ	0	stranded
T cell CD8+	BS_JBGZ7HHZ	4.234271827461546e-4	stranded
T cell regulatory (Tregs)	BS_JBGZ7HHZ	4.8690382506839735e-4	stranded
Myeloid dendritic cell	BS_JBGZ7HHZ	4.897323400690456e-4	stranded
uncharacterized cell	BS_JBGZ7HHZ	0.9868570233240183	stranded
B cell	BS_ZN8136D9	0.001412876295966026	stranded
Macrophage M1	BS_ZN8136D9	0.003019724300121275	stranded
Macrophage M2	BS_ZN8136D9	0.009419906944701425	stranded
Monocyte	BS_ZN8136D9	0	stranded
Neutrophil	BS_ZN8136D9	0	stranded
NK cell	BS_ZN8136D9	0.005262134422908809	stranded
T cell CD4+ (non-regulatory)	BS_ZN8136D9	0	stranded
T cell CD8+	BS_ZN8136D9	4.7769878072862935e-4	stranded
T cell regulatory (Tregs)	BS_ZN8136D9	0.015962386673434893	stranded
Myeloid dendritic cell	BS_ZN8136D9	0.02312723256282465	stranded
uncharacterized cell	BS_ZN8136D9	0.9413180400193142	stranded
B cell	BS_NFRXNAFE	0.02646140557918473	stranded
Macrophage M1	BS_NFRXNAFE	0	stranded
Macrophage M2	BS_NFRXNAFE	0.0017209149932259833	stranded
Monocyte	BS_NFRXNAFE	0.04901003043893724	stranded
Neutrophil	BS_NFRXNAFE	0	stranded
NK cell	BS_NFRXNAFE	0.01413410794929439	stranded
T cell CD4+ (non-regulatory)	BS_NFRXNAFE	0	stranded
T cell CD8+	BS_NFRXNAFE	0	stranded
T cell regulatory (Tregs)	BS_NFRXNAFE	0	stranded
Myeloid dendritic cell	BS_NFRXNAFE	0.005672803027085562	stranded
uncharacterized cell	BS_NFRXNAFE	0.9030007380122721	stranded
B cell	BS_ZRM0W01M	0.004463413142152043	stranded
Macrophage M1	BS_ZRM0W01M	0	stranded
Macrophage M2	BS_ZRM0W01M	0	stranded
Monocyte	BS_ZRM0W01M	0.042856439937321696	stranded
Neutrophil	BS_ZRM0W01M	0	stranded
NK cell	BS_ZRM0W01M	0.012299204306189998	stranded
T cell CD4+ (non-regulatory)	BS_ZRM0W01M	0	stranded
T cell CD8+	BS_ZRM0W01M	0	stranded
T cell regulatory (Tregs)	BS_ZRM0W01M	0	stranded
Myeloid dendritic cell	BS_ZRM0W01M	0	stranded
uncharacterized cell	BS_ZRM0W01M	0.9403809426143362	stranded
B cell	BS_ZTWGFWTX	0.004459774209414989	stranded
Macrophage M1	BS_ZTWGFWTX	0.0035084350841299264	stranded
Macrophage M2	BS_ZTWGFWTX	0.002587508872332179	stranded
Monocyte	BS_ZTWGFWTX	9.69514522648845e-4	stranded
Neutrophil	BS_ZTWGFWTX	9.246957319457465e-4	stranded
NK cell	BS_ZTWGFWTX	0.007073091754760253	stranded
T cell CD4+ (non-regulatory)	BS_ZTWGFWTX	0	stranded
T cell CD8+	BS_ZTWGFWTX	0	stranded
T cell regulatory (Tregs)	BS_ZTWGFWTX	0.0029317183216531493	stranded
Myeloid dendritic cell	BS_ZTWGFWTX	0.01100316305881642	stranded
uncharacterized cell	BS_ZTWGFWTX	0.9665420984442985	stranded
B cell	BS_ZV9Z3SY6	0.007231974444184209	stranded
Macrophage M1	BS_ZV9Z3SY6	0.007964397498642119	stranded
Macrophage M2	BS_ZV9Z3SY6	0.015814036371273637	stranded
Monocyte	BS_ZV9Z3SY6	3.739624357223653e-4	stranded
Neutrophil	BS_ZV9Z3SY6	0	stranded
NK cell	BS_ZV9Z3SY6	0.013369450065086434	stranded
T cell CD4+ (non-regulatory)	BS_ZV9Z3SY6	0	stranded
T cell CD8+	BS_ZV9Z3SY6	0	stranded
T cell regulatory (Tregs)	BS_ZV9Z3SY6	0.001699444856647749	stranded
Myeloid dendritic cell	BS_ZV9Z3SY6	0.025567399417224686	stranded
uncharacterized cell	BS_ZV9Z3SY6	0.9279793349112188	stranded
B cell	BS_ZVX2GRD6	0.008112552081799172	stranded
Macrophage M1	BS_ZVX2GRD6	0.011623217601767412	stranded
Macrophage M2	BS_ZVX2GRD6	0.009597375003504507	stranded
Monocyte	BS_ZVX2GRD6	0	stranded
Neutrophil	BS_ZVX2GRD6	0	stranded
NK cell	BS_ZVX2GRD6	0.011135207388229016	stranded
T cell CD4+ (non-regulatory)	BS_ZVX2GRD6	0	stranded
T cell CD8+	BS_ZVX2GRD6	0	stranded
T cell regulatory (Tregs)	BS_ZVX2GRD6	0.0016916491185182997	stranded
Myeloid dendritic cell	BS_ZVX2GRD6	0.08502283409127749	stranded
uncharacterized cell	BS_ZVX2GRD6	0.872817164714904	stranded
B cell	BS_ZVZDDW2G	0.0034440034968478924	stranded
Macrophage M1	BS_ZVZDDW2G	0.021225532922422907	stranded
Macrophage M2	BS_ZVZDDW2G	0.007698952780237435	stranded
Monocyte	BS_ZVZDDW2G	0.006474143528440855	stranded
Neutrophil	BS_ZVZDDW2G	0	stranded
NK cell	BS_ZVZDDW2G	0.0078415569176876615	stranded
T cell CD4+ (non-regulatory)	BS_ZVZDDW2G	0	stranded
T cell CD8+	BS_ZVZDDW2G	0	stranded
T cell regulatory (Tregs)	BS_ZVZDDW2G	0.0025280842987402546	stranded
Myeloid dendritic cell	BS_ZVZDDW2G	0.0055559625019629445	stranded
uncharacterized cell	BS_ZVZDDW2G	0.94523176355366	stranded
B cell	BS_ZWR9W4FX	0.0037519479961989556	stranded
Macrophage M1	BS_ZWR9W4FX	0.005356776347700059	stranded
Macrophage M2	BS_ZWR9W4FX	0.007531974202127357	stranded
Monocyte	BS_ZWR9W4FX	6.397356220469963e-4	stranded
Neutrophil	BS_ZWR9W4FX	0.005725298520066593	stranded
NK cell	BS_ZWR9W4FX	0.0042437061911644505	stranded
T cell CD4+ (non-regulatory)	BS_ZWR9W4FX	0	stranded
T cell CD8+	BS_ZWR9W4FX	5.108039747582294e-4	stranded
T cell regulatory (Tregs)	BS_ZWR9W4FX	0.0034141686945403974	stranded
Myeloid dendritic cell	BS_ZWR9W4FX	0.0049645020824304635	stranded
uncharacterized cell	BS_ZWR9W4FX	0.9638610863689665	stranded
B cell	BS_ZZMYDZJW	0.008216562211221272	stranded
Macrophage M1	BS_ZZMYDZJW	0.019560660679120576	stranded
Macrophage M2	BS_ZZMYDZJW	0.013100701036451227	stranded
Monocyte	BS_ZZMYDZJW	0	stranded
Neutrophil	BS_ZZMYDZJW	0	stranded
NK cell	BS_ZZMYDZJW	0.014142437221176836	stranded
T cell CD4+ (non-regulatory)	BS_ZZMYDZJW	0	stranded
T cell CD8+	BS_ZZMYDZJW	0	stranded
T cell regulatory (Tregs)	BS_ZZMYDZJW	0.003962569783824616	stranded
Myeloid dendritic cell	BS_ZZMYDZJW	0.027246858525268765	stranded
uncharacterized cell	BS_ZZMYDZJW	0.9137702105429367	stranded
B cell	BS_09Z7TC35	0.001742133263376237	stranded
Macrophage M1	BS_09Z7TC35	0	stranded
Macrophage M2	BS_09Z7TC35	0	stranded
Monocyte	BS_09Z7TC35	0.05471080145581483	stranded
Neutrophil	BS_09Z7TC35	0	stranded
NK cell	BS_09Z7TC35	0.013410237147537222	stranded
T cell CD4+ (non-regulatory)	BS_09Z7TC35	0.011955951462392117	stranded
T cell CD8+	BS_09Z7TC35	0.004214376052047605	stranded
T cell regulatory (Tregs)	BS_09Z7TC35	0	stranded
Myeloid dendritic cell	BS_09Z7TC35	0	stranded
uncharacterized cell	BS_09Z7TC35	0.913966500618832	stranded
B cell	BS_1AYRM596	0.0037358267558529512	stranded
Macrophage M1	BS_1AYRM596	0	stranded
Macrophage M2	BS_1AYRM596	0	stranded
Monocyte	BS_1AYRM596	0.005728829035095865	stranded
Neutrophil	BS_1AYRM596	0	stranded
NK cell	BS_1AYRM596	0.018104421806744674	stranded
T cell CD4+ (non-regulatory)	BS_1AYRM596	0	stranded
T cell CD8+	BS_1AYRM596	0.003402427087621582	stranded
T cell regulatory (Tregs)	BS_1AYRM596	0.0018038859514291363	stranded
Myeloid dendritic cell	BS_1AYRM596	0.018606994342749886	stranded
uncharacterized cell	BS_1AYRM596	0.9486176150205059	stranded
B cell	BS_1BWP5MCT	0.004777868472759838	stranded
Macrophage M1	BS_1BWP5MCT	0	stranded
Macrophage M2	BS_1BWP5MCT	0	stranded
Monocyte	BS_1BWP5MCT	0.028630549598020034	stranded
Neutrophil	BS_1BWP5MCT	0	stranded
NK cell	BS_1BWP5MCT	0.0639504891463361	stranded
T cell CD4+ (non-regulatory)	BS_1BWP5MCT	0	stranded
T cell CD8+	BS_1BWP5MCT	0	stranded
T cell regulatory (Tregs)	BS_1BWP5MCT	0	stranded
Myeloid dendritic cell	BS_1BWP5MCT	0	stranded
uncharacterized cell	BS_1BWP5MCT	0.9026410927828841	stranded
B cell	BS_1QXEC43H	0.007710469194245281	stranded
Macrophage M1	BS_1QXEC43H	0	stranded
Macrophage M2	BS_1QXEC43H	0.004406648473605265	stranded
Monocyte	BS_1QXEC43H	0	stranded
Neutrophil	BS_1QXEC43H	0	stranded
NK cell	BS_1QXEC43H	0.008611703645300546	stranded
T cell CD4+ (non-regulatory)	BS_1QXEC43H	0.01033164158530189	stranded
T cell CD8+	BS_1QXEC43H	0	stranded
T cell regulatory (Tregs)	BS_1QXEC43H	0.0014133628115889074	stranded
Myeloid dendritic cell	BS_1QXEC43H	0.00979395075395247	stranded
uncharacterized cell	BS_1QXEC43H	0.9577322235360056	stranded
B cell	BS_1TWCV047	0.0034866524404188557	stranded
Macrophage M1	BS_1TWCV047	0	stranded
Macrophage M2	BS_1TWCV047	0	stranded
Monocyte	BS_1TWCV047	0.031259100733021544	stranded
Neutrophil	BS_1TWCV047	0	stranded
NK cell	BS_1TWCV047	0.01729314092902598	stranded
T cell CD4+ (non-regulatory)	BS_1TWCV047	0.01287167352333672	stranded
T cell CD8+	BS_1TWCV047	0	stranded
T cell regulatory (Tregs)	BS_1TWCV047	0	stranded
Myeloid dendritic cell	BS_1TWCV047	0.004928012038056991	stranded
uncharacterized cell	BS_1TWCV047	0.9301614203361399	stranded
B cell	BS_2SFTWNVE	0.003300250440836442	stranded
Macrophage M1	BS_2SFTWNVE	0	stranded
Macrophage M2	BS_2SFTWNVE	0	stranded
Monocyte	BS_2SFTWNVE	0.02693205683755857	stranded
Neutrophil	BS_2SFTWNVE	0	stranded
NK cell	BS_2SFTWNVE	0.01994061687361213	stranded
T cell CD4+ (non-regulatory)	BS_2SFTWNVE	0	stranded
T cell CD8+	BS_2SFTWNVE	0.0019815412481157826	stranded
T cell regulatory (Tregs)	BS_2SFTWNVE	0	stranded
Myeloid dendritic cell	BS_2SFTWNVE	0.006383021953926207	stranded
uncharacterized cell	BS_2SFTWNVE	0.9414625126459508	stranded
B cell	BS_2Z1MKS84	0.003523251429758681	stranded
Macrophage M1	BS_2Z1MKS84	0	stranded
Macrophage M2	BS_2Z1MKS84	0.008671033354488345	stranded
Monocyte	BS_2Z1MKS84	0	stranded
Neutrophil	BS_2Z1MKS84	0	stranded
NK cell	BS_2Z1MKS84	0.017192152276031995	stranded
T cell CD4+ (non-regulatory)	BS_2Z1MKS84	0.006599817861844532	stranded
T cell CD8+	BS_2Z1MKS84	0	stranded
T cell regulatory (Tregs)	BS_2Z1MKS84	0.001505067601283659	stranded
Myeloid dendritic cell	BS_2Z1MKS84	0.011382433396116661	stranded
uncharacterized cell	BS_2Z1MKS84	0.9511262440804761	stranded
B cell	BS_3BDAG9YN	0.0046177068751029485	stranded
Macrophage M1	BS_3BDAG9YN	0.0038972615472026764	stranded
Macrophage M2	BS_3BDAG9YN	0.002446163413384278	stranded
Monocyte	BS_3BDAG9YN	0.00626249129989568	stranded
Neutrophil	BS_3BDAG9YN	0	stranded
NK cell	BS_3BDAG9YN	0.004507325224655487	stranded
T cell CD4+ (non-regulatory)	BS_3BDAG9YN	0	stranded
T cell CD8+	BS_3BDAG9YN	0	stranded
T cell regulatory (Tregs)	BS_3BDAG9YN	0.0020984682117268384	stranded
Myeloid dendritic cell	BS_3BDAG9YN	0.003570805662837603	stranded
uncharacterized cell	BS_3BDAG9YN	0.9725997777651944	stranded
B cell	BS_3F5PR9GS	0.01774548519886377	stranded
Macrophage M1	BS_3F5PR9GS	0	stranded
Macrophage M2	BS_3F5PR9GS	0.00294142947759483	stranded
Monocyte	BS_3F5PR9GS	0.0013560745236566986	stranded
Neutrophil	BS_3F5PR9GS	0	stranded
NK cell	BS_3F5PR9GS	0.01500926454001246	stranded
T cell CD4+ (non-regulatory)	BS_3F5PR9GS	0	stranded
T cell CD8+	BS_3F5PR9GS	0	stranded
T cell regulatory (Tregs)	BS_3F5PR9GS	0.002378180771904928	stranded
Myeloid dendritic cell	BS_3F5PR9GS	0.013334000638509794	stranded
uncharacterized cell	BS_3F5PR9GS	0.9472355648494575	stranded
B cell	BS_3MYEMXPQ	0.00234683163526533	stranded
Macrophage M1	BS_3MYEMXPQ	0	stranded
Macrophage M2	BS_3MYEMXPQ	0	stranded
Monocyte	BS_3MYEMXPQ	1.7103286535827055e-4	stranded
Neutrophil	BS_3MYEMXPQ	0.020789369301924997	stranded
NK cell	BS_3MYEMXPQ	0.027384243554326834	stranded
T cell CD4+ (non-regulatory)	BS_3MYEMXPQ	0.02073431179897169	stranded
T cell CD8+	BS_3MYEMXPQ	0.0034475263819093915	stranded
T cell regulatory (Tregs)	BS_3MYEMXPQ	0.006296053379715969	stranded
Myeloid dendritic cell	BS_3MYEMXPQ	0.02325613283040392	stranded
uncharacterized cell	BS_3MYEMXPQ	0.8955744982521235	stranded
B cell	BS_3NWQXPQV	0.0037584119851054292	stranded
Macrophage M1	BS_3NWQXPQV	0	stranded
Macrophage M2	BS_3NWQXPQV	2.3406697087849108e-4	stranded
Monocyte	BS_3NWQXPQV	0	stranded
Neutrophil	BS_3NWQXPQV	0.008195468716720621	stranded
NK cell	BS_3NWQXPQV	0.011062433735203445	stranded
T cell CD4+ (non-regulatory)	BS_3NWQXPQV	0	stranded
T cell CD8+	BS_3NWQXPQV	0	stranded
T cell regulatory (Tregs)	BS_3NWQXPQV	0.0027047870156581464	stranded
Myeloid dendritic cell	BS_3NWQXPQV	0.008008391186025811	stranded
uncharacterized cell	BS_3NWQXPQV	0.966036440390408	stranded
B cell	BS_3V3KE3VT	0.0028870664081928447	stranded
Macrophage M1	BS_3V3KE3VT	0	stranded
Macrophage M2	BS_3V3KE3VT	0	stranded
Monocyte	BS_3V3KE3VT	0.00511670694831564	stranded
Neutrophil	BS_3V3KE3VT	0	stranded
NK cell	BS_3V3KE3VT	0.012282588668981796	stranded
T cell CD4+ (non-regulatory)	BS_3V3KE3VT	0.023537590910537223	stranded
T cell CD8+	BS_3V3KE3VT	0	stranded
T cell regulatory (Tregs)	BS_3V3KE3VT	0.001875919559123644	stranded
Myeloid dendritic cell	BS_3V3KE3VT	0.007791282512268673	stranded
uncharacterized cell	BS_3V3KE3VT	0.9465088449925801	stranded
B cell	BS_44A3ES23	0.006754824218930893	stranded
Macrophage M1	BS_44A3ES23	0	stranded
Macrophage M2	BS_44A3ES23	0	stranded
Monocyte	BS_44A3ES23	0.008188123199126564	stranded
Neutrophil	BS_44A3ES23	0	stranded
NK cell	BS_44A3ES23	0.02095234029664323	stranded
T cell CD4+ (non-regulatory)	BS_44A3ES23	0.019494049371729744	stranded
T cell CD8+	BS_44A3ES23	0	stranded
T cell regulatory (Tregs)	BS_44A3ES23	8.894295427975835e-4	stranded
Myeloid dendritic cell	BS_44A3ES23	0.008839573456158921	stranded
uncharacterized cell	BS_44A3ES23	0.9348816599146131	stranded
B cell	BS_4CP4T22V	0.00805031723065346	stranded
Macrophage M1	BS_4CP4T22V	0	stranded
Macrophage M2	BS_4CP4T22V	0	stranded
Monocyte	BS_4CP4T22V	0.00424422986027221	stranded
Neutrophil	BS_4CP4T22V	0	stranded
NK cell	BS_4CP4T22V	0.02717015478467528	stranded
T cell CD4+ (non-regulatory)	BS_4CP4T22V	0	stranded
T cell CD8+	BS_4CP4T22V	0.0025038144391792668	stranded
T cell regulatory (Tregs)	BS_4CP4T22V	0	stranded
Myeloid dendritic cell	BS_4CP4T22V	0.0147061082420371	stranded
uncharacterized cell	BS_4CP4T22V	0.9433253754431827	stranded
B cell	BS_4D9DD103	0.0052640479120759824	stranded
Macrophage M1	BS_4D9DD103	0	stranded
Macrophage M2	BS_4D9DD103	0.010629823165329498	stranded
Monocyte	BS_4D9DD103	0	stranded
Neutrophil	BS_4D9DD103	0	stranded
NK cell	BS_4D9DD103	0.015872264972325738	stranded
T cell CD4+ (non-regulatory)	BS_4D9DD103	0.007971119025873866	stranded
T cell CD8+	BS_4D9DD103	0	stranded
T cell regulatory (Tregs)	BS_4D9DD103	0	stranded
Myeloid dendritic cell	BS_4D9DD103	0.0130349283468021	stranded
uncharacterized cell	BS_4D9DD103	0.9472278165775928	stranded
B cell	BS_4PH1MBGR	0.0027682490214604935	stranded
Macrophage M1	BS_4PH1MBGR	0	stranded
Macrophage M2	BS_4PH1MBGR	0	stranded
Monocyte	BS_4PH1MBGR	0.0019096731902209492	stranded
Neutrophil	BS_4PH1MBGR	0	stranded
NK cell	BS_4PH1MBGR	0.017852042678803765	stranded
T cell CD4+ (non-regulatory)	BS_4PH1MBGR	0.006213940190699725	stranded
T cell CD8+	BS_4PH1MBGR	0.002200624632270164	stranded
T cell regulatory (Tregs)	BS_4PH1MBGR	0.0012909223467560916	stranded
Myeloid dendritic cell	BS_4PH1MBGR	0.013717304361986697	stranded
uncharacterized cell	BS_4PH1MBGR	0.9540472435778021	stranded
B cell	BS_4W68NV3M	0.004006784416992945	stranded
Macrophage M1	BS_4W68NV3M	0	stranded
Macrophage M2	BS_4W68NV3M	0	stranded
Monocyte	BS_4W68NV3M	0.01922676185367604	stranded
Neutrophil	BS_4W68NV3M	0	stranded
NK cell	BS_4W68NV3M	0.02520136610102449	stranded
T cell CD4+ (non-regulatory)	BS_4W68NV3M	0	stranded
T cell CD8+	BS_4W68NV3M	0.0013729327273081634	stranded
T cell regulatory (Tregs)	BS_4W68NV3M	0.0029417022676260186	stranded
Myeloid dendritic cell	BS_4W68NV3M	0.019018291215879522	stranded
uncharacterized cell	BS_4W68NV3M	0.9282321614174928	stranded
B cell	BS_5PJCHF6V	0.004322684135325911	stranded
Macrophage M1	BS_5PJCHF6V	0	stranded
Macrophage M2	BS_5PJCHF6V	4.56555873044691e-4	stranded
Monocyte	BS_5PJCHF6V	2.4277980123968394e-4	stranded
Neutrophil	BS_5PJCHF6V	0	stranded
NK cell	BS_5PJCHF6V	0.018102690709705754	stranded
T cell CD4+ (non-regulatory)	BS_5PJCHF6V	0.00496990118634204	stranded
T cell CD8+	BS_5PJCHF6V	0.0022319434427649485	stranded
T cell regulatory (Tregs)	BS_5PJCHF6V	8.149813687051817e-4	stranded
Myeloid dendritic cell	BS_5PJCHF6V	0.01688098497356516	stranded
uncharacterized cell	BS_5PJCHF6V	0.9519774785093066	stranded
B cell	BS_5VQP0E6K	0.007314670642876079	stranded
Macrophage M1	BS_5VQP0E6K	0	stranded
Macrophage M2	BS_5VQP0E6K	0.009052951291417997	stranded
Monocyte	BS_5VQP0E6K	0	stranded
Neutrophil	BS_5VQP0E6K	0	stranded
NK cell	BS_5VQP0E6K	0.01393991264584635	stranded
T cell CD4+ (non-regulatory)	BS_5VQP0E6K	0.013426569906799383	stranded
T cell CD8+	BS_5VQP0E6K	0	stranded
T cell regulatory (Tregs)	BS_5VQP0E6K	5.082523654145845e-4	stranded
Myeloid dendritic cell	BS_5VQP0E6K	0.024406266766670886	stranded
uncharacterized cell	BS_5VQP0E6K	0.9313513763809748	stranded
B cell	BS_61E80SD6	0.006268858891683981	stranded
Macrophage M1	BS_61E80SD6	0	stranded
Macrophage M2	BS_61E80SD6	0	stranded
Monocyte	BS_61E80SD6	0.0040825454093176405	stranded
Neutrophil	BS_61E80SD6	0	stranded
NK cell	BS_61E80SD6	0.025877645667593117	stranded
T cell CD4+ (non-regulatory)	BS_61E80SD6	0.007521148479452289	stranded
T cell CD8+	BS_61E80SD6	2.562784114248782e-4	stranded
T cell regulatory (Tregs)	BS_61E80SD6	0.001537295939301038	stranded
Myeloid dendritic cell	BS_61E80SD6	0.021428274091658827	stranded
uncharacterized cell	BS_61E80SD6	0.9330279531095682	stranded
B cell	BS_77317DY4	0.0060494766377277975	stranded
Macrophage M1	BS_77317DY4	0	stranded
Macrophage M2	BS_77317DY4	0.0070483140645734585	stranded
Monocyte	BS_77317DY4	0.008736954379686326	stranded
Neutrophil	BS_77317DY4	0	stranded
NK cell	BS_77317DY4	0.02003202706376816	stranded
T cell CD4+ (non-regulatory)	BS_77317DY4	0	stranded
T cell CD8+	BS_77317DY4	0	stranded
T cell regulatory (Tregs)	BS_77317DY4	9.60416735606767e-4	stranded
