gene_symbol	detection_peak	loss	gain	neutral
CLCC1	Deletion Peak 1	8	8	476
CLCC1	Deletion Peak 2	8	8	476
CLCN6	Deletion Peak 1	8	8	476
CLCN6	Deletion Peak 2	8	8	476
CLCNKA	Deletion Peak 1	8	8	476
CLCNKA	Deletion Peak 2	8	8	476
CLCNKB	Deletion Peak 1	8	8	476
CLCNKB	Deletion Peak 2	8	8	476
CLDN19	Deletion Peak 1	8	8	476
CLDN19	Deletion Peak 2	8	8	476
CLDN5	Deletion Peak 5	20	20	464
CLIC4	Deletion Peak 1	8	8	476
CLIC4	Deletion Peak 2	8	8	476
CLK2	Deletion Peak 1	8	8	476
CLSPN	Deletion Peak 1	8	8	476
CLSPN	Deletion Peak 2	8	8	476
CLSTN1	Deletion Peak 1	8	8	476
CLSTN1	Deletion Peak 2	8	8	476
CLTCL1	Deletion Peak 5	20	20	464
CMPK1	Deletion Peak 1	8	8	476
CMPK1	Deletion Peak 2	8	8	476
CNIH3	Deletion Peak 1	8	8	476
CNIH4	Deletion Peak 1	8	8	476
CNKSR1	Deletion Peak 1	8	8	476
CNKSR1	Deletion Peak 2	8	8	476
CNN3	Deletion Peak 1	8	8	476
CNN3	Deletion Peak 2	8	8	476
CNR2	Deletion Peak 1	8	8	476
CNR2	Deletion Peak 2	8	8	476
CNST	Deletion Peak 1	8	8	476
CNTN2	Deletion Peak 1	8	8	476
COA6	Deletion Peak 1	8	8	476
COA7	Deletion Peak 1	8	8	476
COA7	Deletion Peak 2	8	8	476
COG2	Deletion Peak 1	8	8	476
COL11A1	Deletion Peak 1	8	8	476
COL11A1	Deletion Peak 2	8	8	476
COL16A1	Deletion Peak 1	8	8	476
COL16A1	Deletion Peak 2	8	8	476
COL24A1	Deletion Peak 1	8	8	476
COL24A1	Deletion Peak 2	8	8	476
COL8A2	Deletion Peak 1	8	8	476
COL8A2	Deletion Peak 2	8	8	476
COL9A2	Deletion Peak 1	12	12	714
COL9A2	Deletion Peak 2	12	12	714
COLGALT2	Deletion Peak 1	8	8	476
COMT	Deletion Peak 5	20	20	464
COPA	Deletion Peak 1	8	8	476
COQ8A	Deletion Peak 1	12	12	714
CORT	Deletion Peak 1	8	8	476
CORT	Deletion Peak 2	8	8	476
COX20	Deletion Peak 1	8	8	476
CPSF3L	Deletion Peak 1	4	4	238
CPSF3L	Deletion Peak 2	4	4	238
CPT1B	Deletion Peak 5	10	10	232
CPT2	Deletion Peak 1	8	8	476
CPT2	Deletion Peak 2	8	8	476
CPTP	Deletion Peak 1	8	8	476
CPTP	Deletion Peak 2	8	8	476
CR1	Deletion Peak 1	8	8	476
CR1L	Deletion Peak 1	8	8	476
CR2	Deletion Peak 1	8	8	476
CRABP2	Deletion Peak 1	8	8	476
CRB1	Deletion Peak 1	12	12	714
CRCT1	Deletion Peak 1	8	8	476
CREB3L4	Deletion Peak 1	8	8	476
CREG1	Deletion Peak 1	8	8	476
CRELD2	Deletion Peak 5	20	20	464
CRKL	Deletion Peak 5	30	30	696
CRNN	Deletion Peak 1	8	8	476
CROCC	Deletion Peak 1	8	8	476
CROCC	Deletion Peak 2	8	8	476
CROCCP2	Deletion Peak 1	8	8	476
CROCCP2	Deletion Peak 2	8	8	476
CROCCP3	Deletion Peak 1	8	8	476
CROCCP3	Deletion Peak 2	8	8	476
CRP	Deletion Peak 1	8	8	476
CRTC2	Deletion Peak 1	8	8	476
CRYBA4	Deletion Peak 5	20	20	464
CRYBB1	Deletion Peak 5	20	20	464
CRYBB2	Deletion Peak 5	20	20	464
CRYBB2P1	Deletion Peak 5	20	20	464
CRYBB3	Deletion Peak 5	20	20	464
CRYZ	Deletion Peak 1	8	8	476
CRYZ	Deletion Peak 2	8	8	476
CSDC2	Deletion Peak 5	20	20	464
CSDE1	Deletion Peak 1	8	8	476
CSF1	Deletion Peak 1	8	8	476
CSF2RB	Deletion Peak 5	20	20	464
CSF3R	Deletion Peak 1	8	8	476
CSF3R	Deletion Peak 2	8	8	476
CSMD2	Deletion Peak 1	8	8	476
CSMD2	Deletion Peak 2	8	8	476
CSMD2-AS1	Deletion Peak 1	8	8	476
CSMD2-AS1	Deletion Peak 2	8	8	476
CSNK1E	Deletion Peak 5	20	20	464
CSRP1	Deletion Peak 1	8	8	476
CTBS	Deletion Peak 1	8	8	476
CTBS	Deletion Peak 2	8	8	476
CTC-338M12.4	Deletion Peak 3	8	14	476
CTH	Deletion Peak 1	8	8	476
CTH	Deletion Peak 2	8	8	476
CTNNBIP1	Deletion Peak 1	8	8	476
CTNNBIP1	Deletion Peak 2	8	8	476
CTPS1	Deletion Peak 1	12	12	714
CTPS1	Deletion Peak 2	12	12	714
CTRC	Deletion Peak 1	8	8	476
CTRC	Deletion Peak 2	8	8	476
CTSE	Deletion Peak 1	8	8	476
CTSK	Deletion Peak 1	8	8	476
CTSS	Deletion Peak 1	8	8	476
CTTNBP2NL	Deletion Peak 1	8	8	476
CYB561D1	Deletion Peak 1	8	8	476
CYB561D1	Deletion Peak 2	8	8	476
CYB5R1	Deletion Peak 1	8	8	476
CYB5R3	Deletion Peak 5	20	20	464
CYB5RL	Deletion Peak 1	8	8	476
CYB5RL	Deletion Peak 2	8	8	476
CYCSP52	Deletion Peak 1	8	8	476
CYMP	Deletion Peak 1	8	8	476
CYP2D6	Deletion Peak 5	20	20	464
CYP2D7	Deletion Peak 5	20	20	464
CYP2J2	Deletion Peak 1	8	8	476
CYP2J2	Deletion Peak 2	8	8	476
CYP4A11	Deletion Peak 1	8	8	476
CYP4A11	Deletion Peak 2	8	8	476
CYP4A22	Deletion Peak 1	8	8	476
CYP4A22	Deletion Peak 2	8	8	476
CYP4B1	Deletion Peak 1	8	8	476
CYP4B1	Deletion Peak 2	8	8	476
CYP4X1	Deletion Peak 1	8	8	476
CYP4X1	Deletion Peak 2	8	8	476
CYP4Z1	Deletion Peak 1	8	8	476
CYP4Z1	Deletion Peak 2	8	8	476
CYP4Z2P	Deletion Peak 1	8	8	476
CYP4Z2P	Deletion Peak 2	8	8	476
CYR61	Deletion Peak 1	4	4	238
CYR61	Deletion Peak 2	4	4	238
CYTH4	Deletion Peak 5	20	20	464
DAB1	Deletion Peak 1	8	8	476
DAB1	Deletion Peak 2	8	8	476
DAB1-AS1	Deletion Peak 1	8	8	476
DAB1-AS1	Deletion Peak 2	8	8	476
DAP3	Deletion Peak 1	8	8	476
DARS2	Deletion Peak 1	8	8	476
DBT	Deletion Peak 1	8	8	476
DBT	Deletion Peak 2	8	8	476
DCAF6	Deletion Peak 1	8	8	476
DCAF8	Deletion Peak 1	8	8	476
DCDC2B	Deletion Peak 1	8	8	476
DCDC2B	Deletion Peak 2	8	8	476
DCLRE1B	Deletion Peak 1	8	8	476
DCST1	Deletion Peak 1	8	8	476
DCST2	Deletion Peak 1	8	8	476
DDAH1	Deletion Peak 1	8	8	476
DDAH1	Deletion Peak 2	8	8	476
DDI2	Deletion Peak 1	8	8	476
DDI2	Deletion Peak 2	8	8	476
DDOST	Deletion Peak 1	8	8	476
DDOST	Deletion Peak 2	8	8	476
DDR2	Deletion Peak 1	8	8	476
DDT	Deletion Peak 5	20	20	464
DDTL	Deletion Peak 5	20	20	464
DDX11L1	Deletion Peak 1	4	4	238
DDX17	Deletion Peak 5	20	20	464
DDX20	Deletion Peak 1	8	8	476
DDX59	Deletion Peak 1	8	8	476
DEDD	Deletion Peak 1	8	8	476
DEGS1	Deletion Peak 1	8	8	476
DENND1B	Deletion Peak 1	12	12	714
DENND2C	Deletion Peak 1	8	8	476
DENND2D	Deletion Peak 1	8	8	476
DENND4B	Deletion Peak 1	8	8	476
DENND6B	Deletion Peak 5	20	20	464
DEPDC1	Deletion Peak 1	8	8	476
DEPDC1	Deletion Peak 2	8	8	476
DEPDC1-AS1	Deletion Peak 1	8	8	476
DEPDC1-AS1	Deletion Peak 2	8	8	476
DEPDC5	Deletion Peak 5	20	20	464
DERL3	Deletion Peak 5	20	20	464
DESI1	Deletion Peak 5	20	20	464
DESI2	Deletion Peak 1	8	8	476
DFFA	Deletion Peak 1	8	8	476
DFFA	Deletion Peak 2	8	8	476
DFFB	Deletion Peak 1	8	8	476
DFFB	Deletion Peak 2	8	8	476
DGCR10	Deletion Peak 5	10	10	232
DGCR11	Deletion Peak 5	20	20	464
DGCR14	Deletion Peak 5	10	10	232
DGCR2	Deletion Peak 5	20	20	464
DGCR5	Deletion Peak 5	20	20	464
DGCR6	Deletion Peak 5	10	10	232
DGCR6L	Deletion Peak 5	20	20	464
DGCR8	Deletion Peak 5	20	20	464
DGCR9	Deletion Peak 5	10	10	232
DHCR24	Deletion Peak 1	8	8	476
DHCR24	Deletion Peak 2	8	8	476
DHDDS	Deletion Peak 1	8	8	476
DHDDS	Deletion Peak 2	8	8	476
DHRS3	Deletion Peak 1	8	8	476
DHRS3	Deletion Peak 2	8	8	476
DHX9	Deletion Peak 1	8	8	476
DIEXF	Deletion Peak 1	4	4	238
DIO1	Deletion Peak 1	8	8	476
DIO1	Deletion Peak 2	8	8	476
DIRAS3	Deletion Peak 1	8	8	476
DIRAS3	Deletion Peak 2	8	8	476
DISC1	Deletion Peak 1	8	8	476
DISC1-IT1	Deletion Peak 1	8	8	476
DISC2	Deletion Peak 1	4	4	238
DISP1	Deletion Peak 1	8	8	476
DISP3	Deletion Peak 1	8	8	476
DISP3	Deletion Peak 2	8	8	476
DLEU2L	Deletion Peak 1	4	4	238
DLEU2L	Deletion Peak 2	4	4	238
DLGAP3	Deletion Peak 1	8	8	476
DLGAP3	Deletion Peak 2	8	8	476
DLSTP1	Deletion Peak 1	4	4	238
DLSTP1	Deletion Peak 2	4	4	238
DMAP1	Deletion Peak 1	8	8	476
DMAP1	Deletion Peak 2	8	8	476
DMBX1	Deletion Peak 1	8	8	476
DMBX1	Deletion Peak 2	8	8	476
DMC1	Deletion Peak 5	20	20	464
DMRTA2	Deletion Peak 1	8	8	476
DMRTA2	Deletion Peak 2	8	8	476
DMRTB1	Deletion Peak 1	8	8	476
DMRTB1	Deletion Peak 2	8	8	476
DNAH14	Deletion Peak 1	8	8	476
DNAJA1P5	Deletion Peak 1	4	4	238
DNAJA1P5	Deletion Peak 2	4	4	238
DNAJB4	Deletion Peak 1	8	8	476
DNAJB4	Deletion Peak 2	8	8	476
DNAJB7	Deletion Peak 5	20	20	464
DNAJC11	Deletion Peak 1	8	8	476
DNAJC11	Deletion Peak 2	8	8	476
DNAJC16	Deletion Peak 1	8	8	476
DNAJC16	Deletion Peak 2	8	8	476
DNAJC6	Deletion Peak 1	8	8	476
DNAJC6	Deletion Peak 2	8	8	476
DNAJC8	Deletion Peak 1	8	8	476
DNAJC8	Deletion Peak 2	8	8	476
DNAL4	Deletion Peak 5	20	20	464
DNALI1	Deletion Peak 1	8	8	476
DNALI1	Deletion Peak 2	8	8	476
DNASE2B	Deletion Peak 1	8	8	476
DNASE2B	Deletion Peak 2	8	8	476
DNM3	Deletion Peak 1	8	8	476
DNM3-IT1	Deletion Peak 1	8	8	476
DNM3OS	Deletion Peak 1	4	4	238
DNTTIP2	Deletion Peak 1	8	8	476
DNTTIP2	Deletion Peak 2	8	8	476
DOCK7	Deletion Peak 1	8	8	476
DOCK7	Deletion Peak 2	8	8	476
DPH2	Deletion Peak 1	8	8	476
DPH2	Deletion Peak 2	8	8	476
DPH5	Deletion Peak 1	8	8	476
DPH5	Deletion Peak 2	8	8	476
DPM3	Deletion Peak 1	8	8	476
DPT	Deletion Peak 1	8	8	476
DPYD	Deletion Peak 1	8	8	476
DPYD	Deletion Peak 2	8	8	476
DPYD-AS1	Deletion Peak 1	8	8	476
DPYD-AS1	Deletion Peak 2	8	8	476
DPYD-AS2	Deletion Peak 1	8	8	476
DPYD-AS2	Deletion Peak 2	8	8	476
DR1	Deletion Peak 1	8	8	476
DR1	Deletion Peak 2	8	8	476
DRAM2	Deletion Peak 1	8	8	476
DRAXIN	Deletion Peak 1	8	8	476
DRAXIN	Deletion Peak 2	8	8	476
DRD5P2	Deletion Peak 1	4	4	238
DRG1	Deletion Peak 5	20	20	464
DRICH1	Deletion Peak 5	20	20	464
DSTYK	Deletion Peak 1	8	8	476
DTL	Deletion Peak 1	8	8	476
DUSP10	Deletion Peak 1	8	8	476
DUSP12	Deletion Peak 1	8	8	476
DUSP18	Deletion Peak 5	20	20	464
DUSP23	Deletion Peak 1	8	8	476
DUSP27	Deletion Peak 1	8	8	476
DUSP5P1	Deletion Peak 1	4	4	238
DUXAP8	Deletion Peak 5	10	10	232
DVL1	Deletion Peak 1	8	8	476
DVL1	Deletion Peak 2	8	8	476
DYRK3	Deletion Peak 1	8	8	476
E2F2	Deletion Peak 1	8	8	476
E2F2	Deletion Peak 2	8	8	476
EBNA1BP2	Deletion Peak 1	8	8	476
EBNA1BP2	Deletion Peak 2	8	8	476
ECE1	Deletion Peak 1	8	8	476
ECE1	Deletion Peak 2	8	8	476
ECHDC2	Deletion Peak 1	8	8	476
ECHDC2	Deletion Peak 2	8	8	476
ECM1	Deletion Peak 1	8	8	476
EDARADD	Deletion Peak 1	8	8	476
EDEM3	Deletion Peak 1	8	8	476
EDN2	Deletion Peak 1	8	8	476
EDN2	Deletion Peak 2	8	8	476
EFCAB14	Deletion Peak 1	8	8	476
EFCAB14	Deletion Peak 2	8	8	476
EFCAB14-AS1	Deletion Peak 1	8	8	476
EFCAB14-AS1	Deletion Peak 2	8	8	476
EFCAB2	Deletion Peak 1	8	8	476
EFCAB6	Deletion Peak 5	20	20	464
EFCAB6-AS1	Deletion Peak 5	10	10	232
EFCAB7	Deletion Peak 1	8	8	476
EFCAB7	Deletion Peak 2	8	8	476
EFHD2	Deletion Peak 1	8	8	476
EFHD2	Deletion Peak 2	8	8	476
EFNA1	Deletion Peak 1	8	8	476
EFNA3	Deletion Peak 1	8	8	476
EFNA4	Deletion Peak 1	8	8	476
EGLN1	Deletion Peak 1	8	8	476
EIF2B3	Deletion Peak 1	8	8	476
EIF2B3	Deletion Peak 2	8	8	476
EIF2D	Deletion Peak 1	8	8	476
EIF3D	Deletion Peak 5	20	20	464
EIF3I	Deletion Peak 1	8	8	476
EIF3I	Deletion Peak 2	8	8	476
EIF3L	Deletion Peak 5	20	20	464
EIF4ENIF1	Deletion Peak 5	20	20	464
EIF4G3	Deletion Peak 1	8	8	476
EIF4G3	Deletion Peak 2	8	8	476
ELAVL4	Deletion Peak 1	8	8	476
ELAVL4	Deletion Peak 2	8	8	476
ELF3	Deletion Peak 1	8	8	476
ELFN2	Deletion Peak 5	20	20	464
ELK4	Deletion Peak 1	8	8	476
ELOVL1	Deletion Peak 1	8	8	476
ELOVL1	Deletion Peak 2	8	8	476
EMBP1	Deletion Peak 1	8	8	476
EMC1	Deletion Peak 1	8	8	476
EMC1	Deletion Peak 2	8	8	476
EMID1	Deletion Peak 5	20	20	464
ENAH	Deletion Peak 1	8	8	476
ENO1	Deletion Peak 1	8	8	476
ENO1	Deletion Peak 2	8	8	476
ENO1-AS1	Deletion Peak 1	8	8	476
ENO1-AS1	Deletion Peak 2	8	8	476
ENSA	Deletion Peak 1	8	8	476
ENTHD1	Deletion Peak 5	20	20	464
EP300	Deletion Peak 5	20	20	464
EP300-AS1	Deletion Peak 5	10	10	232
EPB41	Deletion Peak 1	8	8	476
EPB41	Deletion Peak 2	8	8	476
EPHA10	Deletion Peak 1	8	8	476
EPHA10	Deletion Peak 2	8	8	476
EPHA2	Deletion Peak 1	8	8	476
EPHA2	Deletion Peak 2	8	8	476
EPHA8	Deletion Peak 1	8	8	476
EPHA8	Deletion Peak 2	8	8	476
EPHB2	Deletion Peak 1	8	8	476
EPHB2	Deletion Peak 2	8	8	476
EPHX1	Deletion Peak 1	8	8	476
EPHX4	Deletion Peak 1	8	8	476
EPHX4	Deletion Peak 2	8	8	476
EPRS	Deletion Peak 1	4	4	238
EPS15	Deletion Peak 1	8	8	476
EPS15	Deletion Peak 2	8	8	476
EPS8L3	Deletion Peak 1	8	8	476
ERI3	Deletion Peak 1	8	8	476
ERI3	Deletion Peak 2	8	8	476
ERI3-IT1	Deletion Peak 1	8	8	476
ERI3-IT1	Deletion Peak 2	8	8	476
ERICH3	Deletion Peak 1	8	8	476
ERICH3	Deletion Peak 2	8	8	476
ERICH3-AS1	Deletion Peak 1	8	8	476
ERICH3-AS1	Deletion Peak 2	8	8	476
ERMAP	Deletion Peak 1	8	8	476
ERMAP	Deletion Peak 2	8	8	476
ERO1B	Deletion Peak 1	8	8	476
ERRFI1	Deletion Peak 1	8	8	476
ERRFI1	Deletion Peak 2	8	8	476
ESPN	Deletion Peak 1	8	8	476
ESPN	Deletion Peak 2	8	8	476
ESPNP	Deletion Peak 1	4	4	238
ESPNP	Deletion Peak 2	4	4	238
ESRRG	Deletion Peak 1	8	8	476
ETNK2	Deletion Peak 1	8	8	476
ETV3	Deletion Peak 1	8	8	476
ETV3L	Deletion Peak 1	8	8	476
EVA1B	Deletion Peak 1	8	8	476
EVA1B	Deletion Peak 2	8	8	476
EVI5	Deletion Peak 1	8	8	476
EVI5	Deletion Peak 2	8	8	476
EWSR1	Deletion Peak 5	20	20	464
EXO1	Deletion Peak 1	8	8	476
EXO5	Deletion Peak 1	12	12	714
EXO5	Deletion Peak 2	12	12	714
EXOC8	Deletion Peak 1	8	8	476
EXOSC10	Deletion Peak 1	8	8	476
EXOSC10	Deletion Peak 2	8	8	476
EXTL1	Deletion Peak 1	8	8	476
EXTL1	Deletion Peak 2	8	8	476
EXTL2	Deletion Peak 1	8	8	476
EXTL2	Deletion Peak 2	8	8	476
EYA3	Deletion Peak 1	8	8	476
EYA3	Deletion Peak 2	8	8	476
F11R	Deletion Peak 1	8	8	476
F13B	Deletion Peak 1	8	8	476
F3	Deletion Peak 1	8	8	476
F3	Deletion Peak 2	8	8	476
F5	Deletion Peak 1	8	8	476
FAAH	Deletion Peak 1	8	8	476
FAAH	Deletion Peak 2	8	8	476
FAAHP1	Deletion Peak 1	4	4	238
FAAHP1	Deletion Peak 2	4	4	238
FAAP20	Deletion Peak 1	8	8	476
FAAP20	Deletion Peak 2	8	8	476
FABP3	Deletion Peak 1	8	8	476
FABP3	Deletion Peak 2	8	8	476
FAF1	Deletion Peak 1	8	8	476
FAF1	Deletion Peak 2	8	8	476
FALEC	Deletion Peak 1	8	8	476
FAM102B	Deletion Peak 1	8	8	476
FAM102B	Deletion Peak 2	8	8	476
FAM109B	Deletion Peak 5	10	10	232
FAM110D	Deletion Peak 1	8	8	476
FAM110D	Deletion Peak 2	8	8	476
FAM118A	Deletion Peak 5	20	20	464
FAM129A	Deletion Peak 1	4	4	238
FAM131C	Deletion Peak 1	8	8	476
FAM131C	Deletion Peak 2	8	8	476
FAM132A	Deletion Peak 1	4	4	238
FAM138A	Deletion Peak 1	4	4	238
FAM138C	Deletion Peak 1	8	8	476
FAM138D	Deletion Peak 1	4	4	238
FAM151A	Deletion Peak 1	8	8	476
FAM151A	Deletion Peak 2	8	8	476
FAM159A	Deletion Peak 1	4	4	238
FAM159A	Deletion Peak 2	4	4	238
FAM163A	Deletion Peak 1	8	8	476
FAM167B	Deletion Peak 1	8	8	476
FAM167B	Deletion Peak 2	8	8	476
FAM177B	Deletion Peak 1	8	8	476
FAM183A	Deletion Peak 1	8	8	476
FAM183A	Deletion Peak 2	8	8	476
FAM189B	Deletion Peak 1	8	8	476
FAM19A3	Deletion Peak 1	4	4	238
FAM19A5	Deletion Peak 5	10	10	232
FAM20B	Deletion Peak 1	8	8	476
FAM212B	Deletion Peak 1	4	4	238
FAM212B-AS1	Deletion Peak 1	4	4	238
FAM213B	Deletion Peak 1	4	4	238
FAM213B	Deletion Peak 2	4	4	238
FAM227A	Deletion Peak 5	20	20	464
FAM229A	Deletion Peak 1	8	8	476
FAM229A	Deletion Peak 2	8	8	476
FAM230A	Deletion Peak 5	10	10	232
FAM230B	Deletion Peak 5	20	20	464
FAM231A	Deletion Peak 1	4	4	238
FAM231A	Deletion Peak 2	4	4	238
FAM231B	Deletion Peak 1	4	4	238
FAM231B	Deletion Peak 2	4	4	238
FAM231C	Deletion Peak 1	4	4	238
FAM231C	Deletion Peak 2	4	4	238
FAM231D	Deletion Peak 1	4	4	238
FAM41C	Deletion Peak 1	8	8	476
FAM43B	Deletion Peak 1	8	8	476
FAM43B	Deletion Peak 2	8	8	476
FAM46B	Deletion Peak 1	4	4	238
FAM46B	Deletion Peak 2	4	4	238
FAM46C	Deletion Peak 1	4	4	238
FAM63A	Deletion Peak 1	4	4	238
FAM69A	Deletion Peak 1	4	4	238
FAM69A	Deletion Peak 2	4	4	238
FAM71A	Deletion Peak 1	8	8	476
FAM72A	Deletion Peak 1	8	8	476
FAM72B	Deletion Peak 1	8	8	476
FAM72C	Deletion Peak 1	8	8	476
FAM72D	Deletion Peak 1	8	8	476
FAM76A	Deletion Peak 1	8	8	476
FAM76A	Deletion Peak 2	8	8	476
FAM78B	Deletion Peak 1	8	8	476
FAM83F	Deletion Peak 5	20	20	464
FAM87B	Deletion Peak 1	4	4	238
FAM89A	Deletion Peak 1	8	8	476
FASLG	Deletion Peak 1	8	8	476
FBLIM1	Deletion Peak 1	8	8	476
FBLIM1	Deletion Peak 2	8	8	476
FBLN1	Deletion Peak 5	20	20	464
FBXO2	Deletion Peak 1	8	8	476
FBXO2	Deletion Peak 2	8	8	476
FBXO28	Deletion Peak 1	8	8	476
FBXO42	Deletion Peak 1	8	8	476
FBXO42	Deletion Peak 2	8	8	476
FBXO44	Deletion Peak 1	8	8	476
FBXO44	Deletion Peak 2	8	8	476
FBXO6	Deletion Peak 1	8	8	476
FBXO6	Deletion Peak 2	8	8	476
FBXO7	Deletion Peak 5	20	20	464
FBXW4P1	Deletion Peak 5	20	20	464
FCAMR	Deletion Peak 1	8	8	476
FCER1A	Deletion Peak 1	8	8	476
FCER1G	Deletion Peak 1	8	8	476
FCGR1A	Deletion Peak 1	8	8	476
FCGR1B	Deletion Peak 1	8	8	476
FCGR1CP	Deletion Peak 1	8	8	476
FCGR2A	Deletion Peak 1	8	8	476
FCGR2B	Deletion Peak 1	8	8	476
FCGR2C	Deletion Peak 1	4	4	238
FCGR3A	Deletion Peak 1	8	8	476
FCGR3B	Deletion Peak 1	8	8	476
FCMR	Deletion Peak 1	8	8	476
FCN3	Deletion Peak 1	8	8	476
FCN3	Deletion Peak 2	8	8	476
FCRL1	Deletion Peak 1	8	8	476
FCRL2	Deletion Peak 1	8	8	476
FCRL3	Deletion Peak 1	8	8	476
FCRL4	Deletion Peak 1	8	8	476
FCRL5	Deletion Peak 1	8	8	476
FCRL6	Deletion Peak 1	8	8	476
FCRLA	Deletion Peak 1	8	8	476
FCRLB	Deletion Peak 1	8	8	476
FDPS	Deletion Peak 1	8	8	476
FGGY	Deletion Peak 1	8	8	476
FGGY	Deletion Peak 2	8	8	476
FGR	Deletion Peak 1	8	8	476
FGR	Deletion Peak 2	8	8	476
FH	Deletion Peak 1	8	8	476
FHAD1	Deletion Peak 1	8	8	476
FHAD1	Deletion Peak 2	8	8	476
FHL3	Deletion Peak 1	8	8	476
FHL3	Deletion Peak 2	8	8	476
FLAD1	Deletion Peak 1	8	8	476
FLG	Deletion Peak 1	8	8	476
FLG-AS1	Deletion Peak 1	8	8	476
FLG2	Deletion Peak 1	8	8	476
FLJ23867	Deletion Peak 1	4	4	238
FLJ27354	Deletion Peak 1	4	4	238
FLJ27354	Deletion Peak 2	4	4	238
FLJ31662	Deletion Peak 1	4	4	238
FLJ31662	Deletion Peak 2	4	4	238
FLJ37453	Deletion Peak 1	8	8	476
FLJ37453	Deletion Peak 2	8	8	476
FLJ41941	Deletion Peak 5	10	10	232
FLVCR1	Deletion Peak 1	8	8	476
FLVCR1-AS1	Deletion Peak 1	4	4	238
FMN2	Deletion Peak 1	8	8	476
FMO1	Deletion Peak 1	8	8	476
FMO2	Deletion Peak 1	8	8	476
FMO3	Deletion Peak 1	8	8	476
FMO4	Deletion Peak 1	8	8	476
FMO5	Deletion Peak 1	8	8	476
FMO6P	Deletion Peak 1	8	8	476
FMO9P	Deletion Peak 1	8	8	476
FMOD	Deletion Peak 1	8	8	476
FNBP1L	Deletion Peak 1	8	8	476
FNBP1L	Deletion Peak 2	8	8	476
FNDC10	Deletion Peak 1	8	8	476
FNDC10	Deletion Peak 2	8	8	476
FNDC5	Deletion Peak 1	8	8	476
FNDC5	Deletion Peak 2	8	8	476
FNDC7	Deletion Peak 1	8	8	476
FNDC7	Deletion Peak 2	8	8	476
FOXD2	Deletion Peak 1	8	8	476
FOXD2	Deletion Peak 2	8	8	476
FOXD2-AS1	Deletion Peak 1	8	8	476
FOXD2-AS1	Deletion Peak 2	8	8	476
FOXD3	Deletion Peak 1	8	8	476
FOXD3	Deletion Peak 2	8	8	476
FOXD3-AS1	Deletion Peak 1	8	8	476
FOXD3-AS1	Deletion Peak 2	8	8	476
FOXE3	Deletion Peak 1	8	8	476
FOXE3	Deletion Peak 2	8	8	476
FOXJ3	Deletion Peak 1	8	8	476
FOXJ3	Deletion Peak 2	8	8	476
FOXO6	Deletion Peak 1	8	8	476
FOXO6	Deletion Peak 2	8	8	476
FOXRED2	Deletion Peak 5	20	20	464
FPGT	Deletion Peak 1	8	8	476
FPGT	Deletion Peak 2	8	8	476
FPGT-TNNI3K	Deletion Peak 1	8	8	476
FPGT-TNNI3K	Deletion Peak 2	8	8	476
FRRS1	Deletion Peak 1	8	8	476
FRRS1	Deletion Peak 2	8	8	476
FUBP1	Deletion Peak 1	8	8	476
FUBP1	Deletion Peak 2	8	8	476
FUCA1	Deletion Peak 1	8	8	476
FUCA1	Deletion Peak 2	8	8	476
G0S2	Deletion Peak 1	8	8	476
GAB4	Deletion Peak 5	10	10	232
GABPB2	Deletion Peak 1	8	8	476
GABRD	Deletion Peak 1	8	8	476
GABRD	Deletion Peak 2	8	8	476
GADD45A	Deletion Peak 1	8	8	476
GADD45A	Deletion Peak 2	8	8	476
GAL3ST1	Deletion Peak 5	20	20	464
GALE	Deletion Peak 1	8	8	476
GALE	Deletion Peak 2	8	8	476
GALNT2	Deletion Peak 1	8	8	476
GALR3	Deletion Peak 5	20	20	464
GAS2L1	Deletion Peak 5	20	20	464
GAS5	Deletion Peak 1	8	8	476
GAS5-AS1	Deletion Peak 1	4	4	238
GATAD2B	Deletion Peak 1	8	8	476
GATSL3	Deletion Peak 5	10	10	232
GBA	Deletion Peak 1	8	8	476
GBAP1	Deletion Peak 1	8	8	476
GBAT2	Deletion Peak 1	4	4	238
GBP1	Deletion Peak 1	8	8	476
GBP1	Deletion Peak 2	8	8	476
GBP1P1	Deletion Peak 1	8	8	476
GBP1P1	Deletion Peak 2	8	8	476
GBP2	Deletion Peak 1	8	8	476
GBP2	Deletion Peak 2	8	8	476
GBP3	Deletion Peak 1	8	8	476
GBP3	Deletion Peak 2	8	8	476
GBP4	Deletion Peak 1	8	8	476
GBP4	Deletion Peak 2	8	8	476
GBP5	Deletion Peak 1	8	8	476
GBP5	Deletion Peak 2	8	8	476
GBP6	Deletion Peak 1	8	8	476
GBP6	Deletion Peak 2	8	8	476
GBP7	Deletion Peak 1	8	8	476
GBP7	Deletion Peak 2	8	8	476
GCAT	Deletion Peak 5	20	20	464
GCLM	Deletion Peak 1	8	8	476
GCLM	Deletion Peak 2	8	8	476
GCSAML	Deletion Peak 1	8	8	476
GCSAML-AS1	Deletion Peak 1	4	4	238
GDAP2	Deletion Peak 1	8	8	476
GEMIN8P4	Deletion Peak 1	4	4	238
GEMIN8P4	Deletion Peak 2	4	4	238
GFI1	Deletion Peak 1	8	8	476
GFI1	Deletion Peak 2	8	8	476
GGA1	Deletion Peak 5	20	20	464
GGPS1	Deletion Peak 1	8	8	476
GGT1	Deletion Peak 5	20	20	464
GGT3P	Deletion Peak 5	10	10	232
