gene_symbol	detection_peak	loss	gain	neutral
LIG4	Deletion Peak 15	29	35	886
LILRA6	Amplification Peak 24	16	21	896
LILRB3	Amplification Peak 24	16	21	896
LILRP2	Deletion Peak 19	19	27	900
LIMD1-AS1	Deletion Peak  2	28	35	887
LIN28B	Deletion Peak  6	43	60	873
LIN28B-AS1	Deletion Peak  6	43	60	873
LIN52	Deletion Peak 16	36	43	881
LIN9	Amplification Peak  2	14	41	875
LINC00032	Amplification Peak 15	36	23	898
LINC00113	Deletion Peak 20	19	34	896
LINC00158	Deletion Peak 20	19	34	896
LINC00159	Deletion Peak 20	19	34	896
LINC00161	Deletion Peak 20	19	34	896
LINC00184	Amplification Peak  2	14	41	875
LINC00189	Deletion Peak 20	19	34	896
LINC00207	Deletion Peak 22	60	66	855
LINC00210	Amplification Peak  2	14	41	875
LINC00222	Deletion Peak  6	43	60	873
LINC00229	Deletion Peak 22	60	66	855
LINC00238	Deletion Peak 16	36	43	881
LINC00239	Deletion Peak 16	36	43	881
LINC00242	Deletion Peak  7	43	61	874
LINC00271	Deletion Peak  7	43	61	874
LINC00282	Deletion Peak 15	29	35	886
LINC00284	Deletion Peak 15	29	35	886
LINC00297	Deletion Peak 15	29	35	886
LINC00307	Deletion Peak 20	19	34	896
LINC00308	Deletion Peak 20	19	34	896
LINC00311	Deletion Peak 17	35	46	881
LINC00314	Deletion Peak 20	19	34	896
LINC00317	Deletion Peak 20	19	34	896
LINC00320	Deletion Peak 20	19	34	896
LINC00324	Deletion Peak 18	57	64	858
LINC00326	Deletion Peak  7	43	61	874
LINC00327	Deletion Peak 15	29	35	886
LINC00330	Deletion Peak 15	29	35	886
LINC00331	Deletion Peak 15	29	35	886
LINC00332	Deletion Peak 15	29	35	886
LINC00333	Deletion Peak 15	29	35	886
LINC00341	Deletion Peak 16	36	43	881
LINC00343	Deletion Peak 15	29	35	886
LINC00346	Deletion Peak 15	29	35	886
LINC00347	Deletion Peak 15	29	35	886
LINC00348	Deletion Peak 15	29	35	886
LINC00350	Deletion Peak 15	29	35	886
LINC00351	Deletion Peak 15	29	35	886
LINC00353	Deletion Peak 15	29	35	886
LINC00358	Deletion Peak 15	29	35	886
LINC00359	Deletion Peak 15	29	35	886
LINC00363	Deletion Peak 15	29	35	886
LINC00364	Deletion Peak 15	29	35	886
LINC00365	Deletion Peak 15	29	35	886
LINC00366	Deletion Peak 15	29	35	886
LINC00367	Deletion Peak 15	29	35	886
LINC00368	Deletion Peak 15	29	35	886
LINC00371	Deletion Peak 15	29	35	886
LINC00374	Deletion Peak 15	29	35	886
LINC00375	Deletion Peak 15	29	35	886
LINC00376	Deletion Peak 15	29	35	886
LINC00377	Deletion Peak 15	29	35	886
LINC00378	Deletion Peak 15	29	35	886
LINC00379	Deletion Peak 15	29	35	886
LINC00380	Deletion Peak 15	29	35	886
LINC00381	Deletion Peak 15	29	35	886
LINC00382	Deletion Peak 15	29	35	886
LINC00383	Deletion Peak 15	29	35	886
LINC00384	Deletion Peak 15	29	35	886
LINC00390	Deletion Peak 15	29	35	886
LINC00392	Deletion Peak 15	29	35	886
LINC00395	Deletion Peak 15	29	35	886
LINC00396	Deletion Peak 15	29	35	886
LINC00397	Deletion Peak 15	29	35	886
LINC00398	Deletion Peak 15	29	35	886
LINC00399	Amplification Peak 19	22	11	905
LINC00399	Deletion Peak 15	29	35	886
LINC00400	Deletion Peak 15	29	35	886
LINC00408	Deletion Peak 15	29	35	886
LINC00410	Deletion Peak 15	29	35	886
LINC00411	Deletion Peak 15	29	35	886
LINC00412	Deletion Peak 15	29	35	886
LINC00417	Deletion Peak 15	29	35	886
LINC00421	Deletion Peak 15	29	35	886
LINC00423	Deletion Peak 15	29	35	886
LINC00424	Deletion Peak 15	29	35	886
LINC00426	Deletion Peak 15	29	35	886
LINC00428	Deletion Peak 15	29	35	886
LINC00430	Deletion Peak 15	29	35	886
LINC00431	Deletion Peak 15	29	35	886
LINC00433	Deletion Peak 15	29	35	886
LINC00434	Deletion Peak 15	29	35	886
LINC00437	Deletion Peak 15	29	35	886
LINC00440	Deletion Peak 15	29	35	886
LINC00441	Deletion Peak 15	29	35	886
LINC00442	Deletion Peak 15	29	35	886
LINC00443	Deletion Peak 15	29	35	886
LINC00445	Deletion Peak 15	29	35	886
LINC00446	Deletion Peak 15	29	35	886
LINC00448	Deletion Peak 15	29	35	886
LINC00449	Deletion Peak 15	29	35	886
LINC00456	Deletion Peak 15	29	35	886
LINC00457	Deletion Peak 15	29	35	886
LINC00458	Deletion Peak 15	29	35	886
LINC00460	Deletion Peak 15	29	35	886
LINC00462	Deletion Peak 15	29	35	886
LINC00463	Deletion Peak 15	29	35	886
LINC00467	Amplification Peak  2	14	41	875
LINC00469	Amplification Peak 23	2	66	851
LINC00473	Deletion Peak  7	43	61	874
LINC00482	Amplification Peak 23	2	66	851
LINC00502	Deletion Peak 10	59	60	858
LINC00511	Amplification Peak 23	2	66	851
LINC00515	Deletion Peak 20	19	34	896
LINC00520	Deletion Peak 16	36	43	881
LINC00521	Deletion Peak 16	36	43	881
LINC00523	Deletion Peak 16	36	43	881
LINC00524	Deletion Peak 16	36	43	881
LINC00538	Amplification Peak  2	14	41	875
LINC00539	Deletion Peak 15	29	35	886
LINC00540	Deletion Peak 15	29	35	886
LINC00543	Deletion Peak 15	29	35	886
LINC00544	Deletion Peak 15	29	35	886
LINC00545	Deletion Peak 15	29	35	886
LINC00547	Deletion Peak 15	29	35	886
LINC00548	Deletion Peak 15	29	35	886
LINC00550	Deletion Peak 15	29	35	886
LINC00551	Deletion Peak 15	29	35	886
LINC00554	Deletion Peak 15	29	35	886
LINC00557	Deletion Peak 15	29	35	886
LINC00558	Deletion Peak 15	29	35	886
LINC00559	Deletion Peak 15	29	35	886
LINC00560	Deletion Peak 15	29	35	886
LINC00562	Deletion Peak 15	29	35	886
LINC00563	Deletion Peak 15	29	35	886
LINC00564	Deletion Peak 15	29	35	886
LINC00566	Deletion Peak 15	29	35	886
LINC00567	Deletion Peak 15	29	35	886
LINC00571	Deletion Peak 15	29	35	886
LINC00572	Deletion Peak 15	29	35	886
LINC00574	Deletion Peak  7	43	61	874
LINC00582	Amplification Peak  2	14	41	875
LINC00598	Deletion Peak 15	29	35	886
LINC00601	Deletion Peak 11	62	63	855
LINC00602	Deletion Peak  7	43	61	874
LINC00618	Deletion Peak 16	36	43	881
LINC00621	Deletion Peak 15	29	35	886
LINC00626	Amplification Peak  1	7	50	865
LINC00642	Deletion Peak 16	36	43	881
LINC00643	Deletion Peak 16	36	43	881
LINC00644	Deletion Peak 16	36	43	881
LINC00670	Deletion Peak 18	57	64	858
LINC00673	Amplification Peak 23	2	66	851
LINC00674	Amplification Peak 23	2	66	851
LINC00675	Deletion Peak 18	57	64	858
LINC00676	Amplification Peak 19	22	11	905
LINC00676	Deletion Peak 15	29	35	886
LINC00696	Deletion Peak  2	28	35	887
LINC00698	Deletion Peak  2	28	35	887
LINC00857	Deletion Peak 10	59	60	858
LINC00858	Deletion Peak 10	59	60	858
LINC00863	Deletion Peak 10	59	60	858
LINC00864	Deletion Peak 10	59	60	858
LINC00865	Deletion Peak 10	59	60	858
LINC00866	Deletion Peak 10	59	60	858
LINC00867	Deletion Peak 10	59	60	858
LINC00867	Deletion Peak 11	62	63	855
LINC00868	Amplification Peak 23	2	66	851
LINC00898	Deletion Peak 22	60	66	855
LINC00899	Deletion Peak 22	60	66	855
LINC00900	Deletion Peak 14	40	49	879
LINC00901	Deletion Peak  3	26	39	889
LINC00911	Deletion Peak 16	36	43	881
LINC00917	Deletion Peak 17	35	46	881
LINC00945	Deletion Peak 20	19	34	896
LINC00959	Deletion Peak 11	62	63	855
LINC00969	Amplification Peak  5	12	46	872
LINC00970	Amplification Peak  1	7	50	865
LINC00994	Deletion Peak  2	28	35	887
LINC01010	Deletion Peak  7	43	61	874
LINC01028	Amplification Peak 23	2	66	851
LINC01038	Deletion Peak 15	29	35	886
LINC01039	Deletion Peak 15	29	35	886
LINC01040	Deletion Peak 15	29	35	886
LINC01046	Deletion Peak 15	29	35	886
LINC01047	Deletion Peak 15	29	35	886
LINC01048	Deletion Peak 15	29	35	886
LINC01049	Deletion Peak 15	29	35	886
LINC01050	Deletion Peak 15	29	35	886
LINC01052	Deletion Peak 15	29	35	886
LINC01053	Deletion Peak 15	29	35	886
LINC01055	Deletion Peak 15	29	35	886
LINC01058	Deletion Peak 15	29	35	886
LINC01065	Deletion Peak 15	29	35	886
LINC01068	Deletion Peak 15	29	35	886
LINC01069	Deletion Peak 15	29	35	886
LINC01072	Deletion Peak 15	29	35	886
LINC01075	Deletion Peak 15	29	35	886
LINC01078	Deletion Peak 15	29	35	886
LINC01080	Deletion Peak 15	29	35	886
LINC01081	Deletion Peak 17	35	46	881
LINC01082	Deletion Peak 17	35	46	881
LINC01132	Amplification Peak  2	14	41	875
LINC01133	Amplification Peak  1	7	50	865
LINC01139	Amplification Peak  2	14	41	875
LINC01142	Amplification Peak  1	7	50	865
LINC01146	Deletion Peak 16	36	43	881
LINC01152	Amplification Peak 23	2	66	851
LINC01163	Deletion Peak 11	62	63	855
LINC01164	Deletion Peak 11	62	63	855
LINC01166	Deletion Peak 11	62	63	855
LINC01167	Deletion Peak 11	62	63	855
LINC01168	Deletion Peak 11	62	63	855
LINC01187	Deletion Peak  4	35	48	883
LINC01198	Deletion Peak 15	29	35	886
LINC01202	Deletion Peak  4	35	48	883
LINC01220	Deletion Peak 16	36	43	881
LINC01227	Deletion Peak 17	35	46	881
LINC01229	Deletion Peak 17	35	46	881
LINC01232	Deletion Peak 15	29	35	886
LINC01268	Deletion Peak  6	43	60	873
LINC01269	Deletion Peak 16	36	43	881
LINC01277	Deletion Peak  7	43	61	874
LINC01309	Deletion Peak 15	29	35	886
LINC01310	Deletion Peak 22	60	66	855
LINC01312	Deletion Peak  7	43	61	874
LINC01315	Deletion Peak 22	60	66	855
LINC01341	Amplification Peak  2	14	41	875
LINC01347	Amplification Peak  2	14	41	875
LINC01348	Amplification Peak  2	14	41	875
LINC01352	Amplification Peak  2	14	41	875
LINC01354	Amplification Peak  2	14	41	875
LINC01363	Amplification Peak  1	7	50	865
LINC01366	Deletion Peak  4	35	48	883
LINC01375	Deletion Peak 10	59	60	858
LINC01411	Deletion Peak  4	35	48	883
LINC01425	Deletion Peak 20	19	34	896
LINC01435	Deletion Peak 10	59	61	859
LINC01435	Deletion Peak 11	63	64	855
LINC01467	Deletion Peak 16	36	43	881
LINC01470	Deletion Peak  4	35	48	883
LINC01475	Deletion Peak 10	59	60	858
LINC01482	Amplification Peak 23	2	66	851
LINC01483	Amplification Peak 23	2	66	851
LINC01484	Deletion Peak  4	35	48	883
LINC01485	Deletion Peak  4	35	48	883
LINC01488	Amplification Peak 17	17	22	897
LINC01493	Deletion Peak 13	40	53	876
LINC01497	Amplification Peak 23	2	66	851
LINC01499	Deletion Peak 13	40	53	876
LINC01500	Deletion Peak 16	36	43	881
LINC01514	Deletion Peak 10	59	60	858
LINC01519	Deletion Peak 10	59	60	858
LINC01520	Deletion Peak 10	59	60	858
LINC01548	Deletion Peak 20	19	34	896
LINC01549	Deletion Peak 20	19	34	896
LINC01550	Deletion Peak 16	36	43	881
LINC01558	Deletion Peak  7	43	61	874
LINC01561	Deletion Peak 10	59	60	858
LINC01561	Deletion Peak 11	62	63	855
LINC01589	Deletion Peak 22	60	66	855
LINC01590	Deletion Peak  6	43	60	873
LINC01611	Deletion Peak  6	43	60	873
LINC01615	Deletion Peak  7	43	61	874
LINC01624	Deletion Peak  7	43	61	874
LINC01625	Deletion Peak  7	43	61	874
LINC01629	Deletion Peak 16	36	43	881
LINGO2	Amplification Peak 15	36	21	898
LIPA	Deletion Peak 10	59	60	858
LIPF	Deletion Peak 10	59	60	858
LIPI	Deletion Peak 20	19	34	896
LIPJ	Deletion Peak 10	59	60	858
LIPK	Deletion Peak 10	59	60	858
LIPM	Deletion Peak 10	59	60	858
LIPN	Deletion Peak 10	59	60	858
LL22NC03-75H12.2	Deletion Peak 22	60	66	855
LLGL2	Amplification Peak 23	2	66	851
LMF2	Deletion Peak 22	60	66	855
LMNA	Amplification Peak  1	7	50	865
LMO7	Deletion Peak 15	29	35	886
LMO7-AS1	Deletion Peak 15	29	35	886
LMO7DN	Deletion Peak 15	29	35	886
LMO7DN-IT1	Deletion Peak 15	29	35	886
LMX1A	Amplification Peak  1	7	50	865
LNX2	Deletion Peak 15	29	35	886
LOC100128006	Deletion Peak 18	57	64	858
LOC100128233	Deletion Peak 16	36	43	881
LOC100128288	Deletion Peak 18	57	64	858
LOC100128386	Deletion Peak 14	40	49	879
LOC100129148	Amplification Peak 10	6	167	750
LOC100129307	Deletion Peak 15	29	35	886
LOC100129345	Deletion Peak 16	36	43	881
LOC100129518	Deletion Peak  7	43	61	874
LOC100129617	Deletion Peak 17	35	46	881
LOC100130331	Amplification Peak  2	14	41	875
LOC100130370	Amplification Peak 23	2	66	851
LOC100130476	Deletion Peak  7	43	61	874
LOC100130520	Amplification Peak 23	2	66	851
LOC100130698	Deletion Peak 10	59	60	858
LOC100130950	Deletion Peak 18	57	64	858
LOC100131532	Deletion Peak  7	43	61	874
LOC100131626	Deletion Peak 14	40	49	879
LOC100132062	Deletion Peak  5	25	30	893
LOC100132078	Deletion Peak 14	40	49	879
LOC100132146	Deletion Peak  2	28	35	887
LOC100132174	Amplification Peak 23	2	66	851
LOC100132686	Deletion Peak 14	40	49	879
LOC100132735	Deletion Peak  7	43	61	874
LOC100134391	Amplification Peak 23	2	66	851
LOC100147773	Amplification Peak  1	7	50	865
LOC100268168	Deletion Peak  4	35	48	883
LOC100287015	Deletion Peak  8	20	39	896
LOC100287042	Amplification Peak 23	2	66	851
LOC100287497	Amplification Peak  2	14	41	875
LOC100287632	Deletion Peak  6	43	60	873
LOC100288254	Deletion Peak  4	35	48	883
LOC100289495	Deletion Peak  7	43	61	874
LOC100289511	Deletion Peak 16	36	43	881
LOC100294362	Amplification Peak 23	2	66	851
LOC100422212	Amplification Peak  1	7	50	865
LOC100422737	Deletion Peak  6	43	60	873
LOC100505666	Amplification Peak  1	7	50	865
LOC100505795	Amplification Peak  1	7	50	865
LOC100505918	Amplification Peak  1	7	50	865
LOC100506023	Amplification Peak  1	7	50	865
LOC100506281	Deletion Peak 17	35	46	881
LOC100506321	Deletion Peak 16	36	43	881
LOC100506371	Deletion Peak 18	57	64	858
LOC100506388	Deletion Peak 18	57	64	858
LOC100506444	Amplification Peak  7	8	31	885
LOC100506476	Deletion Peak 16	36	43	881
LOC100506498	Deletion Peak 16	36	43	881
LOC100506603	Deletion Peak 16	36	43	881
LOC100506679	Deletion Peak 22	60	66	855
LOC100506700	Deletion Peak 16	36	43	881
LOC100507002	Amplification Peak 23	2	66	851
LOC100507205	Deletion Peak 13	40	53	876
LOC100507277	Deletion Peak 16	36	43	881
LOC100507283	Deletion Peak 14	40	49	879
LOC100507351	Amplification Peak 23	2	66	851
LOC100507384	Deletion Peak 13	40	53	876
LOC100507387	Deletion Peak  4	35	48	883
LOC100507406	Deletion Peak  7	43	61	874
LOC100507477	Deletion Peak  7	43	61	874
LOC100507557	Deletion Peak  7	43	61	874
LOC100652758	Deletion Peak  4	35	48	883
LOC100652768	Deletion Peak 14	40	49	879
LOC100996291	Amplification Peak 23	2	66	851
LOC100996385	Deletion Peak  4	35	48	883
LOC100996634	Deletion Peak  6	43	60	873
LOC100996664	Deletion Peak 16	36	43	881
LOC100996842	Deletion Peak 18	57	64	858
LOC101054525	Deletion Peak 14	40	49	879
LOC101060553	Deletion Peak 15	29	35	886
LOC101559451	Deletion Peak 18	57	64	858
LOC101926897	Deletion Peak 15	29	35	886
LOC101926942	Deletion Peak 10	59	60	858
LOC101926951	Deletion Peak 15	29	35	886
LOC101927143	Amplification Peak  2	14	41	875
LOC101927164	Amplification Peak  2	14	41	875
LOC101927248	Deletion Peak 15	29	35	886
LOC101927278	Deletion Peak 10	59	60	858
LOC101927284	Deletion Peak 15	29	35	886
LOC101927314	Deletion Peak  6	43	60	873
LOC101927365	Deletion Peak  6	43	60	873
LOC101927419	Deletion Peak 10	59	60	858
LOC101927437	Deletion Peak 15	29	35	886
LOC101927447	Deletion Peak 22	60	66	855
LOC101927472	Deletion Peak 10	59	60	858
LOC101927472	Deletion Peak 11	62	63	855
LOC101927478	Amplification Peak  2	14	41	875
LOC101927523	Deletion Peak 10	59	60	858
LOC101927523	Deletion Peak 11	62	63	855
LOC101927526	Deletion Peak 22	60	66	855
LOC101927532	Amplification Peak  2	14	41	875
LOC101927549	Deletion Peak 10	59	60	858
LOC101927549	Deletion Peak 11	62	63	855
LOC101927604	Amplification Peak  2	14	41	875
LOC101927620	Deletion Peak 16	36	43	881
LOC101927640	Deletion Peak  6	43	60	873
LOC101927683	Amplification Peak  2	14	41	875
LOC101927686	Deletion Peak  6	43	60	873
LOC101927690	Deletion Peak 16	36	43	882
LOC101927692	Deletion Peak 10	59	60	858
LOC101927692	Deletion Peak 11	62	63	855
LOC101927697	Deletion Peak  4	35	48	883
LOC101927727	Deletion Peak 18	57	64	858
LOC101927740	Deletion Peak  4	35	48	883
LOC101927765	Amplification Peak  2	14	41	875
LOC101927766	Deletion Peak  4	35	48	883
LOC101927768	Deletion Peak  6	43	60	873
LOC101927780	Deletion Peak 16	36	43	881
LOC101927787	Amplification Peak  2	14	41	875
LOC101927835	Deletion Peak  4	35	48	883
LOC101927839	Deletion Peak 18	57	64	858
LOC101927843	Deletion Peak 20	19	34	896
LOC101927851	Amplification Peak  2	14	41	875
LOC101927869	Deletion Peak 20	19	34	896
LOC101927908	Deletion Peak  4	35	48	883
LOC101927911	Deletion Peak 18	57	64	858
LOC101927919	Deletion Peak  6	43	60	873
LOC101927969	Deletion Peak  4	35	48	883
LOC101927973	Deletion Peak 20	19	34	896
LOC101928000	Deletion Peak 18	57	64	858
LOC101928009	Amplification Peak  1	7	50	865
LOC101928021	Amplification Peak 23	2	66	851
LOC101928034	Amplification Peak  1	7	50	865
LOC101928068	Amplification Peak  2	14	41	875
LOC101928075	Deletion Peak 16	36	43	881
LOC101928093	Deletion Peak  4	35	48	883
LOC101928107	Deletion Peak 20	19	34	896
LOC101928120	Amplification Peak  1	7	50	865
LOC101928123	Deletion Peak 16	36	43	881
LOC101928140	Deletion Peak  6	43	60	873
LOC101928143	Deletion Peak 16	36	43	881
LOC101928177	Amplification Peak  1	7	50	865
LOC101928203	Deletion Peak 17	35	46	881
LOC101928205	Amplification Peak 23	2	66	851
LOC101928226	Amplification Peak  2	14	41	875
LOC101928231	Deletion Peak  7	43	61	874
LOC101928251	Amplification Peak 23	2	66	851
LOC101928266	Deletion Peak 18	57	64	858
LOC101928304	Deletion Peak  7	43	61	874
LOC101928372	Amplification Peak  1	7	50	865
LOC101928404	Amplification Peak  1	7	50	865
LOC101928417	Deletion Peak 17	35	46	881
LOC101928418	Deletion Peak 18	57	64	858
LOC101928424	Deletion Peak 14	40	49	879
LOC101928429	Deletion Peak  7	43	61	874
LOC101928443	Amplification Peak 17	17	22	897
LOC101928446	Deletion Peak 17	35	46	881
LOC101928461	Deletion Peak  7	43	61	874
LOC101928475	Deletion Peak 18	57	64	858
LOC101928504	Deletion Peak 16	36	43	881
LOC101928510	Deletion Peak 13	40	53	876
LOC101928514	Amplification Peak 23	2	66	851
LOC101928535	Deletion Peak 14	40	49	879
LOC101928557	Deletion Peak 17	35	46	881
LOC101928565	Amplification Peak  1	7	50	865
LOC101928591	Deletion Peak 13	40	53	876
LOC101928596	Amplification Peak  1	7	50	865
LOC101928614	Deletion Peak 17	35	46	881
LOC101928650	Amplification Peak  1	7	50	865
LOC101928659	Deletion Peak 17	35	46	881
LOC101928661	Deletion Peak  7	43	61	874
LOC101928673	Amplification Peak  1	7	50	865
LOC101928674	Amplification Peak 23	2	66	851
LOC101928682	Deletion Peak 17	35	46	881
LOC101928696	Amplification Peak  1	7	50	865
LOC101928697	Deletion Peak 15	29	35	886
LOC101928708	Deletion Peak 17	35	46	881
LOC101928710	Amplification Peak 23	2	66	851
LOC101928737	Deletion Peak 17	35	46	881
LOC101928738	Amplification Peak 23	2	66	851
LOC101928751	Amplification Peak  1	7	50	865
LOC101928766	Amplification Peak 23	2	66	851
LOC101928767	Deletion Peak 16	36	43	881
LOC101928791	Deletion Peak 16	36	43	881
LOC101928804	Deletion Peak 19	19	27	900
LOC101928812	Deletion Peak 13	40	53	876
LOC101928820	Deletion Peak  6	43	60	873
LOC101928823	Deletion Peak 14	40	49	879
LOC101928847	Deletion Peak 14	40	49	879
LOC101928855	Amplification Peak 23	2	66	851
LOC101928880	Deletion Peak 17	35	46	881
LOC101928894	Deletion Peak 13	40	53	876
LOC101928909	Deletion Peak 16	36	43	881
LOC101928911	Deletion Peak  6	43	60	873
LOC101928936	Deletion Peak  6	43	60	873
LOC101928940	Deletion Peak 14	40	49	879
LOC101928985	Deletion Peak 14	40	49	879
LOC101929002	Deletion Peak 16	36	43	881
LOC101929011	Deletion Peak 14	40	49	879
LOC101929054	Deletion Peak  2	28	35	887
LOC101929057	Deletion Peak  6	43	60	873
LOC101929080	Deletion Peak 16	36	43	881
LOC101929089	Deletion Peak 14	40	49	879
LOC101929122	Deletion Peak  7	43	61	874
LOC101929140	Deletion Peak 15	29	35	886
LOC101929159	Deletion Peak  2	28	35	887
LOC101929208	Deletion Peak 14	40	49	879
LOC101929227	Deletion Peak 14	40	49	879
LOC101929241	Deletion Peak 16	36	43	881
LOC101929259	Deletion Peak 15	29	35	886
LOC101929297	Deletion Peak  7	43	61	874
LOC101929340	Deletion Peak 14	40	49	879
LOC101929420	Deletion Peak  7	43	61	874
LOC101929427	Deletion Peak 14	40	49	879
LOC101929460	Deletion Peak  7	43	61	874
LOC101929504	Deletion Peak  7	43	61	874
LOC101929511	Amplification Peak 23	2	66	851
LOC101929523	Deletion Peak  7	43	61	874
LOC101929541	Amplification Peak  2	14	41	875
LOC101929565	Amplification Peak  2	14	41	875
LOC101929574	Deletion Peak 10	59	60	858
LOC101929631	Amplification Peak  2	14	41	875
LOC101929646	Deletion Peak 10	59	60	858
LOC101929657	Deletion Peak 15	29	35	886
LOC101929662	Deletion Peak 10	59	60	858
LOC101929771	Amplification Peak  2	14	41	875
LOC101930114	Amplification Peak  2	14	41	875
LOC102546299	Deletion Peak  4	35	48	883
LOC102577426	Deletion Peak  5	25	30	893
LOC102723345	Deletion Peak 15	29	35	886
LOC102723505	Amplification Peak 23	2	66	851
LOC102723517	Amplification Peak 23	2	66	851
LOC102723649	Deletion Peak  7	43	61	874
LOC102723665	Deletion Peak 10	59	60	858
LOC102723703	Deletion Peak 10	59	60	858
LOC102723727	Amplification Peak  2	14	41	875
LOC102723809	Deletion Peak 16	36	43	881
LOC102723831	Deletion Peak  7	43	61	874
LOC102723833	Amplification Peak  2	14	41	875
LOC102723838	Deletion Peak 14	40	49	879
LOC102723886	Amplification Peak  2	14	41	875
LOC102723895	Deletion Peak 14	40	49	879
LOC102723968	Deletion Peak 15	29	35	886
LOC102724009	Deletion Peak 18	57	64	858
LOC102724053	Deletion Peak  7	43	61	874
LOC102724084	Deletion Peak 17	35	46	881
LOC102724152	Deletion Peak  7	43	61	874
LOC102724153	Deletion Peak 16	36	43	881
LOC102724163	Deletion Peak 17	35	46	881
LOC102724188	Deletion Peak 20	19	34	896
LOC102724190	Deletion Peak 16	36	43	881
LOC102724265	Amplification Peak 17	17	22	897
LOC102724297	Deletion Peak  2	28	35	887
LOC102724301	Deletion Peak 14	40	49	879
LOC102724344	Deletion Peak 17	35	46	881
LOC102724357	Deletion Peak  7	43	61	874
LOC102724404	Deletion Peak  4	35	48	883
LOC102724467	Deletion Peak 17	35	46	881
LOC102724502	Deletion Peak 20	19	34	896
LOC102724511	Deletion Peak  7	43	61	874
LOC102724589	Deletion Peak 10	59	60	858
LOC102724589	Deletion Peak 11	62	63	855
LOC102724601	Amplification Peak  1	7	50	865
LOC103021295	Deletion Peak 18	57	64	858
LOC103191607	Deletion Peak 15	29	35	886
LOC103312105	Deletion Peak 13	40	53	876
LOC103344931	Deletion Peak 10	59	60	858
LOC103344931	Deletion Peak 11	62	63	855
LOC103352541	Deletion Peak  7	43	61	874
LOC105274304	Amplification Peak 23	2	66	851
LOC105369473	Deletion Peak 14	40	49	879
LOC105369486	Deletion Peak 14	40	49	879
LOC105369507	Deletion Peak 14	40	49	879
LOC105369509	Deletion Peak 14	40	49	879
LOC105369532	Deletion Peak 14	40	49	879
LOC105370177	Deletion Peak 15	29	35	886
LOC105370203	Deletion Peak 15	29	35	886
LOC105370306	Deletion Peak 15	29	35	886
LOC105370333	Deletion Peak 15	29	35	886
LOC105370369	Deletion Peak 15	29	35	886
LOC105370586	Deletion Peak 16	36	43	881
LOC105370605	Deletion Peak 16	36	43	881
LOC105370619	Deletion Peak 16	36	43	881
LOC105370622	Deletion Peak 16	36	43	881
LOC105371430	Deletion Peak 18	57	64	858
LOC105371458	Amplification Peak  1	7	50	865
LOC105371485	Deletion Peak 18	57	64	858
LOC105371506	Deletion Peak 18	57	64	858
LOC105371592	Deletion Peak 18	57	64	858
LOC105371899	Amplification Peak 23	2	66	851
LOC105371907	Amplification Peak 23	2	66	851
LOC105371925	Amplification Peak 23	2	66	851
LOC105372751	Deletion Peak 20	19	34	896
LOC105372897	Amplification Peak  2	14	41	875
LOC105373051	Deletion Peak 22	60	66	855
LOC105373100	Deletion Peak 22	60	66	855
LOC105376633	Deletion Peak 13	40	53	876
LOC105377102	Deletion Peak  2	28	35	887
LOC105377105	Deletion Peak  2	28	35	887
LOC105377682	Deletion Peak  4	35	48	883
LOC105377716	Deletion Peak  4	35	48	883
LOC105377924	Deletion Peak  6	43	60	873
LOC105377962	Deletion Peak  6	43	60	873
LOC105377967	Deletion Peak  6	43	60	873
LOC105377975	Deletion Peak  6	43	60	873
LOC105378047	Deletion Peak  7	43	61	874
LOC105378052	Deletion Peak  7	43	61	874
LOC105378068	Deletion Peak  7	43	61	874
LOC105378098	Deletion Peak  7	43	61	874
LOC105378123	Deletion Peak  7	43	61	874
LOC105378127	Deletion Peak  7	43	61	874
LOC105378137	Deletion Peak  7	43	61	874
LOC105378146	Deletion Peak  7	43	61	874
LOC105378397	Deletion Peak 10	59	60	858
LOC105378430	Deletion Peak 10	59	60	858
LOC105378470	Deletion Peak 10	59	60	858
LOC105378470	Deletion Peak 11	62	63	855
LOC105748977	Amplification Peak  2	14	41	875
LOC145474	Deletion Peak 16	36	43	881
