region	status	short_histology	count	region_type
EXD3	loss	Medulloblastoma	28	gene
EXD3	loss	Meningioma	8	gene
EXD3	loss	Neurofibroma	5	gene
EXD3	loss	Other	9	gene
EXD3	loss	Schwannoma	5	gene
EXOC1	gain	All	5	gene
EXOC1	gain	HGAT	5	gene
EXOC1L	gain	All	5	gene
EXOC1L	gain	HGAT	5	gene
EXOC2	gain	All	4	gene
EXOC2	loss	All	238	gene
EXOC2	loss	ATRT	6	gene
EXOC2	loss	Choroid plexus tumor	7	gene
EXOC2	loss	DNET	5	gene
EXOC2	loss	Dysplasia	4	gene
EXOC2	loss	Ependymoma	15	gene
EXOC2	loss	Ganglioglioma	11	gene
EXOC2	loss	HGAT	49	gene
EXOC2	loss	LGAT	61	gene
EXOC2	loss	Medulloblastoma	30	gene
EXOC2	loss	Meningioma	8	gene
EXOC2	loss	Neurofibroma	5	gene
EXOC2	loss	Other	9	gene
EXOC2	loss	Schwannoma	5	gene
EXOC3L1	gain	All	4	gene
EXOC4	gain	All	8	gene
EXOSC4	gain	All	9	gene
EXOSC4	loss	All	6	gene
EXOSC4	gain	HGAT	5	gene
EXT2	loss	All	8	gene
EXTL1	loss	All	4	gene
F12	loss	All	8	gene
F12	loss	HGAT	5	gene
F2	loss	All	5	gene
FAAP100	gain	All	14	gene
FAAP100	gain	Medulloblastoma	7	gene
FAAP20	loss	All	11	gene
FABP5P3	gain	All	9	gene
FADS1	loss	All	4	gene
FADS2	loss	All	4	gene
FADS3	loss	All	4	gene
FAF1	loss	All	7	gene
FALEC	gain	All	16	gene
FALEC	loss	All	229	gene
FALEC	gain	Ependymoma	5	gene
FALEC	gain	HGAT	4	gene
FALEC	loss	ATRT	7	gene
FALEC	loss	Choroid plexus tumor	6	gene
FALEC	loss	DNET	5	gene
FALEC	loss	Dysplasia	4	gene
FALEC	loss	Ependymoma	15	gene
FALEC	loss	Ganglioglioma	11	gene
FALEC	loss	HGAT	45	gene
FALEC	loss	LGAT	61	gene
FALEC	loss	Medulloblastoma	29	gene
FALEC	loss	Meningioma	8	gene
FALEC	loss	Neurofibroma	5	gene
FALEC	loss	Other	8	gene
FALEC	loss	Schwannoma	5	gene
FAM106A	loss	All	14	gene
FAM106A	loss	HGAT	4	gene
FAM106A	loss	Medulloblastoma	5	gene
FAM110A	loss	All	4	gene
FAM110D	loss	All	4	gene
FAM122A	loss	All	243	gene
FAM122A	loss	ATRT	7	gene
FAM122A	loss	Choroid plexus tumor	7	gene
FAM122A	loss	DNET	5	gene
FAM122A	loss	Dysplasia	4	gene
FAM122A	loss	Ependymoma	17	gene
FAM122A	loss	Ganglioglioma	11	gene
FAM122A	loss	HGAT	51	gene
FAM122A	loss	LGAT	62	gene
FAM122A	loss	Medulloblastoma	31	gene
FAM122A	loss	Meningioma	8	gene
FAM122A	loss	Neurofibroma	5	gene
FAM122A	loss	Other	9	gene
FAM122A	loss	Schwannoma	5	gene
FAM13C	loss	All	4	gene
FAM153A	loss	All	7	gene
FAM153CP	loss	All	9	gene
FAM153CP	loss	HGAT	5	gene
FAM160A2	loss	All	6	gene
FAM166A	gain	All	5	gene
FAM166A	loss	All	231	gene
FAM166A	loss	ATRT	7	gene
FAM166A	loss	Choroid plexus tumor	7	gene
FAM166A	loss	DNET	5	gene
FAM166A	loss	Dysplasia	4	gene
FAM166A	loss	Ependymoma	14	gene
FAM166A	loss	Ganglioglioma	11	gene
FAM166A	loss	HGAT	45	gene
FAM166A	loss	LGAT	60	gene
FAM166A	loss	Medulloblastoma	28	gene
FAM166A	loss	Meningioma	8	gene
FAM166A	loss	Neurofibroma	5	gene
FAM166A	loss	Other	9	gene
FAM166A	loss	Schwannoma	5	gene
FAM166B	gain	All	5	gene
FAM167A	gain	All	7	gene
FAM167A	loss	All	10	gene
FAM167A	loss	Medulloblastoma	4	gene
FAM167A-AS1	gain	All	7	gene
FAM167A-AS1	loss	All	10	gene
FAM167A-AS1	loss	Medulloblastoma	4	gene
FAM169B	gain	All	7	gene
FAM169B	gain	HGAT	6	gene
FAM171A2	gain	All	12	gene
FAM171A2	loss	All	11	gene
FAM171A2	gain	Medulloblastoma	9	gene
FAM171A2	loss	HGAT	6	gene
FAM180B	gain	All	4	gene
FAM180B	loss	All	6	gene
FAM181B	loss	All	5	gene
FAM185A	gain	All	11	gene
FAM189A1	loss	All	7	gene
FAM189A1	loss	HGAT	6	gene
FAM193B	loss	All	8	gene
FAM193B	loss	HGAT	5	gene
FAM200A	gain	All	12	gene
FAM200A	gain	LGAT	4	gene
FAM207A	gain	All	5	gene
FAM207A	loss	All	4	gene
FAM210A	gain	All	12	gene
FAM210A	loss	All	241	gene
FAM210A	gain	Medulloblastoma	7	gene
FAM210A	loss	ATRT	7	gene
FAM210A	loss	Choroid plexus tumor	8	gene
FAM210A	loss	DNET	5	gene
FAM210A	loss	Dysplasia	4	gene
FAM210A	loss	Ependymoma	17	gene
FAM210A	loss	Ganglioglioma	11	gene
FAM210A	loss	HGAT	51	gene
FAM210A	loss	LGAT	61	gene
FAM210A	loss	Medulloblastoma	29	gene
FAM210A	loss	Meningioma	9	gene
FAM210A	loss	Neurofibroma	5	gene
FAM210A	loss	Other	8	gene
FAM210A	loss	Schwannoma	5	gene
FAM214B	gain	All	4	gene
FAM215A	gain	All	12	gene
FAM215A	loss	All	11	gene
FAM215A	gain	Medulloblastoma	9	gene
FAM215A	loss	HGAT	6	gene
FAM217B	gain	All	12	gene
FAM217B	gain	HGAT	5	gene
FAM218A	loss	All	4	gene
FAM221A	gain	All	5	gene
FAM221A	gain	HGAT	4	gene
FAM221B	gain	All	4	gene
FAM230A	loss	All	224	gene
FAM230A	loss	ATRT	5	gene
FAM230A	loss	Choroid plexus tumor	7	gene
FAM230A	loss	DNET	5	gene
FAM230A	loss	Dysplasia	4	gene
FAM230A	loss	Ependymoma	15	gene
FAM230A	loss	Ganglioglioma	11	gene
FAM230A	loss	HGAT	47	gene
FAM230A	loss	LGAT	60	gene
FAM230A	loss	Medulloblastoma	29	gene
FAM230A	loss	Meningioma	6	gene
FAM230A	loss	Neurofibroma	5	gene
FAM230A	loss	Other	9	gene
FAM230B	loss	All	11	gene
FAM230B	loss	ATRT	5	gene
FAM230G	gain	All	5	gene
FAM230G	loss	All	241	gene
FAM230G	loss	ATRT	12	gene
FAM230G	loss	Choroid plexus tumor	7	gene
FAM230G	loss	DNET	5	gene
FAM230G	loss	Dysplasia	4	gene
FAM230G	loss	Ependymoma	18	gene
FAM230G	loss	Ganglioglioma	11	gene
FAM230G	loss	HGAT	49	gene
FAM230G	loss	LGAT	61	gene
FAM230G	loss	Medulloblastoma	29	gene
FAM230G	loss	Meningioma	7	gene
FAM230G	loss	Neurofibroma	6	gene
FAM230G	loss	Other	9	gene
FAM230G	loss	Schwannoma	4	gene
FAM230H	loss	All	8	gene
FAM230I	loss	All	7	gene
FAM230J	loss	All	224	gene
FAM230J	loss	ATRT	5	gene
FAM230J	loss	Choroid plexus tumor	7	gene
FAM230J	loss	DNET	5	gene
FAM230J	loss	Dysplasia	4	gene
FAM230J	loss	Ependymoma	15	gene
FAM230J	loss	Ganglioglioma	11	gene
FAM230J	loss	HGAT	47	gene
FAM230J	loss	LGAT	60	gene
FAM230J	loss	Medulloblastoma	29	gene
FAM230J	loss	Meningioma	6	gene
FAM230J	loss	Neurofibroma	5	gene
FAM230J	loss	Other	9	gene
FAM27E5	gain	All	6	gene
FAM27E5	loss	All	6	gene
FAM27E5	gain	Medulloblastoma	5	gene
FAM30A	loss	All	4	gene
FAM3B	gain	All	4	gene
FAM3B	loss	All	6	gene
FAM41C	loss	All	11	gene
FAM43A	gain	All	7	gene
FAM43A	loss	All	5	gene
FAM49A	gain	All	4	gene
FAM83G	gain	All	6	gene
FAM83G	loss	All	16	gene
FAM83G	loss	HGAT	5	gene
FAM83G	loss	Medulloblastoma	7	gene
FAM83H	gain	All	9	gene
FAM83H	loss	All	5	gene
FAM83H	gain	HGAT	5	gene
FAM83H-AS1	gain	All	10	gene
FAM83H-AS1	loss	All	5	gene
FAM83H-AS1	gain	HGAT	5	gene
FAM86B3P	gain	All	7	gene
FAM86B3P	loss	All	10	gene
FAM86B3P	loss	Medulloblastoma	4	gene
FAM86DP	loss	All	4	gene
FAM87B	loss	All	10	gene
FAM90A27P	loss	All	4	gene
FAM95C	gain	All	4	gene
FAM95C	loss	All	229	gene
FAM95C	loss	ATRT	7	gene
FAM95C	loss	Choroid plexus tumor	7	gene
FAM95C	loss	DNET	5	gene
FAM95C	loss	Dysplasia	4	gene
FAM95C	loss	Ependymoma	14	gene
FAM95C	loss	Ganglioglioma	10	gene
FAM95C	loss	HGAT	47	gene
FAM95C	loss	LGAT	60	gene
FAM95C	loss	Medulloblastoma	29	gene
FAM95C	loss	Meningioma	8	gene
FAM95C	loss	Neurofibroma	5	gene
FAM95C	loss	Other	8	gene
FAM95C	loss	Schwannoma	5	gene
FAM99A	gain	All	5	gene
FAM99A	loss	All	4	gene
FAM99B	gain	All	5	gene
FAM99B	loss	All	4	gene
FAN1	loss	All	5	gene
FAN1	loss	HGAT	4	gene
FANCA	loss	All	242	gene
FANCA	loss	ATRT	7	gene
FANCA	loss	Choroid plexus tumor	7	gene
FANCA	loss	DNET	5	gene
FANCA	loss	Dysplasia	4	gene
FANCA	loss	Ependymoma	16	gene
FANCA	loss	Ganglioglioma	11	gene
FANCA	loss	HGAT	49	gene
FANCA	loss	LGAT	61	gene
FANCA	loss	Medulloblastoma	34	gene
FANCA	loss	Meningioma	8	gene
FANCA	loss	Neurofibroma	5	gene
FANCA	loss	Other	9	gene
FANCA	loss	Schwannoma	5	gene
FANCG	gain	All	4	gene
FASN	gain	All	13	gene
FASN	gain	Medulloblastoma	6	gene
FASTK	gain	All	10	gene
FASTKD5	gain	All	5	gene
FAT3	gain	All	6	gene
FAT3	loss	All	7	gene
FAT4	gain	All	4	gene
FBRS	gain	All	5	gene
FBRS	loss	All	233	gene
FBRS	loss	ATRT	7	gene
FBRS	loss	Choroid plexus tumor	7	gene
FBRS	loss	DNET	5	gene
FBRS	loss	Dysplasia	4	gene
FBRS	loss	Ependymoma	16	gene
FBRS	loss	Ganglioglioma	11	gene
FBRS	loss	HGAT	45	gene
FBRS	loss	LGAT	61	gene
FBRS	loss	Medulloblastoma	29	gene
FBRS	loss	Meningioma	8	gene
FBRS	loss	Neurofibroma	5	gene
FBRS	loss	Other	9	gene
FBRS	loss	Schwannoma	5	gene
FBXL13	gain	All	12	gene
FBXL14	gain	All	5	gene
FBXL18	loss	All	4	gene
FBXL19	gain	All	5	gene
FBXL19	loss	All	233	gene
FBXL19	loss	ATRT	7	gene
FBXL19	loss	Choroid plexus tumor	7	gene
FBXL19	loss	DNET	5	gene
FBXL19	loss	Dysplasia	4	gene
FBXL19	loss	Ependymoma	16	gene
FBXL19	loss	Ganglioglioma	11	gene
FBXL19	loss	HGAT	45	gene
FBXL19	loss	LGAT	61	gene
FBXL19	loss	Medulloblastoma	29	gene
FBXL19	loss	Meningioma	8	gene
FBXL19	loss	Neurofibroma	5	gene
FBXL19	loss	Other	9	gene
FBXL19	loss	Schwannoma	5	gene
FBXL19-AS1	gain	All	5	gene
FBXL19-AS1	loss	All	233	gene
FBXL19-AS1	loss	ATRT	7	gene
FBXL19-AS1	loss	Choroid plexus tumor	7	gene
FBXL19-AS1	loss	DNET	5	gene
FBXL19-AS1	loss	Dysplasia	4	gene
FBXL19-AS1	loss	Ependymoma	16	gene
FBXL19-AS1	loss	Ganglioglioma	11	gene
FBXL19-AS1	loss	HGAT	45	gene
FBXL19-AS1	loss	LGAT	61	gene
FBXL19-AS1	loss	Medulloblastoma	29	gene
FBXL19-AS1	loss	Meningioma	8	gene
FBXL19-AS1	loss	Neurofibroma	5	gene
FBXL19-AS1	loss	Other	9	gene
FBXL19-AS1	loss	Schwannoma	5	gene
FBXL20	gain	All	17	gene
FBXL20	gain	Medulloblastoma	14	gene
FBXL6	gain	All	9	gene
FBXL6	loss	All	6	gene
FBXL6	gain	HGAT	5	gene
FBXL8	gain	All	4	gene
FBXO10	loss	All	4	gene
FBXO24	gain	All	12	gene
FBXO24	gain	LGAT	4	gene
FBXO31	loss	All	4	gene
FBXO39	loss	All	4	gene
FBXO45	loss	All	4	gene
FBXO45	loss	HGAT	4	gene
FBXO47	gain	All	17	gene
FBXO47	gain	Medulloblastoma	14	gene
FBXW10	loss	All	15	gene
FBXW10	loss	HGAT	4	gene
FBXW10	loss	Medulloblastoma	6	gene
FBXW5	gain	All	4	gene
FBXW5	loss	All	231	gene
FBXW5	loss	ATRT	7	gene
FBXW5	loss	Choroid plexus tumor	7	gene
FBXW5	loss	DNET	5	gene
FBXW5	loss	Dysplasia	4	gene
FBXW5	loss	Ependymoma	14	gene
FBXW5	loss	Ganglioglioma	11	gene
FBXW5	loss	HGAT	45	gene
FBXW5	loss	LGAT	60	gene
FBXW5	loss	Medulloblastoma	28	gene
FBXW5	loss	Meningioma	8	gene
FBXW5	loss	Neurofibroma	5	gene
FBXW5	loss	Other	9	gene
FBXW5	loss	Schwannoma	5	gene
FCGR1A	gain	All	6	gene
FCHO2	gain	All	5	gene
FCN1	loss	All	232	gene
FCN1	loss	ATRT	7	gene
FCN1	loss	Choroid plexus tumor	7	gene
FCN1	loss	DNET	5	gene
FCN1	loss	Dysplasia	4	gene
FCN1	loss	Ependymoma	15	gene
FCN1	loss	Ganglioglioma	11	gene
FCN1	loss	HGAT	45	gene
FCN1	loss	LGAT	60	gene
FCN1	loss	Medulloblastoma	28	gene
FCN1	loss	Meningioma	8	gene
FCN1	loss	Neurofibroma	5	gene
FCN1	loss	Other	9	gene
FCN1	loss	Schwannoma	5	gene
FCN2	loss	All	232	gene
FCN2	loss	ATRT	7	gene
FCN2	loss	Choroid plexus tumor	7	gene
FCN2	loss	DNET	5	gene
FCN2	loss	Dysplasia	4	gene
FCN2	loss	Ependymoma	15	gene
FCN2	loss	Ganglioglioma	11	gene
FCN2	loss	HGAT	45	gene
FCN2	loss	LGAT	60	gene
FCN2	loss	Medulloblastoma	28	gene
FCN2	loss	Meningioma	8	gene
FCN2	loss	Neurofibroma	5	gene
FCN2	loss	Other	9	gene
FCN2	loss	Schwannoma	5	gene
FDFT1	gain	All	5	gene
FDFT1	loss	All	9	gene
FEN1	loss	All	4	gene
FGF11	loss	All	4	gene
FGF12	gain	All	9	gene
FGF12	loss	All	6	gene
FGF12	gain	Medulloblastoma	4	gene
FGF22	gain	All	4	gene
FGF22	loss	All	5	gene
FGFR1	gain	All	6	gene
FGL2	gain	All	19	gene
FGL2	gain	HGAT	5	gene
FGL2	gain	Medulloblastoma	7	gene
FHOD1	gain	All	4	gene
FIP1L1	gain	All	9	gene
FIP1L1	gain	HGAT	9	gene
FIS1	gain	All	9	gene
FKBP1A	loss	All	4	gene
FKBP4	gain	All	4	gene
FKBP4	loss	All	4	gene
FKBP6	gain	All	8	gene
FKBP6	loss	All	8	gene
FKBP6	gain	HGAT	4	gene
FKBP9P1	gain	All	17	gene
FKBP9P1	gain	HGAT	7	gene
FKBP9P1	gain	Medulloblastoma	4	gene
FLAD1	gain	All	13	gene
FLAD1	gain	HGAT	6	gene
FLCN	gain	All	11	gene
FLCN	loss	All	28	gene
FLCN	gain	Medulloblastoma	5	gene
FLCN	loss	HGAT	7	gene
FLCN	loss	Medulloblastoma	17	gene
FLG	gain	All	7	gene
FLG	loss	All	4	gene
FLG	gain	HGAT	4	gene
FLG-AS1	gain	All	7	gene
FLG-AS1	loss	All	4	gene
FLG-AS1	gain	HGAT	4	gene
FLG2	gain	All	7	gene
FLG2	loss	All	4	gene
FLG2	gain	HGAT	4	gene
FLII	gain	All	10	gene
FLII	loss	All	27	gene
FLII	gain	Medulloblastoma	4	gene
FLII	loss	HGAT	6	gene
FLII	loss	Medulloblastoma	17	gene
FLJ16779	gain	All	12	gene
FLJ16779	gain	HGAT	6	gene
FLJ34503	loss	All	4	gene
FLJ36000	gain	All	5	gene
FLJ36000	loss	All	6	gene
FLJ36000	gain	Medulloblastoma	5	gene
FLJ40194	gain	All	10	gene
FLJ40194	gain	Medulloblastoma	8	gene
FLT4	gain	All	4	gene
FLT4	loss	All	9	gene
FLT4	loss	HGAT	5	gene
FMC1	gain	All	92	gene
FMC1	gain	LGAT	90	gene
FMC1-LUC7L2	gain	All	92	gene
FMC1-LUC7L2	gain	LGAT	90	gene
FMN1	loss	All	7	gene
FMN1	loss	HGAT	6	gene
FMNL1	gain	All	12	gene
FMNL1	loss	All	9	gene
FMNL1	gain	Medulloblastoma	9	gene
FMNL1	loss	HGAT	4	gene
FMO5	gain	All	5	gene
FMO5	loss	All	232	gene
FMO5	loss	ATRT	7	gene
FMO5	loss	Choroid plexus tumor	7	gene
FMO5	loss	DNET	5	gene
FMO5	loss	Dysplasia	4	gene
FMO5	loss	Ependymoma	15	gene
FMO5	loss	Ganglioglioma	11	gene
FMO5	loss	HGAT	46	gene
FMO5	loss	LGAT	61	gene
FMO5	loss	Medulloblastoma	29	gene
FMO5	loss	Meningioma	8	gene
FMO5	loss	Neurofibroma	5	gene
FMO5	loss	Other	8	gene
FMO5	loss	Schwannoma	5	gene
FNBP4	gain	All	4	gene
FNBP4	loss	All	7	gene
FNDC10	loss	All	12	gene
FNDC11	gain	All	12	gene
FNDC11	loss	All	4	gene
FNDC11	gain	HGAT	5	gene
FNDC11	loss	HGAT	4	gene
FNDC8	gain	All	20	gene
FNDC8	gain	Medulloblastoma	16	gene
FOCAD	gain	All	4	gene
FOCAD	loss	All	9	gene
FOCAD	loss	HGAT	7	gene
FOCAD-AS1	gain	All	4	gene
FOCAD-AS1	loss	All	7	gene
FOCAD-AS1	loss	HGAT	6	gene
FOPNL	loss	All	234	gene
FOPNL	loss	ATRT	7	gene
FOPNL	loss	Choroid plexus tumor	7	gene
FOPNL	loss	DNET	5	gene
FOPNL	loss	Dysplasia	4	gene
FOPNL	loss	Ependymoma	16	gene
FOPNL	loss	Ganglioglioma	11	gene
FOPNL	loss	HGAT	46	gene
FOPNL	loss	LGAT	61	gene
FOPNL	loss	Medulloblastoma	28	gene
FOPNL	loss	Meningioma	8	gene
FOPNL	loss	Neurofibroma	5	gene
FOPNL	loss	Other	9	gene
FOPNL	loss	Schwannoma	5	gene
FOXC1	gain	All	4	gene
FOXC1	loss	All	237	gene
FOXC1	loss	ATRT	6	gene
FOXC1	loss	Choroid plexus tumor	7	gene
FOXC1	loss	DNET	5	gene
FOXC1	loss	Dysplasia	4	gene
FOXC1	loss	Ependymoma	15	gene
FOXC1	loss	Ganglioglioma	11	gene
FOXC1	loss	HGAT	49	gene
FOXC1	loss	LGAT	61	gene
FOXC1	loss	Medulloblastoma	30	gene
FOXC1	loss	Meningioma	8	gene
FOXC1	loss	Neurofibroma	5	gene
FOXC1	loss	Other	8	gene
FOXC1	loss	Schwannoma	5	gene
FOXD1	gain	All	5	gene
FOXD4L3	loss	All	239	gene
FOXD4L3	loss	ATRT	7	gene
FOXD4L3	loss	Choroid plexus tumor	7	gene
FOXD4L3	loss	DNET	5	gene
FOXD4L3	loss	Dysplasia	4	gene
FOXD4L3	loss	Ependymoma	16	gene
FOXD4L3	loss	Ganglioglioma	11	gene
FOXD4L3	loss	HGAT	49	gene
FOXD4L3	loss	LGAT	62	gene
FOXD4L3	loss	Medulloblastoma	30	gene
FOXD4L3	loss	Meningioma	8	gene
FOXD4L3	loss	Neurofibroma	5	gene
FOXD4L3	loss	Other	9	gene
FOXD4L3	loss	Schwannoma	5	gene
FOXD4L5	loss	All	236	gene
FOXD4L5	loss	ATRT	7	gene
FOXD4L5	loss	Choroid plexus tumor	7	gene
FOXD4L5	loss	DNET	5	gene
FOXD4L5	loss	Dysplasia	4	gene
FOXD4L5	loss	Ependymoma	16	gene
FOXD4L5	loss	Ganglioglioma	11	gene
FOXD4L5	loss	HGAT	47	gene
FOXD4L5	loss	LGAT	62	gene
FOXD4L5	loss	Medulloblastoma	29	gene
FOXD4L5	loss	Meningioma	8	gene
FOXD4L5	loss	Neurofibroma	5	gene
FOXD4L5	loss	Other	9	gene
FOXD4L5	loss	Schwannoma	5	gene
FOXF2	gain	All	4	gene
FOXF2	loss	All	237	gene
FOXF2	loss	ATRT	6	gene
FOXF2	loss	Choroid plexus tumor	7	gene
FOXF2	loss	DNET	5	gene
FOXF2	loss	Dysplasia	4	gene
FOXF2	loss	Ependymoma	15	gene
FOXF2	loss	Ganglioglioma	11	gene
FOXF2	loss	HGAT	49	gene
FOXF2	loss	LGAT	61	gene
FOXF2	loss	Medulloblastoma	30	gene
FOXF2	loss	Meningioma	8	gene
FOXF2	loss	Neurofibroma	5	gene
FOXF2	loss	Other	8	gene
FOXF2	loss	Schwannoma	5	gene
FOXH1	loss	All	7	gene
FOXK1	loss	All	4	gene
FOXM1	gain	All	5	gene
FOXM1	loss	All	4	gene
FOXO3B	loss	All	15	gene
FOXO3B	loss	HGAT	4	gene
FOXO3B	loss	Medulloblastoma	6	gene
FOXP2	gain	All	7	gene
FOXQ1	gain	All	4	gene
FOXQ1	loss	All	236	gene
FOXQ1	loss	ATRT	6	gene
FOXQ1	loss	Choroid plexus tumor	7	gene
FOXQ1	loss	DNET	5	gene
FOXQ1	loss	Dysplasia	4	gene
FOXQ1	loss	Ependymoma	15	gene
FOXQ1	loss	Ganglioglioma	11	gene
FOXQ1	loss	HGAT	48	gene
FOXQ1	loss	LGAT	61	gene
FOXQ1	loss	Medulloblastoma	30	gene
FOXQ1	loss	Meningioma	8	gene
FOXQ1	loss	Neurofibroma	5	gene
FOXQ1	loss	Other	8	gene
FOXQ1	loss	Schwannoma	5	gene
FOXS1	gain	All	7	gene
FRG2KP	loss	All	233	gene
FRG2KP	loss	ATRT	7	gene
FRG2KP	loss	Choroid plexus tumor	7	gene
FRG2KP	loss	DNET	5	gene
FRG2KP	loss	Dysplasia	4	gene
FRG2KP	loss	Ependymoma	16	gene
FRG2KP	loss	Ganglioglioma	11	gene
FRG2KP	loss	HGAT	45	gene
FRG2KP	loss	LGAT	61	gene
FRG2KP	loss	Medulloblastoma	29	gene
FRG2KP	loss	Meningioma	8	gene
FRG2KP	loss	Neurofibroma	5	gene
FRG2KP	loss	Other	9	gene
FRG2KP	loss	Schwannoma	5	gene
FRGCA	loss	All	5	gene
FRMPD2	loss	All	5	gene
FSCN1	loss	All	4	gene
FSCN2	gain	All	14	gene
FSCN2	gain	Medulloblastoma	7	gene
FSTL3	gain	All	4	gene
FSTL3	loss	All	5	gene
FTCD	gain	All	4	gene
FTCD	loss	All	4	gene
FTCD-AS1	loss	All	4	gene
FUS	gain	All	5	gene
FUS	loss	All	233	gene
FUS	loss	ATRT	7	gene
FUS	loss	Choroid plexus tumor	7	gene
FUS	loss	DNET	5	gene
FUS	loss	Dysplasia	4	gene
FUS	loss	Ependymoma	16	gene
FUS	loss	Ganglioglioma	11	gene
FUS	loss	HGAT	45	gene
FUS	loss	LGAT	61	gene
FUS	loss	Medulloblastoma	29	gene
FUS	loss	Meningioma	8	gene
FUS	loss	Neurofibroma	5	gene
FUS	loss	Other	9	gene
FUS	loss	Schwannoma	5	gene
FUT10	loss	All	5	gene
FUT7	gain	All	4	gene
FUT7	loss	All	231	gene
FUT7	loss	ATRT	7	gene
FUT7	loss	Choroid plexus tumor	7	gene
FUT7	loss	DNET	5	gene
FUT7	loss	Dysplasia	4	gene
FUT7	loss	Ependymoma	14	gene
FUT7	loss	Ganglioglioma	11	gene
FUT7	loss	HGAT	45	gene
FUT7	loss	LGAT	60	gene
FUT7	loss	Medulloblastoma	28	gene
FUT7	loss	Meningioma	8	gene
FUT7	loss	Neurofibroma	5	gene
FUT7	loss	Other	9	gene
FUT7	loss	Schwannoma	5	gene
FXN	loss	All	243	gene
FXN	loss	ATRT	7	gene
FXN	loss	Choroid plexus tumor	7	gene
FXN	loss	DNET	5	gene
FXN	loss	Dysplasia	4	gene
FXN	loss	Ependymoma	17	gene
FXN	loss	Ganglioglioma	11	gene
FXN	loss	HGAT	51	gene
FXN	loss	LGAT	62	gene
FXN	loss	Medulloblastoma	31	gene
FXN	loss	Meningioma	8	gene
FXN	loss	Neurofibroma	5	gene
FXN	loss	Other	9	gene
FXN	loss	Schwannoma	5	gene
FXR2	loss	All	5	gene
FZD2	gain	All	12	gene
FZD2	loss	All	11	gene
FZD2	gain	Medulloblastoma	9	gene
FZD2	loss	HGAT	6	gene
FZD8	loss	All	4	gene
FZD8	loss	HGAT	4	gene
FZD9	gain	All	12	gene
FZD9	loss	All	8	gene
FZD9	gain	HGAT	5	gene
G0S2	gain	All	6	gene
G0S2	loss	All	6	gene
G6PC	gain	All	17	gene
G6PC	loss	All	10	gene
G6PC	gain	Medulloblastoma	14	gene
G6PC	loss	HGAT	5	gene
G6PC3	gain	All	12	gene
G6PC3	loss	All	11	gene
G6PC3	gain	Medulloblastoma	9	gene
G6PC3	loss	HGAT	6	gene
GAA	gain	All	14	gene
GAA	gain	Medulloblastoma	7	gene
GAB2	loss	All	5	gene
GABARAP	loss	All	5	gene
GABBR1	loss	All	231	gene
GABBR1	loss	ATRT	6	gene
GABBR1	loss	Choroid plexus tumor	7	gene
GABBR1	loss	DNET	5	gene
GABBR1	loss	Dysplasia	4	gene
GABBR1	loss	Ependymoma	14	gene
GABBR1	loss	Ganglioglioma	11	gene
GABBR1	loss	HGAT	47	gene
GABBR1	loss	LGAT	61	gene
GABBR1	loss	Medulloblastoma	29	gene
GABBR1	loss	Meningioma	8	gene
GABBR1	loss	Neurofibroma	5	gene
GABBR1	loss	Other	8	gene
GABBR1	loss	Schwannoma	5	gene
GABPB2	loss	All	4	gene
GABRD	loss	All	11	gene
GACAT3	gain	All	12	gene
GACAT3	gain	Medulloblastoma	6	gene
GAL3ST4	gain	All	12	gene
GAL3ST4	gain	LGAT	4	gene
GALNS	gain	All	4	gene
GALNS	loss	All	242	gene
GALNS	loss	ATRT	7	gene
GALNS	loss	Choroid plexus tumor	7	gene
GALNS	loss	DNET	5	gene
GALNS	loss	Dysplasia	4	gene
GALNS	loss	Ependymoma	16	gene
GALNS	loss	Ganglioglioma	11	gene
GALNS	loss	HGAT	49	gene
GALNS	loss	LGAT	61	gene
GALNS	loss	Medulloblastoma	34	gene
GALNS	loss	Meningioma	8	gene
GALNS	loss	Neurofibroma	5	gene
GALNS	loss	Other	9	gene
GALNS	loss	Schwannoma	5	gene
GALNT11	gain	All	9	gene
GALNT18	gain	All	5	gene
GALNT18	loss	All	9	gene
GALNT18	loss	HGAT	4	gene
GALNTL5	gain	All	9	gene
GALP	gain	All	5	gene
GALP	loss	All	231	gene
GALP	loss	ATRT	7	gene
GALP	loss	Choroid plexus tumor	7	gene
GALP	loss	DNET	4	gene
GALP	loss	Dysplasia	4	gene
GALP	loss	Ependymoma	16	gene
GALP	loss	Ganglioglioma	11	gene
GALP	loss	HGAT	45	gene
GALP	loss	LGAT	62	gene
GALP	loss	Medulloblastoma	28	gene
GALP	loss	Meningioma	9	gene
GALP	loss	Neurofibroma	5	gene
GALP	loss	Other	8	gene
GALP	loss	Schwannoma	5	gene
GAPDH	gain	All	6	gene
GAPT	loss	All	4	gene
GAPVD1	loss	All	4	gene
GAS2L1	loss	All	4	gene
GAS2L2	gain	All	19	gene
GAS2L2	gain	Medulloblastoma	15	gene
GAS8	loss	All	22	gene
GAS8	loss	HGAT	10	gene
GAS8	loss	Medulloblastoma	7	gene
GAS8-AS1	loss	All	22	gene
GAS8-AS1	loss	HGAT	10	gene
GAS8-AS1	loss	Medulloblastoma	7	gene
GATA4	gain	All	6	gene
GATA4	loss	All	9	gene
GATA5	gain	All	13	gene
GATA5	gain	HGAT	6	gene
GATAD2B	gain	All	12	gene
GATAD2B	gain	HGAT	5	gene
GATD1	gain	All	7	gene
