"","stranded_over_polya_logFC","average_logCPM","F","PValue","BH FDR"
"AL049840.1",-5.08946619144624,-0.0184005387828681,100.313406506825,1.97550460717304e-07,0.000108112224398682
"AC099336.1",5.01755350941652,-0.320725239612923,99.8912124421171,2.02388414534768e-07,0.000108112224398682
"AC092828.1",6.03823621221238,1.43224914135653,99.3361982954913,2.0895823295509e-07,0.000108112224398682
"AC018665.1",-9.56340434220834,0.873303450326379,99.0835353944993,2.1203050112057e-07,0.000108112224398682
"HNRNPKP2",-4.88582086894368,0.811147150017516,98.1969808750925,2.23231371699064e-07,0.000108112224398682
"RPS28P7",-5.70298544773604,1.788102883409,97.5636965248111,2.31651889140712e-07,0.000108112224398682
"HIST1H2AB",8.29167255484313,3.69845710779682,97.4931974550001,2.32611802126827e-07,0.000108112224398682
"Telomerase-vert",9.54243793061191,4.6082208202423,96.9874361921111,2.39634657354933e-07,0.000108112224398682
"AC125494.1",-8.75691482288228,3.1393119389653,96.9134588062303,2.40682300105473e-07,0.000108112224398682
"HIST1H1E",7.95694505050899,5.50430917527138,96.8242977243814,2.41952012828083e-07,0.000108112224398682
"AL583722.2",-6.19977551656389,2.51978009986209,94.586501448291,2.76505688132716e-07,0.000120864780537236
"TMX2P1",-4.73222300097917,1.00503481062087,94.2745341360469,2.81762356716793e-07,0.000120864780537236
"CBX3P9",-4.07748379652327,1.0337270067538,92.8487735477319,3.07306163745479e-07,0.000129237305882608
"HIST1H4C",7.59346716315548,4.28252983093303,91.3460085398214,3.37174869879385e-07,0.00013907166556102
"ZNF805",2.95057159471782,3.59285834512989,90.4051752586218,3.57581987181375e-07,0.000144706008699361
"SNRPGP15",-6.85232330698044,-1.68752965954608,89.4944129618574,3.78708664906211e-07,0.000150310277293328
"AC021224.1",-9.40363502544932,2.24221377343619,88.9011999059865,3.9324544336823e-07,0.000150310277293328
"AL513523.10",-8.82828161973576,2.96202793511603,88.3482449409647,4.07379382058582e-07,0.000150310277293328
"AC007620.2",-4.78656622270438,3.07451333562514,88.2840307853192,4.0905849094059e-07,0.000150310277293328
"AC007969.1",-3.20998704551823,3.64125261590222,88.2473390939245,4.10021517823889e-07,0.000150310277293328
"RPL15P3",-3.20731286909475,4.82396998211954,88.1164085146277,4.13479408816969e-07,0.000150310277293328
"AL035413.2",-6.96166443294699,-1.62550006605654,86.8359495324606,4.49134953547466e-07,0.000158296687924135
"AC010468.1",-7.79405335926376,1.88167868587428,86.7991952675784,4.50209714815938e-07,0.000158296687924135
"MIR181A1HG",5.34052243428445,1.78581067543556,86.1010071438791,4.71201680243695e-07,0.000161621160039484
"NPM1P24",-5.92605610295944,0.274885195486414,85.9870035082698,4.74735783405795e-07,0.000161621160039484
"RBM15",2.36071918415202,5.27850481651496,85.062380909577,5.04559343647892e-07,0.000167482547592786
"RN7SK",8.18146309620764,12.0064305581565,84.9725611530842,5.0757019738582e-07,0.000167482547592786
"AC012615.3",-9.29936629546794,0.715910422553055,84.341340045333,5.29325156806695e-07,0.000172014635805909
"HIST1H2AL",7.35272667359484,3.16389210157408,83.8748970271922,5.46094881474623e-07,0.000174815567430862
"AL353795.3",5.35195704518376,3.0636924427621,82.9421075560753,5.81508110620415e-07,0.000183414499361569
"HIST1H3B",9.08508872358201,5.63122784603314,81.5010998966524,6.41569565208865e-07,0.000196762941771101
"HIST1H2BI",8.56974995739517,2.68960192377007,81.3751494218866,6.4715181328647e-07,0.000196762941771101
"NAV2-AS1",-8.54748347912054,-0.115144211598437,81.2812370847155,6.51350655806982e-07,0.000196762941771101
"AL390318.1",8.22742843933402,-0.594715382998443,80.8509805794656,6.70994730018727e-07,0.000199881874575579
"AC104117.2",-7.51891534895738,0.303818866172258,80.2182239197963,7.01142199011532e-07,0.000202309028055946
"EEF1A1P11",-8.3568465563612,0.352510427090893,80.1570721817372,7.0413785570733e-07,0.000202309028055946
"RN7SL4P",7.19218124914047,2.02660350026357,80.0900077314115,7.07440185760721e-07,0.000202309028055946
"HIST1H2BO",6.87143966929639,3.6360390248924,79.6449340732331,7.29815442526292e-07,0.000205961600148736
"SPDYE3",-11.5291374814894,1.49001095299619,199.894769513716,7.43822268987803e-07,0.000206296124259144
"CERS6-AS1",-7.86593916651414,3.18217839876471,78.7897232770999,7.75146979595775e-07,0.000206296124259144
"IL10RB-AS1",-5.43898556579219,1.79193774933212,78.7847456389918,7.75420193224221e-07,0.000206296124259144
"RNGTTP1",4.65237769706256,-1.63042687369332,78.6394459248361,7.83444704914139e-07,0.000206296124259144
"AC018635.1",-10.0538429508884,0.0437620549885656,196.157185477999,7.98880829783144e-07,0.000206296124259144
"GTF3C2-AS1",-6.87024079854859,-1.63589334499874,78.3286210154237,8.0093525976993e-07,0.000206296124259144
"AC069282.1",-9.59335021543152,-0.400170335993814,196.019088593523,8.01011532869577e-07,0.000206296124259144
"AC005921.3",5.65494204998455,0.54974753135337,78.0056223003614,8.19590984459604e-07,0.000206296124259144
"AC092171.2",-7.59416430256594,2.95159607261953,77.6899077270316,8.38313129765935e-07,0.000206296124259144
"ALMS1",2.34458843776739,6.92422305977309,77.5727261857367,8.45387566856241e-07,0.000206296124259144
"AC091564.5",-10.0386375305751,1.31618924596794,77.4612838852424,8.52179618778895e-07,0.000206296124259144
"AC019205.3",-9.48919155010525,1.85780386420307,77.4379769961233,8.53608063375294e-07,0.000206296124259144
"AC099560.2",-4.90933647231614,3.79213185754546,77.3983934758535,8.56040426103312e-07,0.000206296124259144
"AC079250.1",-3.88311370599671,-0.259799441539859,76.9834364723464,8.82027312491516e-07,0.00020814149754324
"TCEAL4",-1.71767372438311,5.92019145148447,76.9665048542009,8.83106875999385e-07,0.00020814149754324
"RBM12B",1.54269560157643,5.83268207172352,76.2021337751905,9.33473075782875e-07,0.000217620984015121
"AC080112.4",-7.32431341022046,-1.29037404006598,76.0128544428988,9.46453165512708e-07,0.000218274489181899
"AC010976.1",-6.78321921445478,-1.76047143398641,75.1429081363121,1.00885998265621e-06,0.000230191796893729
"HIST1H3C",7.54842404849384,4.93374226817256,74.7639888283101,1.03752091932535e-06,0.00023423945976516
"AC124068.1",-9.39779461081105,2.8951338725779,74.6073558652208,1.04964262194287e-06,0.000234507655785737
"TCEAL9",-3.62834030940532,5.21182599655068,74.4328353444146,1.06334193191304e-06,0.000235119152120318
"CICP27",-7.27258425595673,-0.688722367213932,74.0758375443577,1.09201418724307e-06,0.000237559072371284
"AC118553.2",3.33048858403649,3.4630604817462,73.8942895872082,1.10693750070043e-06,0.000237559072371284
"AC245060.6",-8.5586958005603,1.30952153041929,73.8862381068288,1.10760477606902e-06,0.000237559072371284
"HIST1H2BE",6.68981064307896,4.53791668339932,73.6805313213747,1.12481170674923e-06,0.00023886100481542
"ARAP1-AS2",-7.02784144871591,-1.49278384521978,72.4833516120137,1.23130780043273e-06,0.000253788770527185
"RPS27",-2.35510080890717,7.92470256643949,72.3028664299314,1.24835432079402e-06,0.000253788770527185
"AC114546.3",-12.9172228493796,2.86808888526348,174.269058051868,1.24856665344501e-06,0.000253788770527185
"RPL4P5",-6.13650679397388,2.10330544198264,72.2119799180794,1.25704159843644e-06,0.000253788770527185
"AP4B1-AS1",-6.17113458154494,-0.951467145221353,72.128833996932,1.26505026724699e-06,0.000253788770527185
"RPSAP54",-7.47882828822981,0.274130345720761,72.117939538171,1.2661039932119e-06,0.000253788770527185
"AC011290.2",-6.48241609504305,-2.01622438268843,71.675374362178,1.3097799627295e-06,0.00026011259852428
"HIST1H4D",8.39935261187671,3.19720119342413,71.3085355842652,1.34730661643898e-06,0.00026511038815948
"AC005288.1",-3.75856962274803,2.08291727972631,70.8991866984354,1.39065807927973e-06,0.000271153040767196
"AC074033.1",-3.08675183237039,4.509041960341,70.5563436257789,1.42821066773064e-06,0.000275966327941322
"AC011595.2",-4.39174279606948,-0.000654620685133419,70.1341528372252,1.47607639949418e-06,0.000281098885260096
"AC024075.3",-7.84206814795274,-0.122792046472844,70.0917511124289,1.48098536154377e-06,0.000281098885260096
"AC018638.1",-9.18628138238042,-0.787369446667572,165.718384009101,1.50873517722953e-06,0.000283853965624728
"RPL17P19",9.13337233073702,0.102257875824228,69.7288918645856,1.52377539071079e-06,0.000284190735477957
"AC073052.2",-6.51032310130554,-1.34911638634182,69.5480038210711,1.54563944297267e-06,0.000285783403214464
"HMBOX1",2.54845794426067,5.39987778669573,69.3889639499161,1.56516276430138e-06,0.00028669100519847
"PRPS1P2",-8.9730593693851,-0.988944002505029,163.209520426555,1.59773707862157e-06,0.00028669100519847
"AL031729.1",-4.91783239807997,-1.35431652451057,68.7730400163433,1.64351069439578e-06,0.00028669100519847
"HIST1H1D",6.90929323833798,3.71883491871498,68.4783718779137,1.68259147889034e-06,0.00028669100519847
"RPL21P16",-1.98387469379607,5.69079252753052,68.387315623004,1.69488448998695e-06,0.00028669100519847
"AL031714.1",-8.32933007373558,0.853294660498071,68.3500754749053,1.69994197486213e-06,0.00028669100519847
"AC024896.1",-8.77325800128022,3.44631323363989,68.3436409844763,1.70081759245659e-06,0.00028669100519847
"AL359918.1",-4.53031172481592,-0.181468481876289,68.2918917009161,1.70787872445837e-06,0.00028669100519847
"AC005332.2",-7.7131420010118,-0.820506139412694,68.2282600319115,1.71660770222587e-06,0.00028669100519847
"RAB11FIP1P1",-7.88651111614708,-0.000820613077488248,68.2242072117428,1.71716541210208e-06,0.00028669100519847
"AP001267.1",-8.65045637794202,3.20211397553951,68.1925062317787,1.72153502909664e-06,0.00028669100519847
"HIST1H3J",7.19624963883975,2.60032595600195,68.1433579757793,1.72833499361486e-06,0.00028669100519847
"AL355032.1",-5.74199419994873,-1.68433783494431,68.0911689916042,1.73558968011603e-06,0.00028669100519847
"SMG1P3",3.36643549132439,5.54584863230232,68.0761549741805,1.73768326537677e-06,0.00028669100519847
"TMEM262",-6.14958029205039,0.398949518477596,67.8966750019919,1.76293774065024e-06,0.000288637318026461
"EIF4A1P2",-5.03112277876463,1.02096337819822,67.3411345546045,1.84383919759473e-06,0.000299595932651604
"AC067930.6",-8.1918192892465,2.8209199559815,67.014685205112,1.89337891849631e-06,0.000305332263488037
"ASH1L",1.64600081108379,7.75653480675789,66.7167585657623,1.93993751455062e-06,0.000308200237277946
"AC083873.1",-5.82943888342833,0.531467036341119,66.6662958434045,1.94795401970721e-06,0.000308200237277946
"SPDYE5",-7.00810738111188,-1.44933506743533,66.5939229142081,1.95951812726129e-06,0.000308200237277946
"AL117209.1",-7.21410062536027,-1.32561768854697,66.5371699115856,1.96864194829721e-06,0.000308200237277946
"ARPC3P1",-4.73511013286551,-1.58888257061568,66.4448695419717,1.98358559831725e-06,0.000308289448642814
"HNRNPA1P48",-2.05938520516667,5.99107126738263,66.3266674707788,2.00291471476638e-06,0.000309054063325967
"SCARNA9",4.86936691331167,1.43642022534788,66.1467378912708,2.03275748920589e-06,0.000311418447346343
"TPT1P9",-4.32719093448344,1.75064380893417,65.9835998605102,2.06026036255716e-06,0.000312066814238658
"AC005702.1",-4.47401805627643,-0.822148912437304,65.8849933761399,2.07709264352012e-06,0.000312066814238658
"AL357568.2",5.63516599216858,-1.45802675091421,65.8643335218033,2.08063942727192e-06,0.000312066814238658
"TAS2R30",6.85199024046736,1.29785679011631,65.6980235958193,2.10944717869413e-06,0.000314190438115497
"RPS27AP16",-3.54675378777822,3.48170495937352,65.5293926228606,2.13912887144597e-06,0.000315348868459883
"CICP16",-6.5283725310545,-1.90450875393448,65.4690386191372,2.14986925160635e-06,0.000315348868459883
"RPS13P2",-5.03787677329107,1.35069469584862,65.2602825219509,2.18750249069272e-06,0.000315348868459883
"AC009630.3",-10.1846045482863,0.170970785364156,149.932534123497,2.196174847834e-06,0.000315348868459883
"ZNF484",2.28194818351319,4.41910838895732,65.1711217972451,2.20380756016607e-06,0.000315348868459883
"AC019163.1",6.15413592444678,-2.38148194270378,65.1157788580353,2.21399894816214e-06,0.000315348868459883
"AC012066.1",5.71668442270609,-0.165316002478644,65.082543430711,2.22014542789269e-06,0.000315348868459883
"FTH1P2",-6.49803135220533,4.37113491445958,64.8900396860909,2.25613710598837e-06,0.000316510297172927
"AL031670.1",-6.34416914061048,-2.06336262857313,64.8810387402947,2.2578364167968e-06,0.000316510297172927
"FP671120.4",-9.70350577812646,0.555839148989515,64.747725215884,2.28317908302292e-06,0.000317153920964479
"SCOC",-2.02688029003469,5.78332877378738,64.7017140839047,2.29200194654486e-06,0.000317153920964479
"DIMT1",-1.93229715128541,4.6539038475157,64.5958606793025,2.3124499409084e-06,0.000317932220080791
"FLJ42393",6.42208422036136,1.23126820071946,64.4369631240282,2.34354187537636e-06,0.000319237535139438
"ZNF543",2.23002654333076,4.08726937415383,64.395610511015,2.35171253972544e-06,0.000319237535139438
"RPL36AL",-2.32288203670661,5.62666621704337,64.2913580722782,2.37245787657373e-06,0.00031924599550067
"ENSAP2",-6.60332344268623,0.954121205758671,64.1942358542933,2.39197494031302e-06,0.00031924599550067
"DUX4L50",-4.64523653366618,0.717785928529617,64.0196013187422,2.42753730226739e-06,0.00031924599550067
"AL079301.1",5.79805177625973,0.53656760444654,64.0125074739514,2.42899475355958e-06,0.00031924599550067
"MT-ND6",-5.86725334350703,9.01292990269147,64.0081885656385,2.42988258144039e-06,0.00031924599550067
"AC112512.1",5.68311837632614,-0.784484974533737,63.9538605432898,2.44108277051986e-06,0.00031924599550067
"HIST1H3D",5.80238969842242,4.84086300792638,63.7663642303577,2.48019780903234e-06,0.000321355251552998
"AC099518.5",-8.15008294621807,1.21546414651752,63.7332693814574,2.48717697490665e-06,0.000321355251552998
"AC132812.1",-6.50219556649001,0.983521043609573,63.5199439047915,2.53271265181232e-06,0.000324179266945799
"HIST1H2BM",8.06836676108235,2.75875418314755,63.4481881198599,2.54824548423931e-06,0.000324179266945799
"MED4-AS1",-8.58637424662674,-1.34778086212724,143.994683537468,2.55437784939575e-06,0.000324179266945799
"TOMM20P4",-5.24224753141928,-0.208122285668611,63.2205770383719,2.5982497352369e-06,0.000327807413655065
"AL590627.1",-5.24169986411633,-1.28261711965412,63.0134200040763,2.64474879258716e-06,0.000331722643879588
"HNRNPUP1",-3.97984404940406,0.760965449393086,62.8802742786556,2.67514297648427e-06,0.000333584107904852
"AC016831.5",7.08088103883201,1.9072880266467,62.7442526768821,2.70661147803809e-06,0.000335557242664514
"HIST1H2BF",5.98137721200484,4.11778489001897,62.5732055240624,2.74679251894652e-06,0.000338581643369913
"RPS24",-2.14592534125193,8.02504781046543,62.1948261344609,2.8381538037014e-06,0.000347844130181644
"AP004242.1",-6.39319008802345,-1.44236603835917,62.1211151531475,2.85635787566333e-06,0.000348086157484244
"LIMD1-AS1",-4.09923080463251,2.12629980074259,61.9474247582377,2.89978982731406e-06,0.000349034693008365
"AC079921.1",-5.78107572391384,-2.0012241047957,61.8503669889303,2.92439185161322e-06,0.000349034693008365
"AC125611.3",-8.68244204487914,4.54292943464024,61.8476196395175,2.9250917488586e-06,0.000349034693008365
"GRM6",-5.86264576500859,-1.211079136686,61.8170859206182,2.93288337595173e-06,0.000349034693008365
"SNRPGP10",-4.87781376806074,0.590242373437814,61.767806939982,2.94550911201576e-06,0.000349034693008365
"AL512770.1",-8.92685208073792,-1.03222144241341,138.382266999152,2.96294979438269e-06,0.000349172237307253
"HINT2",-2.26017025162444,3.55781966745847,61.5673664654643,2.99751566492845e-06,0.000351315387876423
"AC010300.1",-9.03381617177209,-0.932526215009047,137.30769756058,3.05031997167433e-06,0.000355465382658923
"TCEAL3",-1.89087586317515,4.72958124518924,61.3092028345178,3.06607123237135e-06,0.000355465382658923
"OLA1P1",-3.93353423511913,1.29622083754876,60.9923647215783,3.15270001438936e-06,0.000362929389668564
"AC068631.3",-5.02456937428251,-0.0154795565926796,60.9507222652061,3.1642948465135e-06,0.000362929389668564
"AL662797.3",-4.08172421329642,1.76214624481914,60.8594024754889,3.18989476448824e-06,0.000363193964585088
"HIST1H2BN",3.98443878628215,4.03537178403346,60.7820804954774,3.21175798787052e-06,0.000363193964585088
"AC009302.1",-7.14624660653358,-0.808388994184662,60.7239782266632,3.22830077495821e-06,0.000363193964585088
"AC068831.6",-5.9357351745812,1.3353190017979,60.6454736729889,3.25080919695006e-06,0.000363193964585088
"PTMAP2",-5.03541993778399,1.59710382568177,60.6438726983848,3.25127010445435e-06,0.000363193964585088
"RPL5P34",-4.04726144822871,3.41792138010251,60.4868934674876,3.29683227849078e-06,0.000365857008233207
"AL513327.1",-4.47443820240875,0.524078333627964,60.4253540454717,3.31489480174433e-06,0.000365857008233207
"AC011933.2",6.59114765347112,1.0925843386072,60.3509121785061,3.33689746262073e-06,0.000365857008233207
"AC009951.1",5.94410161921564,2.02352105166662,60.3292197188429,3.34334080630868e-06,0.000365857008233207
"AC233723.2",-8.30598547777646,0.9260910506911,60.1926582592648,3.38423577163396e-06,0.000367820664034364
"RPL5P12",-5.37566918204948,-1.66551085061936,60.1550999193747,3.39558427260369e-06,0.000367820664034364
"AC008635.1",-7.860789444626,-2.00343998660626,132.169957629205,3.51575586675592e-06,0.000377982972901241
"AL020996.3",-9.19369267484138,-0.781989933819818,131.879215167207,3.5446759718675e-06,0.000377982972901241
"AC006547.1",-9.63564145594648,-0.360720437274222,131.830435126446,3.54955733068239e-06,0.000377982972901241
"PFN1P1",-9.54319791091187,-0.449566646670828,131.727438212073,3.55989185593299e-06,0.000377982972901241
"ASS1P12",-8.37516281185164,-1.54269652551022,131.368649296421,3.59618835305158e-06,0.000379574637454738
"RGPD8",2.32740075938907,4.21859244367139,59.4662968644323,3.61172048280497e-06,0.000379574637454738
"AC005726.3",-7.87211889825477,-1.99569862642582,130.95634228892,3.63847457579045e-06,0.000379574637454738
"TMSB4XP6",-11.2953121233688,1.26026420413453,130.886762646644,3.64567210535603e-06,0.000379574637454738
"USF3",1.73343925435122,5.88216543065741,59.2138370340672,3.69489219057478e-06,0.000381217886951555
"AC008581.1",-6.03368114449393,0.517086933436808,59.1924693478308,3.70203275512616e-06,0.000381217886951555
"INO80D",1.87753498065464,6.19286521173888,59.1196633177311,3.72648285044313e-06,0.000381217886951555
"MRPL3P1",-5.4063026106847,-1.43178237188075,59.1016791392711,3.73255111244995e-06,0.000381217886951555
"TERF1P5",-3.29132881826905,-2.42700356108439,58.8202998631593,3.82899858652528e-06,0.000384617719329879
"AC006141.1",5.92164085495337,0.112074467665577,58.8042966240574,3.83456999920972e-06,0.000384617719329879
"HIST2H3D",7.23528962215074,3.54214596639488,58.7792537892624,3.84330730336142e-06,0.000384617719329879
"SEPT2P1",-9.12436145023485,-0.846501192006989,128.984866180021,3.84952089354476e-06,0.000384617719329879
"GPR52",8.42120452731828,-0.422903021830432,58.7317461892764,3.85994576994118e-06,0.000384617719329879
"POU5F2",6.93144567262855,2.40666167886278,58.6934048859323,3.87343469672015e-06,0.000384617719329879
"DRAP1",-1.94112454520013,5.34385102248523,58.591867951867,3.90942068981922e-06,0.000386013979677887
"KLF7-IT1",4.38012190081043,-0.584765030221919,58.5524594582375,3.92349158755033e-06,0.000386013979677887
"AC022968.1",-4.14478016952314,1.76994079958509,58.4871991436005,3.94692191949308e-06,0.000386546033467067
"RBM5-AS1",-7.06554653028002,-0.787177812275928,58.2704198997516,4.02592131950075e-06,0.000392490729366601
"RPS23P8",-2.89899763540689,3.78755658839208,58.2112338850439,4.04780677396434e-06,0.000392838731619851
"AC110769.2",3.58256860552383,0.161473001555213,58.1404684459364,4.07415479648446e-06,0.00039361473907657
"HIST1H2AG",5.16711370326851,5.37967376362569,58.0519962398824,4.1073749751917e-06,0.000393979200190139
"RPL24P4",-3.02715285588101,2.990005280885,58.0326913501997,4.11466527613722e-06,0.000393979200190139
"KLF3P1",7.65179920719769,-0.521197018312976,57.8449293655572,4.186357678832e-06,0.000399062219980394
"TPRKB",-2.02564342157335,3.52798205333826,57.78811106381,4.20833630353659e-06,0.00039938228777988
"AL050331.1",-3.65878536325549,0.0671550171033426,57.5732013258214,4.2926837537686e-06,0.000404449384578382
"AC005253.1",-6.37633096552161,0.48292120219575,57.5561903018668,4.29944328999772e-06,0.000404449384578382
"RN7SL648P",6.73321869196106,-0.674287072968908,57.0804652643226,4.49355827318751e-06,0.000420863920713213
"PCDHGA8",4.02622855109385,2.83566793208134,56.8636224637315,4.5853888435475e-06,0.000425285313727048
"MZT1",-2.98007386011786,4.09600620352641,56.8209202370995,4.6037274872316e-06,0.000425285313727048
"RPS21",-2.80200536012371,6.73230509193781,56.8175097333919,4.6051957951329e-06,0.000425285313727048
"C1D",-2.01263712967458,3.29051808148322,56.7830080984878,4.62008010529664e-06,0.000425285313727048
"EIF4A1P7",-6.16544321396371,-1.00032395674525,56.6203688401893,4.69099756691929e-06,0.000429080655765843
"FOXP1-IT1",6.32850261117035,0.509763317195411,56.5525518553918,4.72093986026884e-06,0.000429080655765843
"HIST1H3G",6.06413747657384,4.69065451039414,56.5516768776772,4.72132761846041e-06,0.000429080655765843
"AC010343.1",-4.81094994813049,0.9218807053789,56.3228561253969,4.82400862660037e-06,0.000436562603473944
"POMK",3.68318505043093,4.41327245795719,56.2606458392365,4.85236972692026e-06,0.00043723545212167
"TAS2R50",5.48072953583522,-0.3664954519289,56.2173639901732,4.87221526748784e-06,0.00043723545212167
"AC005618.2",4.64847274257022,1.83371155660952,56.0836053407183,4.93414189093286e-06,0.000440947813653033
"RIMKLBP2",-7.07552888735638,-2.66794966049246,120.187067452651,5.002600979915e-06,0.000441181753593546
"HIST1H2AM",6.34623397581392,3.72782296306305,55.869084432279,5.03536965080865e-06,0.000441181753593546
"ACTR6",-1.62277929743327,4.35384730130267,55.8486471669118,5.04513822299544e-06,0.000441181753593546
"HNRNPA3P5",-5.23378217719219,-1.32623038797618,55.8446433989152,5.04705450362267e-06,0.000441181753593546
"KRT18P31",6.49330980853512,0.36601328274193,55.8330569476212,5.05260474626366e-06,0.000441181753593546
"CALM2P2",-5.14823130338479,1.14066735917053,55.8172697376136,5.06017863595731e-06,0.000441181753593546
"AC100814.1",-6.79870629665403,-0.686499950319414,55.7244590211333,5.10497078086637e-06,0.000443285074121546
"FKBP2",-2.92285253223153,3.97624695840666,55.4736362674517,5.22833446534776e-06,0.000450697860163537
"BDH2P1",-5.49614138766593,-0.482529224974265,55.4655569077547,5.2323651240545e-06,0.000450697860163537
"PIGCP1",-6.61753514947129,0.152605259775168,55.3525552226744,5.28911804201272e-06,0.000451283704762089
"AC010978.1",-8.97145316584513,-0.989734528563477,118.167349096499,5.32634260841689e-06,0.000451283704762089
"RPS4XP11",-5.5349527880774,0.0303848632905858,55.2576492146743,5.3373331880311e-06,0.000451283704762089
"VDAC1P1",-3.2118231172234,-0.0275313990453821,55.2513397624973,5.34055655697376e-06,0.000451283704762089
"AL162151.2",-8.56745698863474,2.973335272962,55.2438797697386,5.3443706177532e-06,0.000451283704762089
"HIST1H2BB",7.49245098129957,2.16851639475406,55.154343359491,5.39039440621421e-06,0.000453385016566598
"AL450306.1",-8.7980950683392,2.24197571929648,55.0523706689573,5.44336994765134e-06,0.000453499260588233
"HIST1H4J",3.95022410133609,4.66307898376799,55.0197513546998,5.46044282059902e-06,0.000453499260588233
"NANOGP5",7.15330681725374,-0.296038424367064,55.0073256516159,5.466962683855e-06,0.000453499260588233
"ZNF483",3.60053331168492,4.2921118134922,54.9278931584124,5.50885486429342e-06,0.000453499260588233
"AC246787.1",-5.21844549289185,2.17162270872926,54.9168359971263,5.51471571996327e-06,0.000453499260588233
"AC007731.2",-4.42173651907318,-0.621806274408302,54.8880165526312,5.53002540142752e-06,0.000453499260588233
"AL031600.3",-7.25835104724623,1.11582421663541,54.8128750651209,5.5701742869167e-06,0.000453499260588233
"HIST1H4L",8.75583042701335,1.65136004083474,54.7800649570098,5.5878107153228e-06,0.000453499260588233
"RPS24P8",-5.37789909282661,-0.140604045009231,54.748295554478,5.60494928820751e-06,0.000453499260588233
"SNHG22",3.87601128830833,2.30411959865002,54.7406870260261,5.60906286155842e-06,0.000453499260588233
"RPSAP36",5.24956248537964,0.18704121532129,54.7124900899817,5.62433808823526e-06,0.000453499260588233
"ZNF91",2.27957539878761,6.4143313856173,54.594562327505,5.68874697536945e-06,0.000456974700852899
"FEM1A",2.83829659833203,5.43678037358276,54.5111638323867,5.73481194211278e-06,0.000458604251689192
"AC120057.4",-3.83141764087632,0.852532045908403,54.4806082939981,5.75179707685531e-06,0.000458604251689192
"PCF11-AS1",10.154701136427,0.132223907919272,115.045420670285,5.88032535366762e-06,0.000465113971928422
"AL096817.1",5.35927594822088,-0.906153346158088,54.2373435878795,5.88911725041443e-06,0.000465113971928422
"AL122010.1",-8.3204063658683,-1.59150615830565,114.949322895226,5.89849871151299e-06,0.000465113971928422
"PRMT5-AS1",-4.01501296458793,-0.33597549135598,54.1044255199463,5.96574788629282e-06,0.000467971011156074
"KRT8P15",5.23644160256343,0.264074579051323,54.0810042838667,5.97936998750855e-06,0.000467971011156074
"AC092653.2",6.44640918790474,0.0966745946685195,53.9066388623247,6.08192151214785e-06,0.000467971011156074
"AC104564.6",4.54759531628211,-0.398608265888842,53.8991171876384,6.08639087322311e-06,0.000467971011156074
"RPL10P16",-3.11341310654135,5.80378110842922,53.8787134572845,6.09853385699131e-06,0.000467971011156074
"ST13P19",-6.01761527577937,-0.197718577772238,53.8683171161733,6.10473186018723e-06,0.000467971011156074
"TRMT112P6",-4.59972094744163,-1.14589523446101,53.8627510868122,6.108053162213e-06,0.000467971011156074
"HIST1H2AI",6.76005815132205,4.68430720657762,53.8606923987897,6.10928212997485e-06,0.000467971011156074
"AC124312.3",11.3300202948339,5.31781335969342,53.774401092423,6.16105324632694e-06,0.000470257188708968
"ZNF652",1.53477934399374,6.13982292563366,53.6682236964622,6.22545279931454e-06,0.000470996961694912
"AC007560.1",-8.14931637162964,-1.74673571946559,113.257818163696,6.2302423360849e-06,0.000470996961694912
"AC018645.2",-5.65839966449158,0.247243323419672,53.5614917636887,6.29097445615631e-06,0.000470996961694912
"HMGN3",-1.83701765933474,5.13147548828313,53.5598572510501,6.29198404825469e-06,0.000470996961694912
"SNX5P1",-4.09243872950716,-1.99166590524322,53.5481272921094,6.29923481016952e-06,0.000470996961694912
"MRPS36P1",-8.06005410705674,-1.82794402996458,112.904330926675,6.30250503573479e-06,0.000470996961694912
"MTND2P28",-6.25357114927028,5.73834506370988,53.4272018615307,6.37454966780508e-06,0.000474726879427373
"AC005944.1",-11.6232074112718,1.58272332887033,112.427967883239,6.40155971722399e-06,0.000475088764065814
"RPS3AP5",-5.98190282807939,-0.994312657160976,53.2144737369179,6.50958289467971e-06,0.000481439772155485
"RHEBP1",-2.51271235667932,2.75035633140123,53.082024398839,6.59532808870241e-06,0.000485043095630368
"AC099811.1",3.65532523602508,-0.266327261757419,53.0694542899016,6.60353337952571e-06,0.000485043095630368
"AC027309.2",-6.06162644070834,-1.05880175977601,53.0157318658009,6.63873463059405e-06,0.000485964438078434
"HIST1H3A",7.7103269581102,3.17470578330366,52.9751213005365,6.66548846658588e-06,0.000486263253848074
"AL079342.3",3.91554137076042,-2.01226608707436,52.8994375433635,6.71568155622081e-06,0.00048826419667059
"KRCC1",-1.65605938019497,4.54121259216578,52.7553440206761,6.81245683559376e-06,0.000493626939898023
"MTND1P23",-7.0909396386941,-0.811843402422827,52.5296542915464,6.9672930151869e-06,0.000503146466632083
"RPL7P9",-2.38990697994794,6.31377682199357,52.3598827794477,7.08645082193597e-06,0.000510034218888868
"RC3H1",1.46181871357557,6.15847896673194,52.1780588273981,7.21668958292028e-06,0.000516766313022911
"AC010507.1",-8.98864496330477,0.288024366075947,52.1622067860049,7.22817483713508e-06,0.000516766313022911
"TYRO3P",5.34736920368811,0.939933156765426,52.1116247814937,7.26496450744134e-06,0.000517202176236968
