	SAMPLE_ID	RAS_SCORE	TP53_SCORE	NF1_SCORE	RAS_SHUFFLE	TP53_SHUFFLE	NF1_SHUFFLE	sample_id	NF1	TP53	nf1_status	tp53_status	Kids_First_Biospecimen_ID	Kids_First_Participant_ID
637	7316-2569	0.7039231323682755	0.4230876822729804	0.4560510352080462	0.31672994315660696	0.5078306806454355	0.469568919783248	7316-2569	0.0	0.0	0	0	BS_QBR4WCQ2	PT_6PFFSB6D
638	7316-1086	0.30564505210150306	0.7663941986786391	0.4165810151314843	0.5229980524334864	0.5597593140041659	0.4906414708337409	7316-1086	0.0	1.0	0	1	BS_QC3XCE6X	PT_GB8MNK85
639	7316-321	0.2831450933362528	0.7151021841330067	0.5751788796552011	0.5797475240459665	0.6206372536587961	0.542616771674602	7316-321	0.0	0.0	0	0	BS_TG93XC55	PT_DDFAZ345
640	7316-222	0.5978891083337532	0.3039730504936791	0.5818478360200108	0.4245911517274881	0.3650536351711864	0.4553274008371386	7316-222	1.0	1.0	1	1	BS_QH82PBMB	PT_JQ45JK94
641	7316-3844	0.5238515917152415	0.7833331851508554	0.4636463082188861	0.3778434937235497	0.3630532316718604	0.5062134806111819	7316-3844	0.0	0.0	0	0	BS_QHS3V0GP	PT_NESAQHB1
642		0.3167889647520695	0.485661538464576	0.5340954508601722	0.513438676809557	0.4036908148860816	0.4914056896889408				0	0		
643		0.4307033666477756	0.41990942864904973	0.5603569223784284	0.4071172536821242	0.3856408309086207	0.5997517711882066				0	0		
644		0.6266299673063893	0.3221502221197269	0.6096180689309375	0.6724618890646238	0.7584336517927334	0.5661795269017902				0	0		
645	7316-929	0.4161415648593456	0.39878964040905024	0.4721707690501672	0.4159189893738074	0.5344230288950012	0.5698376191285305	7316-929	1.0	1.0	1	1	BS_QSTAVWGE	PT_JP1FDKN9
646	7316-3689	0.5086669381576382	0.8000901634575464	0.4898412382318265	0.3859797234125655	0.6896032468282738	0.46239862461424897	7316-3689	0.0	0.0	0	0	BS_QT3NZ2YZ	PT_NESAQHB1
647	7316-3323	0.4516245502788528	0.5007875900002243	0.5293597840899553	0.4194041531855369	0.5427360507285673	0.4738579140919548	7316-3323	0.0	0.0	0	0	BS_QTSXW7DA	PT_ZD9AYB6F
648	7316-331	0.3547143951719038	0.6117663485998923	0.4381517927401645	0.3543605418120145	0.3882004977807496	0.4278558307903173	7316-331	0.0	0.0	0	0	BS_QW60M0FE	PT_7M2PGCBV
649		0.7143674163001885	0.8539107750039062	0.5283944401027592	0.7538082400879024	0.6672354020677247	0.4755405723695799				0	0		
650	7316-895	0.27765695709035104	0.3959511026070727	0.40224470476737395	0.4136718213289689	0.3360883116707643	0.3533769280823154	7316-895	1.0	1.0	1	1	BS_TJTEF70D	PT_MDWPRDBT
651	7316-2751	0.3935830219718849	0.3281013098215081	0.5803903367963956	0.5214569279763387	0.5554016789291044	0.5477068340865933	7316-2751	0.0	0.0	0	0	BS_TK84K675	PT_MDWPRDBT
652	7316-3937	0.7086018925604066	0.11426619757747802	0.508804159072729	0.400884554608752	0.4331640027587597	0.4525284769686215	7316-3937	0.0	0.0	0	0	BS_QX12J6W1	PT_XRQHMBHB
653	7316-111	0.3967182826971941	0.04320406551348245	0.4090872576016413	0.5060874945066484	0.24586983295584824	0.4672871333680396	7316-111	0.0	0.0	0	0	BS_QXKRN6CR	PT_RM5S859Q
654	7316-1937	0.4052694389770931	0.8919795487076599	0.5735082941336825	0.402119803241456	0.5381850404426497	0.5187270073098956	7316-1937	0.0	1.0	0	1	BS_TM9MH0RP	PT_59D00MBQ
655	7316-355	0.5597266511686689	0.4844416744571761	0.462935499726921	0.5278334813969403	0.4713546735930581	0.6943497019705221	7316-355	1.0	1.0	1	1	BS_QZFEB94Q	PT_25Z2NX27
656	7316-2589	0.5463649056842607	0.4290322475352012	0.4811675733162045	0.6793200843304813	0.3474474924075634	0.6878539401893116	7316-2589	1.0	1.0	1	1	BS_R13X6TMW	PT_J0SZ1SX5
657	7316-461	0.39636482220807584	0.9443616352781694	0.4865324146604215	0.4571935355751913	0.21793919172562895	0.4760297217730953	7316-461	0.0	1.0	0	1	BS_TRKH2SPE	PT_RA6AGBA7
658	7316-1953	0.3559785202112392	0.13904375177014808	0.5971712241335553	0.4583344458461185	0.3415601175403994	0.5237171850658384	7316-1953	1.0	1.0	1	1	BS_R244Z0WX	PT_JPWVCTAJ
659	7316-1079	0.4680412877852949	0.26603638546348857	0.29487105736236696	0.6562023506109647	0.36006417233142224	0.6707974951765872	7316-1079	0.0	0.0	0	0	BS_R4Y180DM	PT_NBSRQAMS
660	7316-158	0.3927806433888905	0.8989890181629078	0.347259856482448	0.254178667920467	0.4927184554830584	0.485426523559325	7316-158	0.0	1.0	0	1	BS_TV5B86ZD	PT_9BZETM0M
661	7316-1681	0.4074383481544478	0.4047046503946117	0.5131449608422439	0.42312527716898624	0.8514587628400057	0.5741164910326632	7316-1681	0.0	0.0	0	0	BS_R634WKN7	PT_7JQ24F35
662	7316-2158	0.37637159186911134	0.7151942034583192	0.4928335537176179	0.2625288990212228	0.3810132777064271	0.4624492695016819	7316-2158	0.0	0.0	0	0	BS_R7HZCZ8B	PT_0CRPE7YP
663		0.4004053158554337	0.9023786445751476	0.5107405019880268	0.31604273507753955	0.4503877682620259	0.6731523483611788				0	0		
664	7316-123	0.3386942210320069	0.7024182714578293	0.5550811940250568	0.4583563664004944	0.346122469590226	0.7015994255979865	7316-123	1.0	1.0	1	1	BS_AMQGM1V9	PT_J3B812DT
665	7316-263	0.5997080753509441	0.4142895835510136	0.4040651527037715	0.4272650445995348	0.61505218553117	0.4855492139014877	7316-263	1.0	1.0	1	1	BS_RB2S0KDF	PT_A9YAZJNN
666	7316-3765	0.5076029924686702	0.9093066936807742	0.3978520592594147	0.6559126083488748	0.7026043304611805	0.4364882516955192	7316-3765	0.0	1.0	0	1	BS_V3Z3DB4N	PT_PF9EC93Q
667	7316-873	0.2650160956330249	0.7549562274876027	0.4513039748742809	0.2681508598360409	0.4980704586494318	0.50636359417052	7316-873	0.0	0.0	0	0	BS_RCFQ31XF	PT_3R0P995B
668	7316-3071	0.8010542010797367	0.4560021569442756	0.4929713629232335	0.6533665725505438	0.6380999777229149	0.4875556159283894	7316-3071	0.0	0.0	0	0	BS_RFMQ7T0T	PT_E3Y5BBSF
669	7316-2594	0.5793202740111553	0.8932273965265849	0.4882350934323745	0.5391237618363248	0.4370767991701761	0.5227198900067054	7316-2594	1.0	1.0	1	1	BS_VF5XWFXD	PT_JNEV57VK
670		0.3667562825349237	0.2653188861132331	0.5268948043956975	0.5545692021236913	0.3454862359802499	0.5785691156706495				0	0		
671	7316-2267	0.34411391017988896	0.3935249854036791	0.5114404075587978	0.4218445296082138	0.4466963531464932	0.7038073797516089	7316-2267	0.0	0.0	0	0	BS_RHD7XPNP	PT_JN3EN2HR
672	7316-3066	0.5680733776255397	0.22005846697346176	0.7663235898840857	0.5551239845139668	0.5797320793757593	0.5767754833794494	7316-3066	0.0	0.0	0	0	BS_RQSKD7PN	PT_2E552BAR
673	7316-1463	0.6196027485104023	0.15130605884052029	0.7207272003248831	0.5873006000076613	0.404000684754173	0.43108420315696977	7316-1463	1.0	1.0	1	1	BS_RR12T74P	PT_DTP4MMRA
674	7316-207	0.5047068790336389	0.4067096282381863	0.5594082015815192	0.3239224094030651	0.5589047465384069	0.3757889623412388	7316-207	0.0	0.0	0	0	BS_RRAEQZ97	PT_FXPJM0MW
675	7316-1783	0.3574441706763004	0.3677057081500328	0.6423374520179619	0.5466999207764657	0.7746012954296193	0.6411888117663802	7316-1783	0.0	0.0	0	0	BS_VMMJYN8Z	PT_WY8REZ3P
676	7316-1805	0.4940966468387601	0.35706872960404684	0.514823850267742	0.4285944729253989	0.6132904500342917	0.5154294183875707	7316-1805	0.0	0.0	0	0	BS_RWJZFTP9	PT_S0PBN4M7
677	7316-3521	0.7582581297107183	0.4124213446411673	0.7015437187448628	0.5469448284051986	0.4687409955395597	0.5334208232472262	7316-3521	1.0	1.0	1	1	BS_VMQMGSJY	PT_63F63QY0
678	7316-2288	0.41571168682950893	0.8457585714310463	0.4216739019112925	0.4918155717721353	0.3887935618261256	0.4936122927432146	7316-2288	0.0	0.0	0	0	BS_VVTHDRBD	PT_Y76A7PBA
679	7316-1706	0.4029965400102511	0.7637498129988693	0.4314236373291217	0.3820334968406836	0.6086278396295345	0.4848889766234339	7316-1706	1.0	1.0	1	1	BS_S0175QKX	PT_0NY38X3W
680	7316-938	0.5094575064944916	0.2615212782611169	0.5976148884779731	0.6315468359059411	0.6128020628355566	0.4887069177878245	7316-938	0.0	0.0	0	0	BS_S1KK7XRH	PT_YJBPEF4V
681	7316-442	0.3225065444480117	0.2625928236573631	0.5492099452968329	0.5107216130791775	0.7229760636331718	0.6239498485805051	7316-442	1.0	1.0	1	1	BS_S458NMKH	PT_S2SQJVGK
682	7316-2193	0.6394451589847525	0.2824067943261716	0.6013500403388258	0.3748899204184951	0.4747493154730227	0.4689674917767696	7316-2193	0.0	0.0	0	0	BS_S4V9E1XJ	PT_Y572BRC1
683	7316-2172	0.5582492382377228	0.2951881124165281	0.5506613531856743	0.3970430112969768	0.35615792093193965	0.4372099080197342	7316-2172	0.0	0.0	0	0	BS_S50KQEXV	PT_MPRBGGEJ
684		0.6074250109781653	0.8705586720094599	0.4154475250270728	0.532244894193387	0.5221768377882642	0.4355234817621464				0	0		
685	7316-3513	0.3242647292328615	0.5546483466840405	0.5136175339570349	0.5935611530840066	0.5853293594297725	0.4912020115367845	7316-3513	0.0	0.0	0	0	BS_S6NJRR5W	PT_VTF65Y63
686	7316-3890	0.4998387108935977	0.4948254478553654	0.3899914502590362	0.4756202632759765	0.4229915631325695	0.5815016845472081	7316-3890	1.0	1.0	1	1	BS_S71RJ8DH	PT_E6FTW238
687		0.516787425607579	0.945049785035716	0.4318594003128891	0.5986685105665458	0.7800496871091133	0.3663743254294214				0	0		
688		0.615935899051396	0.3819400188665217	0.5635205375194314	0.33378328482753866	0.301482639277918	0.4354857427255285				0	0		
689	7316-1071	0.6096955180328811	0.5453482185187309	0.5871588434436612	0.4661948991233166	0.6778322372071527	0.416184093558678	7316-1071	0.0	0.0	0	0	BS_W97QQYKQ	PT_GKWWWJ0X
690	7316-2144	0.3133735074402013	0.4796673120987968	0.43676112176170745	0.4526016132907287	0.21193301931377773	0.6223039681746374	7316-2144	0.0	0.0	0	0	BS_SAA624A4	PT_EG7PH32E
691	7316-1134	0.3458216840287929	0.6391296385546499	0.4723550451983543	0.33048268028727057	0.4295400206292712	0.4999966316395177	7316-1134	0.0	0.0	0	0	BS_SDA4RMMG	PT_EW604JB3
692	7316-2648	0.4441689188969705	0.5002509142413966	0.354846414332276	0.6406995524142212	0.5124794053279508	0.5864219166052003	7316-2648	1.0	1.0	1	1	BS_SDCNP7MW	PT_3KWSRWZN
693	7316-168	0.5469034800638279	0.2852218978533491	0.5793911980863854	0.6187248593119569	0.6487456628081019	0.5769047491804032	7316-168	1.0	1.0	1	1	BS_SDZY6RZ3	PT_5GQ76YZJ
694	7316-3485	0.5084459208226901	0.2785969371877936	0.3823724132662744	0.6008935483999376	0.3507487652000317	0.6976650696671118	7316-3485	0.0	0.0	0	0	BS_SES41DAX	PT_GKSABESN
695	7316-84	0.3520351692422013	0.7275198897653098	0.4410758948710635	0.5436946516130213	0.5228188923704015	0.4535040057119097	7316-84	0.0	0.0	0	0	BS_SFKZSJN1	PT_409Y4N1N
696	7316-2271	0.6944435758891976	0.9337473524871072	0.481105613781619	0.5237889526091758	0.741005324541836	0.5213143512732079	7316-2271	1.0	1.0	1	1	BS_SFRQXM76	PT_DPVW4M1W
697	7316-400	0.6082882802872541	0.4659677302580957	0.5689888387108535	0.26162248297062424	0.6532403190922482	0.4141439707813669	7316-400	0.0	0.0	0	0	BS_SHMC4902	PT_TPSMT960
698	7316-515	0.6574639217249694	0.8654012459690915	0.5251853352236862	0.598036778554409	0.6232026622604223	0.4718501487473346	7316-515	0.0	1.0	0	1	BS_W9N9844Q	PT_3CHB9PK5
699	7316-2069	0.5193532222665783	0.913654931517052	0.5310969219789377	0.3142540379586835	0.29571761272521674	0.4361500796691839	7316-2069	1.0	0.0	1	0	BS_WAXJY4XQ	PT_8GN3TQRM
700	7316-3206	0.4116166599712587	0.925322002063228	0.4588561726814176	0.6083857966821595	0.5521175346222588	0.439289011846514	7316-3206	0.0	1.0	0	1	BS_WH8G4VFB	PT_R4T1V1K4
701	7316-2091	0.466149158192317	0.9578768486790824	0.5837558524798702	0.4083125348272876	0.731775369808841	0.5303767141358571	7316-2091	1.0	0.0	1	0	BS_WJ9H4NZZ	PT_8GN3TQRM
702	7316-2725	0.4944395930180058	0.17901084431316916	0.6513669534717209	0.4806601232287358	0.5908926757991966	0.4632698405549454	7316-2725	0.0	0.0	0	0	BS_SQX5E15Z	PT_1N6ATKJS
703	7316-505	0.3396444553919738	0.08367668584472983	0.4613439204441283	0.297171169881417	0.6530807481860064	0.3937215214182574	7316-505	0.0	0.0	0	0	BS_SXCZ3CXN	PT_CMB6TASJ
704	7316-1978	0.6254533643616232	0.2132096768878023	0.6211277160928323	0.6319921746021547	0.4535623921021601	0.4670009884760654	7316-1978	0.0	0.0	0	0	BS_SXRS2P6T	PT_7YGZ526E
705	7316-389	0.684146654303359	0.20492752901520334	0.6213234422761792	0.5313775495402492	0.5822212401722757	0.5195177784327962	7316-389	1.0	1.0	1	1	BS_WRQHPSXQ	PT_4159VCJY
706		0.4571423275441112	0.12699660455402018	0.5892118548324353	0.4597118295569732	0.5958588196464724	0.4888192614227021				0	0		
707	7316-2959	0.4746949135528458	0.2323846970457969	0.6594807994203394	0.6537023468626724	0.6384193276984961	0.5479453807980859	7316-2959	1.0	1.0	1	1	BS_T1DVKKJB	PT_JP1FDKN9
708	7316-188	0.6345748665510109	0.569204466941866	0.4928509941506229	0.4947488258071839	0.474031422698979	0.4748250804704044	7316-188	0.0	0.0	0	0	BS_T1QMEH1N	PT_EXJAEW1M
709	7316-297	0.5200440534566503	0.4043451217824635	0.512036451591346	0.5086354154428627	0.5762651053023351	0.5991242659717465	7316-297	0.0	0.0	0	0	BS_T1W4JA94	PT_QT9T89S5
710	7316-2174	0.3373940831630382	0.7891055395155634	0.459857315273299	0.3870667004828652	0.698964767502839	0.5006713426014149	7316-2174	0.0	0.0	0	0	BS_T2QPMZCM	PT_6VJ5PNKS
711	7316-3303	0.6392400163886852	0.7288208472877619	0.5464466133599954	0.41631491549115895	0.5828081425342809	0.4158386360693718	7316-3303	1.0	1.0	1	1	BS_WKESC3XN	PT_1H2REHT2
712	7316-350	0.5670025700339051	0.0042892170727921	0.6763315380270991	0.5509472824165909	0.4762376619555576	0.5005468330666568	7316-350	1.0	1.0	1	1	BS_T3H5AY8A	PT_KMHGNCNR
713	7316-957	0.4678259641011616	0.4107616315169687	0.5562929286189615	0.6592917279317476	0.2738183696564441	0.41245804733392855	7316-957	1.0	1.0	1	1	BS_T4JFN54G	PT_8XZY6MM1
714	7316-749	0.2932394219777836	0.7264801105445875	0.4332547726216722	0.5160793196879967	0.529635224583314	0.4533194832495415	7316-749	1.0	1.0	1	1	BS_T4P3J13C	PT_N9KYV4WB
715	7316-1095	0.41578075311891793	0.57395774993239	0.6105095171174431	0.5857911170722265	0.3484442998112373	0.5119647269133965	7316-1095	1.0	1.0	1	1	BS_T55Y4Z0Y	PT_VBNP6JFB
716	7316-216	0.4846994665104204	0.26521364238007883	0.500371848855767	0.4096052794125313	0.3701008803507094	0.5810790170083443	7316-216	0.0	0.0	0	0	BS_TAHV8N04	PT_KCTZZA3G
717	7316-2170	0.3771319380052666	0.35759810229057104	0.34488344676109417	0.5865717568308836	0.532416423388459	0.4723520346318732	7316-2170	0.0	0.0	0	0	BS_TBWYAFSM	PT_625X34JX
718	7316-2106	0.25910722876023945	0.6802063709665931	0.5398612020500579	0.2757913888922325	0.5946972400416086	0.5704324177745884	7316-2106	0.0	0.0	0	0	BS_TCGEZJ5F	PT_W17NV5YG
719		0.4609871833483242	0.5381340749289583	0.6657921434761067	0.4925587792453094	0.3540332989627403	0.5039399056031444				0	0		
720	7316-280	0.4081053839626692	0.4256549752390336	0.4760544367701969	0.4430287048972915	0.7070688275518419	0.7723318389221157	7316-280	0.0	0.0	0	0	BS_TGW6HC4X	PT_X0FPPTMT
721	7316-1986	0.3897739788809333	0.3819708406825375	0.4360918627428061	0.311980387995524	0.4831153425114217	0.6278360331575246	7316-1986	0.0	0.0	0	0	BS_THSPSG2Z	PT_M0FVZ88D
722	7316-1656	0.6515436574688438	0.7885542016020196	0.7709960556000056	0.4582514806121738	0.5178702635567222	0.4733283698766296	7316-1656	0.0	1.0	0	1	BS_X23724NJ	PT_Y8RNS9JE
723	7316-449	0.34489481296605795	0.6070360848433684	0.4640359028193057	0.3738580801068808	0.4723878176018839	0.5520152571929994	7316-449	0.0	0.0	0	0	BS_TMTV769C	PT_8FWP7BR3
724	7316-2138	0.491483315174941	0.41088071998708137	0.4653670328529849	0.5159565142363335	0.4564376290973342	0.4033719434780245	7316-2138	0.0	0.0	0	0	BS_TNRHHYNC	PT_S8E3281G
725	7316-71	0.3805555106485173	0.7113823464542214	0.4153038454079516	0.4561222239725666	0.5178051709840436	0.4224741128517586	7316-71	1.0	1.0	1	1	BS_X4X1SFSE	PT_VVCN8DXT
726		0.3782054319391717	0.3661989337883865	0.4979742246417622	0.6187495533714789	0.5252101935890464	0.5556241870428523				0	0		
727	7316-3122	0.4982848898264337	0.9624062470022522	0.3918312446571366	0.4747165011339963	0.3007031118168768	0.3663723807436759	7316-3122	1.0	1.0	1	1	BS_XG0DBWVT	PT_Y660CKCB
728	7316-1806	0.2010853833774754	0.7954233842411873	0.4845880296273761	0.3645134729147145	0.5102611091872618	0.3694925542611796	7316-1806	0.0	0.0	0	0	BS_TXY8QYWA	PT_H876VB6R
729	7316-30	0.5544980864288246	0.5446577114470165	0.6019871676736201	0.3714408432044968	0.6482120337802766	0.4336295471374368	7316-30	0.0	0.0	0	0	BS_TYKJ8G2G	PT_EYWDFKA7
730	7316-3755	0.5158706707879578	0.3275333194630621	0.4821822380868211	0.4027898548418152	0.7469827531583372	0.4606167040516347	7316-3755	0.0	0.0	0	0	BS_TZ5D0A7R	PT_8SDJXNFR
731	7316-485	0.5559568392789987	0.3261072659787765	0.5643902433023874	0.5385162432329536	0.4712623400608232	0.4615446666857184	7316-485	0.0	0.0	0	0	BS_V0Q1G94N	PT_Y572BRC1
732	7316-2566	0.4748519754764685	0.11648945043015392	0.601164325731858	0.5747676337058589	0.4240428564157114	0.4727764038935797	7316-2566	0.0	0.0	0	0	BS_V3REENH9	PT_P9RT6693
733	7316-89	0.5036544267837848	0.4065707379358758	0.5541685929529387	0.3961707055614059	0.5171127866300916	0.5158539991869303	7316-89	0.0	0.0	0	0	BS_XQ5SFW35	PT_N32BYY8A
734	7316-2079	0.35053314106879924	0.5438445697540305	0.580671375335681	0.23750562953338544	0.6864143601465396	0.4621305995535371	7316-2079	0.0	0.0	0	0	BS_V4W81SFC	PT_W17NV5YG
735	7316-472	0.5806215188282813	0.28294464123813146	0.5744010025406655	0.5445481172005276	0.4563119912961435	0.3720613395067994	7316-472	0.0	0.0	0	0	BS_V72GX2AZ	PT_V07ZH5JS
736	7316-217	0.28641380840436026	0.3455756692384567	0.5000905311412359	0.654882902415436	0.40192713913399625	0.5537259579240846	7316-217	0.0	0.0	0	0	BS_V7BJM89K	PT_94EHCMXA
737	7316-2197	0.4698252907054394	0.3455050388344301	0.5703019687261726	0.6157149402505503	0.4337236776504144	0.4186895622475316	7316-2197	0.0	0.0	0	0	BS_V89HGTET	PT_N9CGVG02
738	7316-2266	0.3454266856949024	0.4102469568256333	0.38560939710109005	0.6133781921353361	0.21356962644311675	0.4602813363246723	7316-2266	1.0	1.0	1	1	BS_VAAHBH60	PT_GH27VJBD
739	7316-3522	0.3934751551651293	0.344983404928945	0.6662819808121374	0.60657519194083	0.5928609610080545	0.4616921236552742	7316-3522	0.0	0.0	0	0	BS_VARR255N	PT_W3FSA7NH
740	7316-1969	0.716517237812782	0.8964769523673697	0.6035559148554404	0.6716556418357538	0.22459838415543945	0.5993282230040619	7316-1969	0.0	0.0	0	0	BS_VJ2S5DVS	PT_MT27S7S4
741	7316-3029	0.6172939325079144	0.1432369443324848	0.6572118736949475	0.4806697372992421	0.4466969588960781	0.35638400815091875	7316-3029	0.0	0.0	0	0	BS_VJAC9H58	PT_SABHZ7XX
742	7316-474	0.6748011070636911	0.3518500584083976	0.5166701134765789	0.35807574505223866	0.6184068091115086	0.43292371348125147	7316-474	1.0	1.0	1	1	BS_MA1A3GY0	PT_4XWYZYJS
743	7316-1950	0.5599205121342126	0.4908970457516165	0.5291033555753342	0.5189813596593578	0.5026652026561625	0.4765723617676741	7316-1950	0.0	0.0	0	0	BS_VNK9XYV9	PT_WYR1DVHX
744	7316-3311	0.5240269611983939	0.7611542887050731	0.44829269221786	0.3465721564267751	0.4897569371181325	0.4751358448212512	7316-3311	1.0	0.0	1	0	BS_VNWKNRY4	PT_EB0D3BXG
745	7316-391	0.6192453964404444	0.4186954020796458	0.5629722772877369	0.8262316476494583	0.6150089960634251	0.5936215033648987	7316-391	0.0	0.0	0	0	BS_VP3C8WZT	PT_962TCBVR
746	7316-658	0.6363862303498944	0.18463159653942385	0.6403683658857993	0.5352693463710562	0.5996820371547532	0.4992874233512546	7316-658	1.0	0.0	1	0	BS_VP5Y45Z7	PT_YMN5GV47
747	7316-3891	0.28493637156703394	0.7515583641815141	0.5649928533998668	0.3913255949746641	0.2949123407543815	0.48126800820887394	7316-3891	1.0	1.0	1	1	BS_VPMKHW9X	PT_WPYCXMDA
748	7316-3892	0.5390143433639863	0.6278154073311354	0.4185065068038955	0.29792667548967405	0.37433506054869303	0.5286141121582499	7316-3892	0.0	0.0	0	0	BS_VPNXJE2S	PT_V5ASTHRH
749	7316-1928	0.4004578996550007	0.26707701288958136	0.5578061774893818	0.686679936837974	0.4488533896548186	0.4670552392200761	7316-1928	0.0	0.0	0	0	BS_VR7FR1NE	PT_6MWPJ96F
750	7316-172	0.3089312989484829	0.6983974489047959	0.5465091244860985	0.5225480960399693	0.7792633628800574	0.3785763537862832	7316-172	0.0	0.0	0	0	BS_NVKGSMXS	PT_DA4WFQ96
751	7316-2962	0.6399079233613721	0.10522228766494543	0.6519383395343735	0.4489881087070373	0.4652261310055762	0.5444912186771123	7316-2962	0.0	0.0	0	0	BS_VW85Q4XJ	PT_2YT37G8P
752		0.4839383048094568	0.878187458443699	0.5259667871023016	0.4160396584449089	0.4845578116520482	0.4700540880270984				0	0		
753	7316-234	0.7203477787155683	0.3237990530247132	0.6073141163844306	0.2673348226424041	0.5697848860139515	0.509036545678247	7316-234	0.0	0.0	0	0	BS_VXEFKW5P	PT_S4YNE17X
754	7316-2149	0.5789525606299819	0.8072373468545213	0.5833403936091406	0.5707894069317347	0.4948943450230841	0.4904023409681185	7316-2149	0.0	0.0	0	0	BS_VXHWZJDC	PT_5X061J42
755		0.29359388942857595	0.7210225482058333	0.544475119808697	0.4027409765857664	0.6275509858237933	0.5523771522954639				0	0		
756	7316-431	0.6148360297723044	0.9451485518865068	0.6382805960953666	0.6553033393961373	0.35984454921691184	0.36513351408836586	7316-431	0.0	0.0	0	0	BS_W36RZSFA	PT_7TRGHZBK
757	7316-173	0.4359002794117784	0.15585666473131482	0.6449230323100921	0.5809788006391983	0.4776400156394281	0.5732849633251402	7316-173	0.0	0.0	0	0	BS_W3R88RFP	PT_2ECVKTTQ
758	7316-1704	0.4470029045615373	0.4497819600769096	0.4061550498745622	0.456384978846345	0.5228149240786185	0.4810927014781716	7316-1704	0.0	0.0	0	0	BS_W41S7B55	PT_NGDW8WVP
759		0.4832307929572792	0.8488281645672823	0.5067771379571977	0.5046698061493327	0.5749322784070361	0.5868641017057658				0	0		
760	7316-3040	0.32151712523864456	0.1199257846265154	0.4043477886174409	0.3043185990387126	0.7552052047857434	0.5208065812049459	7316-3040	1.0	1.0	1	1	BS_W4HGV6E7	PT_2C63FJAM
761	7316-2307	0.4418088166176434	0.8985932947034968	0.4870390355078487	0.6805072022495674	0.7379805569018609	0.3886935288946565	7316-2307	1.0	1.0	1	1	BS_Z8YZ6QGS	PT_S0Q27J13
762	7316-1938	0.6715609497511368	0.2203497272507847	0.7684670996493694	0.38925585441338795	0.4765053968518538	0.5560584422796695	7316-1938	1.0	1.0	1	1	BS_W6AC5J3C	PT_16EJ7BZ9
763		0.3668044621359341	0.2017076751766934	0.4298523343397964	0.5223833527973467	0.4469981588477391	0.6376345957674736				0	0		
764	7316-423	0.3334580996682072	0.1643787033820342	0.4243951502581605	0.37959258130390783	0.6272688962752613	0.5056904330791462	7316-423	0.0	0.0	0	0	BS_W80TJC27	PT_R6WWH1QX
765	7316-2901	0.4604557369771784	0.14814535018325742	0.5493134279363248	0.5663284980246467	0.5124406061804638	0.4413346785314394	7316-2901	0.0	0.0	0	0	BS_ZZWMD6FA	PT_RGX23JFP
766	7316-152	0.29800591159485496	0.6704868331669098	0.5362096905702098	0.5336982882482701	0.4750799767136189	0.5375158742321374	7316-152	0.0	0.0	0	0	BS_WCRKYV0T	PT_GVDMG7KC
767	7316-1654	0.3439516740049509	0.3430878334238537	0.4938400133515815	0.5521985717441842	0.4591229808336893	0.4647779137563087	7316-1654	0.0	0.0	0	0	BS_WE3Q8A73	PT_GY99ZJHV
768	7316-1107	0.2743208385481851	0.6907006640337139	0.4827777968244261	0.3914707857003369	0.5416375534993851	0.5759274297224662	7316-1107	0.0	0.0	0	0	BS_WFD0GE5X	PT_WKNKNYHH
769	7316-896	0.5169945843889641	0.4421584221930871	0.5579539022832944	0.4725191152061396	0.5288450985088542	0.5952794454285628	7316-896	0.0	0.0	0	0	BS_WG203ECV	PT_962TCBVR
770	7316-4035	0.35082200987312195	0.7338025774290433	0.3974185955025021	0.4157665337360086	0.6874259788729675	0.3963245533521822	7316-4035	0.0	0.0	0	0	BS_WGK8ZMVA	PT_DNAJYFZT
771		0.3222704279843656	0.8828020164825501	0.46172944395438104	0.4517300529393996	0.42452254950909135	0.5078860087170959				0	0		
772	7316-1936	0.41799703139720257	0.9072895184876542	0.4526444344383945	0.3803367368079023	0.5259848755449792	0.5041302613280638	7316-1936	0.0	1.0	0	1	BS_ZVWE73JZ	PT_59D00MBQ
773	7316-2150	0.5430564719858669	0.12582892576033894	0.18373480021480507	0.3837894565546266	0.6040481638663487	0.5762260041051683	7316-2150	0.0	0.0	0	0	BS_WJGFDRWK	PT_PJFTMJ6H
774	7316-2707	0.6184221010452197	0.7609196122925357	0.4723723509752206	0.6945831320262287	0.4766129439503948	0.5361738175147159	7316-2707	1.0	1.0	1	1	BS_WMEHNDSK	PT_B54PH840
775	7316-405	0.31037103647776465	0.79193116189363	0.4981949133267724	0.3940262093988641	0.5549283520399146	0.6075258289772061	7316-405	0.0	0.0	0	0	BS_WRHDP7WF	PT_FHDZNN40
776	7316-70	0.3347274015059681	0.7223601169769611	0.4214272650860756	0.5824508887229645	0.4323281242524374	0.5728214752282884	7316-70	0.0	0.0	0	0	BS_ME3HKN2C	PT_3WA1XB8G
777	7316-1785	0.9374014084482876	0.15527489269892958	0.5224554169984549	0.4906699223706558	0.4805926908110744	0.511431664053605	7316-1785	0.0	0.0	0	0	BS_WSQMAA33	PT_92YX7KK9
778	7316-2688	0.4791018767725663	0.2316147557646035	0.4389996972445725	0.5090822895436139	0.3806784362436954	0.4484214676117896	7316-2688	0.0	0.0	0	0	BS_WV0S8N4M	PT_32J909WM
